id,value
011300011,15
010201012,15
010201013,16
010201102,16
010201103,15
010201112,15
010201113,15
010210002,15
010210003,15
010210012,15
010210013,15
010210102,15
010210103,15
010210112,15
010210113,15
010211002,15
010211003,15
010211012,15
010211013,15
010211102,16
010211103,16
010211112,15
010211113,15
010300002,15
010300003,15
010300012,15
010300013,16
010300102,16
010300103,16
010300112,16
010300113,16
010301002,16
010311013,15
010311102,15
010311103,15
010311112,16
010311113,15
011200002,15
011200003,15
011200012,15
011200013,15
011200102,15
011200103,16
011200112,15
011200113,15
011201002,15
011201003,15
011201012,15
011201013,15
011201102,15
011201103,15
011201112,15
011201113,16
011210002,15
011210003,16
011210012,16
011210013,16
011210102,16
011210103,16
011210112,16
011210113,16
011211002,16
011211003,16
011211012,10
011211013,15
011211102,16
011211103,16
011211112,10
011211113,10
011300002,16
011300003,15
011300012,15
010200132,16
010200133,16
010201032,15
010201033,15
010201122,15
010201123,15
010201132,15
010201133,15
010210022,15
010210023,15
010210032,15
010210033,15
010210122,15
010210123,15
010210132,15
010210133,15
010211022,15
010211023,15
010211032,15
010211033,15
010211122,16
010211123,15
010211132,15
010211133,15
010300022,15
010300023,15
010300032,15
010300033,15
010300122,15
010300123,16
010300132,16
010300133,16
010301022,16
010310132,15
010310133,15
010311022,16
010311032,16
010311122,15
010311123,15
010311132,16
010311133,15
011200022,15
011200023,15
011200032,15
011200033,15
011200122,15
011200123,15
011200132,15
011200133,15
011201022,15
011201023,15
011201032,15
011201033,15
011201122,15
011201123,15
011201132,16
011201133,16
011210022,15
011210023,16
011210032,16
011210033,16
011210122,16
011210123,16
011210132,16
011210133,16
011211022,16
011211023,16
011211032,16
011211033,16
011211122,10
011211123,15
011211132,16
011211133,10
011300022,15
011300023,15
010200310,16
010200311,15
010201200,16
010201201,16
010201210,16
010201211,15
010201300,15
010201301,15
010201310,15
010201311,15
010210200,15
010210201,15
010210210,15
010210211,15
010210300,16
010210301,15
010210310,15
010210311,15
010211200,15
010211201,15
010211210,15
010211211,15
010211300,15
010211301,15
010211310,15
010211311,15
010300200,15
010300201,15
010300210,15
010300211,15
010300300,16
010300301,15
010300310,16
010300311,16
010301200,16
010310200,15
010310201,16
010310210,15
010310211,15
010310300,15
010310310,15
010310311,15
010311200,16
010311201,16
010311300,15
010311301,15
010311310,10
010311311,16
011200201,15
011200210,15
011200211,15
011200300,15
011200301,15
011200310,15
011200311,16
011201200,15
011201201,15
011201210,15
011201211,16
011201300,16
011201301,15
011201310,16
011201311,16
011210200,16
011210201,16
011210210,16
011210211,16
011210300,16
011210301,16
011210310,16
011210311,16
011211200,16
011211201,15
011211210,16
011211211,15
011211300,15
011211301,15
011211310,15
011211311,15
011300200,15
010200302,16
010200303,15
010200312,15
010200313,15
010201202,15
010201203,15
010201212,15
010201302,10
010201303,16
010201312,15
010201313,15
010210202,15
010210203,15
010210212,15
010210213,15
010210302,15
010210303,15
010210312,15
010210313,15
010211202,15
010211203,15
010211212,15
010211213,15
010211302,15
010211303,15
010211312,10
010211313,10
010300202,10
010300203,10
010300212,16
010300213,15
010300302,15
010300303,15
010300312,16
010300313,16
010301202,16
010301303,16
010301312,16
010301313,16
010310202,16
010310203,15
010310212,16
010310213,15
010310302,15
010310303,15
010310312,15
010310313,15
010311202,10
010311203,10
010311212,16
010311303,15
010311312,15
010311313,16
011200202,15
011200203,15
011200212,15
011200213,15
011200302,15
011200303,15
011200312,15
011200313,15
011201202,16
011201203,16
011201212,16
011201213,16
011201302,16
011201303,16
011201312,16
011201313,16
011210202,16
011210203,16
011210212,16
011210213,16
011210302,16
011210303,16
011210312,16
011210313,16
011211212,16
011211213,16
011211302,16
011211303,16
010200230,16
010200231,16
010200321,15
010200330,15
010200331,15
010201220,15
010201221,15
010201230,16
010201231,16
010201320,16
010201321,15
010201330,15
010201331,15
010210220,15
010210221,15
010210230,15
010210231,15
010210320,15
010210321,15
010210330,15
010210331,15
010211220,15
010211221,15
010211230,15
010211231,15
010211320,16
010211321,10
010211330,10
010211331,10
010300220,10
010300221,10
010300230,15
010300231,16
010300320,16
010300321,16
010300330,16
010300331,16
010301231,16
010301320,16
010301321,15
010301330,15
010301331,15
010310220,15
010310221,15
010310230,16
010310231,10
010310320,15
010310321,15
010310330,15
010310331,15
010311220,15
010311221,10
010311230,10
010311231,16
010311330,15
010311331,15
011200220,15
011200221,15
011200230,16
011200231,15
011200320,15
011200321,15
011200330,16
011200331,15
011201220,15
011201221,15
011201230,16
011201231,16
011201320,16
011201321,16
011201330,16
011201331,16
011210220,16
011210221,15
011210230,15
011210231,15
011210320,16
011210321,16
011300320,16
010200223,16
010200232,16
010200233,16
010200322,16
010200323,16
010200332,16
010200333,16
010201222,16
010201223,15
010201232,15
010201233,16
010201322,15
010201323,16
010201332,16
010201333,15
010210222,15
010210223,15
010210232,15
010210233,15
010210322,15
010210323,15
010210332,15
010210333,15
010211222,15
010211223,15
010211232,16
010211233,15
010211322,10
010211323,10
010211332,10
010211333,10
010300222,10
010300223,15
010300232,15
010300233,16
010300322,15
010300323,15
010300332,16
010301232,15
010301233,16
010301322,15
010301323,15
010301332,15
010301333,15
010310222,15
010310223,15
010310232,15
010310233,15
010310322,15
010310323,15
010310332,15
010310333,15
010311222,15
010311223,10
010311232,10
010311233,10
010311322,15
010311332,15
010311333,15
011200222,15
011200223,15
011200232,15
011200233,15
011200322,15
011200323,15
011200332,15
011200333,15
011201222,15
011201223,15
011201232,15
011201233,16
011201322,15
011201323,15
011201332,15
011201333,16
011210222,15
011210223,15
011210232,15
011210233,16
011210333,15
011211222,16
011211223,16
011211232,16
011211233,16
011211322,16
011211333,16
011300222,16
011300223,16
011300322,16
011300323,15
001313111,16
010202000,16
010202001,16
010202010,15
010202011,15
010202100,16
010202101,16
010202110,16
010202111,16
010203000,16
010203001,16
010203010,16
010203011,16
010203100,15
010203101,15
010203110,16
010203111,16
010212000,15
010212001,15
010212010,15
010212011,15
010212100,15
010212101,15
010212110,15
010212111,15
010213000,15
010213001,15
010213010,10
010213011,10
010213101,10
010213110,10
010213111,10
010302000,10
010302001,15
010302010,15
010302011,16
010302100,16
010302101,16
010303001,16
010303010,16
010303011,15
010303100,15
010303101,15
010303110,15
010303111,15
010312000,15
010312001,15
010312010,15
010312011,15
010312100,15
010312101,15
010312110,15
010313000,15
010313001,16
010313010,15
010313011,16
010313100,15
010313101,15
010313110,15
010313111,15
011202000,16
011202001,15
011202010,15
011202011,15
011202100,15
011202101,15
011202110,15
011202111,15
011203000,15
011203001,15
011203010,15
011203011,15
011203100,15
011203101,15
011203110,15
011203111,15
011212000,15
011212001,15
011212100,15
011212101,16
011212110,16
011212111,15
011213000,15
011213001,16
011213010,16
011213011,16
011213100,15
011213110,16
011213111,16
011302000,16
011302001,16
011302100,16
011302101,16
001313112,16
001313113,15
010202002,16
010202003,16
010202012,16
010202013,15
010202102,16
010202103,16
010202112,16
010202113,16
010203002,16
010203003,15
010203012,15
010203013,16
010203102,15
010203103,15
010203112,15
010203113,15
010212002,15
010212003,15
010212012,15
010212013,15
010212102,15
010212103,15
010212112,15
010212113,15
010213002,16
010213003,16
010213013,10
010213102,10
010213103,10
010213112,10
010213113,10
010302002,16
010302003,16
010302012,16
010302013,10
010302102,16
010303002,16
010303003,16
010303012,16
010303013,16
010303102,15
010303103,16
010303112,15
010303113,15
010312002,15
010312003,15
010312012,15
010312013,15
010312102,10
010312103,16
010312112,15
010312113,15
010313002,16
010313003,16
010313012,15
010313013,16
010313102,16
010313103,16
010313112,15
010313113,15
011202002,15
011202003,15
011202012,15
011202013,15
011202102,15
011202103,15
011202112,15
011202113,15
011203002,15
011203003,15
011203012,15
011203013,15
011203102,15
011203103,15
011203112,15
011203113,15
011212002,15
011212003,15
011212013,15
011212102,15
011212103,16
011212112,15
011212113,15
011213002,16
011213003,16
011213012,16
011213013,15
011213102,15
011213112,16
011213113,16
011302002,16
011302003,16
101212012,15
101212013,15
101212102,15
001313121,16
001313130,15
001313131,16
010202020,16
010202021,16
010202030,16
010202031,16
010202120,16
010202121,15
010202130,15
010202131,15
010203020,15
010203021,15
010203030,15
010203031,15
010203120,15
010203121,15
010203130,15
010203131,15
010212020,15
010212021,15
010212030,15
010212031,15
010212120,15
010212121,15
010212130,15
010212131,16
010213020,16
010213021,10
010213030,15
010213031,10
010213120,10
010213121,10
010213130,15
010213131,10
010302020,10
010302021,16
010302030,16
010303020,15
010303021,16
010303030,16
010303031,16
010303120,15
010303121,16
010303130,15
010303131,10
010312020,15
010312021,15
010312030,16
010312031,15
010312120,15
010312121,16
010312130,16
010312131,15
010313020,15
010313021,16
010313030,15
010313031,15
010313120,16
010313121,16
010313130,10
010313131,15
011202020,15
011202021,15
011202030,15
011202031,15
011202120,15
011202121,15
011202130,15
011202131,15
011203020,15
011203021,15
011203030,15
011203031,15
011203120,15
011203121,15
011203130,15
011203131,16
011212020,16
011212021,16
011212030,15
011212031,15
011212120,15
011212121,15
011212130,15
011212131,15
011213020,15
011213021,16
011213030,16
011213031,15
011213121,16
011213130,16
011213131,15
011302020,15
011302021,16
011302130,16
011303031,16
011303120,15
011303121,16
101213020,15
101213021,15
101213030,15
001313123,16
001313132,16
010202022,16
010202023,16
010202032,16
010202033,16
010202122,16
010202123,15
010202132,16
010202133,15
010203022,15
010203023,15
010203032,15
010203033,15
010203122,15
010203123,15
010203132,15
010203133,15
010212022,15
010212023,16
010212032,16
010212033,15
010212122,15
010212123,16
010212132,15
010212133,16
010213022,15
010213023,15
010213032,15
010213033,15
010213122,16
010213123,16
010213132,15
010213133,16
010302023,16
010303022,15
010303023,16
010303032,16
010303033,16
010303122,16
010303123,16
010303132,16
010303133,15
010312022,15
010312023,15
010312032,15
010312033,15
010312122,15
010312123,15
010312132,15
010312133,15
010313022,15
010313023,16
010313032,16
010313033,15
010313122,16
010313123,16
010313132,16
010313133,15
011202022,15
011202023,15
011202032,15
011202033,15
011202122,15
011202123,15
011202132,15
011202133,15
011203022,15
011203023,15
011203032,15
011203033,15
011203122,15
011203123,15
011203132,15
011203133,15
011212022,16
011212023,15
011212032,15
011212033,15
011212122,15
011212123,15
011212132,15
011212133,15
011213022,16
011213023,16
011213032,10
011213122,15
011213123,15
011213132,15
011213133,15
011302022,15
011302023,16
011302033,16
011302122,16
011302132,16
011302133,16
011303022,16
011303122,15
011303123,15
101213022,15
101213032,15
001313311,10
010202200,10
010202201,16
010202210,16
010202211,16
010202300,16
010202301,16
010202310,15
010202311,15
010203200,15
010203201,15
010203210,15
010203211,15
010203300,15
010203301,15
010203310,15
010203311,15
010212200,15
010212201,15
010212210,16
010212211,15
010212300,15
010212301,15
010212310,16
010212311,15
010213200,15
010213201,15
010213210,15
010213211,15
010213300,15
010213301,16
010213310,15
010213311,15
010302200,10
010302210,16
010302211,16
010302300,16
010303200,16
010303201,16
010303210,16
010303211,15
010303300,16
010303301,16
010303310,16
010303311,16
010312200,16
010312201,16
010312210,15
010312211,15
010312300,15
010312301,15
010312310,16
010312311,16
010313200,15
010313201,16
010313210,15
010313211,16
010313300,15
010313301,16
010313310,16
010313311,16
011202200,15
011202201,15
011202210,15
011202211,15
011202300,15
011202301,15
011202310,15
011202311,15
011203200,15
011203201,15
011203210,15
011203211,15
011203300,15
011203301,15
011203310,15
011203311,16
011212200,15
011212201,15
011212210,15
011212211,15
011212300,15
011212301,15
011212310,15
011212311,15
011213200,15
011213211,15
011213300,15
011213301,15
011213310,15
011213311,15
011302200,15
011302201,16
011302211,16
011302300,16
011302301,16
011302311,16
011303200,16
011303201,15
011303210,15
011303211,15
011303300,15
011303301,15
011303310,15
011303311,16
101212200,15
101212201,15
101212210,15
001313213,16
001313313,16
010202202,16
010202203,16
010202212,16
010202213,16
010202302,16
010202303,15
010202312,15
010202313,16
010203202,15
010203203,15
010203212,15
010203213,15
010203302,15
010203303,15
010203312,15
010203313,15
010212202,15
010212203,15
010212212,16
010212213,16
010212302,15
010212303,15
010212312,15
010212313,15
010213202,15
010213203,15
010213212,15
010213213,16
010213302,16
010213303,15
010213312,15
010213313,15
010302202,16
010302203,16
010302212,16
010302213,16
010303202,16
010303203,16
010303212,16
010303213,16
010303302,16
010303303,16
010303312,16
010303313,16
010312202,16
010312203,16
010312212,16
010312213,15
010312302,15
010312303,16
010312312,16
010312313,16
010313202,15
010313203,15
010313212,16
010313213,16
010313302,15
010313303,16
010313312,15
010313313,15
011202202,15
011202203,15
011202212,15
011202213,15
011202302,15
011202303,15
011202312,15
011202313,15
011203202,15
011203203,15
011203212,15
011203213,15
011203302,15
011203303,15
011203312,15
011203313,15
011212202,15
011212203,15
011212212,15
011212213,15
011212302,15
011212303,16
011212312,15
011212313,15
011213202,15
011213203,15
011213212,15
011213213,15
011213302,15
011213303,15
011213312,15
011213313,15
011302202,15
011302203,16
011302212,16
011302213,15
011302302,16
011302303,16
011302312,16
011302313,16
011303202,15
011303203,15
011303212,15
011303213,15
011303302,15
011303303,15
011303312,15
101212202,15
101212203,15
101212212,15
101212213,15
101212302,15
001313221,16
001313230,15
001313231,15
001313320,15
010202220,16
010202221,16
010202230,16
010202231,16
010202320,16
010202321,16
010202330,10
010202331,10
010203220,15
010203221,15
010203230,15
010203231,15
010203320,15
010203321,15
010203330,15
010203331,10
010212220,10
010212221,15
010212230,15
010212231,15
010212320,15
010212321,15
010212330,15
010212331,15
010213220,15
010213221,15
010213230,16
010213231,16
010213320,15
010213321,16
010213331,16
010302220,16
010302221,16
010302230,16
010303220,16
010303221,15
010303230,15
010303231,15
010303320,15
010303321,15
010303330,16
010303331,16
010312220,16
010312221,16
010312230,16
010312231,15
010312320,15
010312321,15
010312330,16
010312331,16
010313220,15
010313221,15
010313230,15
010313231,15
010313320,15
010313321,15
010313330,15
010313331,15
011202220,15
011202221,15
011202230,15
011202231,15
011202320,15
011202321,15
011202330,15
011202331,15
011203220,15
011203221,15
011203230,15
011203231,15
011203320,15
011203321,15
011203330,15
011203331,15
011212220,15
011212221,15
011212230,15
011212231,15
011212320,15
011212321,15
011212330,15
011212331,15
011213220,15
011213221,15
011213230,15
011213231,15
011213320,15
011213321,15
011213330,15
011213331,16
011302220,15
011302230,16
011302231,16
011302320,15
011302321,16
011302330,16
011302331,15
011303220,15
011303221,15
011303230,15
011303231,15
011303320,16
101203331,15
101212220,15
101212221,15
101212321,15
101212330,16
110202331,15
110203220,15
001313233,16
001313322,16
001313323,16
001313333,16
010202222,10
010202223,16
010202232,16
010202233,16
010202322,10
010202323,10
010202332,10
010202333,16
010203222,15
010203223,16
010203232,15
010203233,15
010203322,15
010203323,15
010203332,15
010203333,16
010212222,10
010212223,16
010212232,15
010212233,15
010212322,15
010212323,15
010212332,15
010212333,15
010213222,15
010213223,15
010213232,15
010213233,15
010213322,16
010213323,16
010213332,15
010213333,15
010302222,16
010302223,16
010302323,16
010302332,15
010303222,16
010303223,15
010303232,15
010303233,15
010303322,15
010303323,15
010303332,15
010303333,15
010312222,15
010312223,15
010312232,15
010312233,15
010312322,15
010312323,15
010312332,15
010312333,16
010313222,15
010313223,15
010313232,15
010313233,15
010313322,15
010313323,15
010313332,15
010313333,15
011202222,15
011202223,15
011202232,15
011202233,15
011202322,15
011202323,15
011202332,15
011202333,15
011203222,15
011203223,15
011203232,15
011203233,15
011203322,15
011203323,15
011203332,15
011203333,15
011212222,15
011212223,15
011212232,15
011212233,15
011212322,15
011212323,15
011212332,15
011212333,15
011213222,15
011213223,15
011213232,15
011213233,15
011213322,15
011213323,15
011213332,15
011213333,15
011302222,15
011302223,16
011302232,15
011302233,15
011302322,15
011302323,15
011302332,15
011302333,15
011303222,15
011303223,15
011303232,15
011303233,15
011303322,15
011303323,16
101202333,15
101203222,15
101212222,15
101212223,15
101212232,15
101213233,15
101213322,15
110202222,15
110202223,15
110202232,15
110202333,15
110203222,15
001313232,16
010302322,16
010302333,16
101203323,15
101212332,15
101212333,15
101213232,15
101213323,15
110202332,15
110203223,15
001331000,16
001331001,16
001331010,16
001331011,16
001331100,16
001331101,10
010220001,16
010220010,15
010220011,16
010220100,16
010220101,10
010220110,10
010220111,15
010221000,15
010221001,15
010221010,15
010221011,15
010221100,15
010221101,15
010221110,16
010221111,10
010230000,10
010230001,10
010230010,10
010230011,15
010230100,16
010230101,15
010230110,15
010230111,15
010231000,15
010231001,16
010231010,15
010231011,16
010231100,15
010231101,15
010231110,16
010231111,16
010320000,16
010320011,16
010320100,16
010320101,16
010320110,15
010320111,15
010321001,16
010321010,15
010321011,15
010321100,15
010321101,15
010321110,15
010321111,15
010330000,15
010330001,15
010330010,15
010330011,15
010330100,15
010330101,15
010330110,15
010330111,15
010331000,15
010331001,15
010331010,15
010331011,15
010331100,15
010331101,15
010331110,15
010331111,15
011220000,15
011220001,15
011220010,15
011220011,15
011220100,15
011220101,15
011220110,15
011220111,15
011221000,15
011221001,15
011221010,15
011221011,15
011221100,15
011221101,15
011221110,15
011221111,15
011230000,15
011230001,15
011230010,15
011230011,15
011230100,15
011230101,15
011230110,15
011230111,15
011231000,16
011231001,16
011231010,16
011231011,16
011231100,15
011231101,16
011231110,15
011231111,15
011320000,16
011320001,15
011320010,15
011320011,15
011320100,15
011320101,15
011320110,15
011320111,15
011321000,15
011321001,15
011321010,16
011321011,15
011321100,15
101221110,15
101221111,15
101230000,15
101230001,15
101230010,15
101230011,15
101230101,15
101230110,15
101230111,15
101231011,15
101231100,15
110220101,15
110220110,15
110220111,15
110221000,15
110221001,15
001331002,16
001331003,15
001331012,15
001331013,16
001331102,16
001331103,10
001331112,10
010220002,16
010220003,10
010220012,10
010220013,10
010220102,10
010220103,10
010220112,15
010220113,15
010221002,15
010221003,15
010221012,10
010221013,10
010221102,10
010221103,10
010221112,10
010221113,10
010230002,10
010230013,16
010230102,15
010230103,15
010230112,15
010230113,15
010231002,15
010231003,15
010231012,15
010231013,15
010231102,15
010231103,15
010231112,16
010231113,16
010320013,16
010320102,15
010320103,15
010320112,15
010320113,15
010321002,16
010321003,15
010321012,15
010321013,15
010321102,15
010321103,15
010321112,15
010321113,15
010330002,15
010330003,15
010330012,15
010330013,15
010330102,15
010330103,15
010330112,15
010330113,15
010331002,15
010331003,15
010331012,15
010331013,15
010331102,15
010331103,15
010331112,15
010331113,15
011220002,15
011220003,15
011220012,15
011220013,15
011220102,15
011220103,15
011220112,15
011220113,15
011221002,15
011221003,15
011221012,15
011221013,15
011221102,15
011221103,15
011221112,15
011221113,15
011230002,15
011230003,15
011230012,15
011230013,15
011230102,15
011230103,15
011230112,15
011230113,15
011231002,15
011231003,15
011231012,15
011231013,16
011231102,16
011231103,15
011231112,15
011231113,16
011320002,15
011320003,15
011320012,15
011320013,15
011320102,15
011320103,15
011320112,15
011320113,15
011321002,15
011321003,15
011321012,15
011321013,16
101220112,16
101220113,15
101221002,15
101221113,15
101230002,15
101230003,15
101230012,15
101231003,15
101231012,15
101231013,15
101231102,15
101330002,15
101330003,15
110220102,15
110220103,15
110220112,15
110220113,15
110221002,15
110221003,15
110221012,15
001331021,15
001331030,15
001331031,15
001331120,16
001331121,15
001331130,10
010220021,10
010220030,10
010220031,10
010220120,16
010220121,10
010220130,16
010220131,10
010221020,10
010221021,10
010221030,15
010221031,10
010221120,10
010221121,10
010221130,10
010230020,16
010230021,16
010230030,15
010230031,16
010230120,15
010230121,15
010230130,15
010230131,15
010231020,15
010231021,15
010231030,15
010231031,15
010231120,15
010231121,15
010231130,16
010231131,15
010320031,16
010320120,15
010320121,15
010320130,16
010320131,15
010321020,15
010321021,15
010321030,16
010321031,15
010321120,15
010321121,15
010321130,15
010321131,15
010330020,15
010330021,15
010330030,15
010330031,15
010330120,15
010330121,15
010330130,15
010330131,15
010331020,15
010331021,15
010331030,15
010331031,15
010331120,15
010331121,15
010331130,15
010331131,15
011220020,15
011220021,15
011220030,15
011220031,15
011220120,15
011220121,15
011220130,15
011220131,15
011221020,15
011221021,15
011221030,15
011221031,15
011221120,15
011221121,15
011221130,15
011221131,15
011230020,15
011230021,15
011230030,15
011230031,15
011230120,15
011230121,15
011230130,15
011230131,15
011231020,15
011231021,16
011231030,16
011231031,16
011231120,15
011231121,15
011231130,15
011231131,15
011320020,15
011320021,15
011320030,15
011320031,15
011320120,15
011320121,15
011320130,15
011320131,16
011321020,16
011321021,15
011321030,15
011321031,15
101220030,16
101220031,15
101220120,15
101220121,16
101220130,15
101220131,15
101221020,15
101221121,15
101221130,15
101221131,15
101230020,15
101230021,15
101230030,15
101230031,15
101230120,16
101230121,15
101230130,15
101230131,15
101231020,15
101231021,15
101231030,15
101231031,15
101231120,15
101330020,15
101330021,15
110220031,15
110220120,15
110220121,15
110220130,15
110220131,15
110221020,15
110221021,15
110221030,15
110221031,15
001330133,16
001331022,16
001331023,16
001331032,16
001331033,15
001331122,10
001331123,10
001331132,10
001331133,16
010220032,10
010220033,10
010220122,10
010220123,10
010220132,10
010220133,10
010221022,15
010221023,10
010221032,10
010221033,10
010221122,10
010221132,16
010221133,10
010230022,15
010230023,15
010230032,15
010230033,15
010230122,15
010230123,15
010230132,15
010230133,15
010231022,15
010231023,15
010231032,15
010231033,15
010231122,15
010231123,16
010231132,16
010320032,16
010320033,15
010320122,15
010320123,16
010320132,16
010320133,16
010321022,16
010321023,15
010321032,15
010321033,15
010321122,15
010321123,15
010321132,15
010321133,15
010330022,15
010330023,15
010330032,15
010330033,15
010330122,15
010330123,15
010330132,15
010330133,15
010331022,15
010331023,15
010331032,15
010331033,15
010331122,15
010331123,15
010331132,15
010331133,15
011220022,15
011220023,15
011220032,15
011220033,15
011220122,15
011220123,15
011220132,15
011220133,15
011221022,15
011221023,15
011221032,15
011221033,15
011221122,15
011221123,15
011221132,15
011221133,15
011230022,15
011230023,15
011230032,15
011230033,15
011230122,15
011230123,15
011230132,15
011230133,15
011231022,15
011231023,15
011231032,16
011231033,16
011231122,15
011231123,16
011231132,16
011231133,15
011320022,15
011320023,15
011320032,16
011320033,15
011320122,15
011320123,15
011320132,15
011320133,16
011321022,16
011321023,15
011321032,16
100231123,16
100231132,16
101220023,15
101220032,15
101220033,15
101220122,15
101220123,15
101220132,15
101220133,15
101221022,15
101221023,15
101221133,15
101230022,15
101230122,15
101230123,15
101230132,15
101230133,15
101231022,15
101231023,15
101231032,15
110220122,15
110220123,15
110220132,15
110220133,15
110221022,15
110221023,15
110221032,15
110221033,15
001330311,16
001331200,16
001331201,10
001331210,15
001331211,16
001331300,10
001331301,10
001331310,10
010220300,10
010220301,10
010220310,10
010220311,10
010221200,10
010221201,10
010221210,10
010221211,10
010230201,15
010230210,15
010230211,15
010230300,15
010230301,15
010230310,15
010230311,15
010231200,15
010231201,15
010231210,15
010231211,15
010231300,15
010231301,16
010320201,16
010320210,16
010320211,15
