id,value
1ea7c,7
1ea84,7
1ea8c,7
1ea94,7
1ea9c,7
1eaa4,7
1eaac,7
1eab4,10
1eabc,10
1eac4,10
1eacc,10
1ead4,10
1eadc,10
1eae4,10
1eaec,10
1eaf4,10
1eafc,10
1eb04,10
1eb0c,10
1eb14,10
1eb1c,10
1eb24,10
1eb2c,10
1eb34,10
1eb3c,10
1eb44,10
1eb4c,10
1eb54,10
1eb5c,10
1eb64,10
1eb6c,10
1eb74,10
1eb7c,10
1eb84,10
1eb8c,10
1eb94,10
1eb9c,10
1eba4,10
1ebac,10
1ebb4,10
1ebbc,10
1ebc4,10
1ebcc,10
1ebd4,10
1ebdc,10
1ebe4,10
1ebec,10
1ebf4,10
1ebfc,10
1ec04,10
1ec0c,10
1ec14,10
1ec1c,10
1ec24,10
1ec2c,10
1ec34,10
1ec3c,10
1ec44,10
1ec4c,10
1ec54,10
1ec5c,10
1ec64,10
1ec6c,10
1ec74,10
1ec7c,10
1ec84,10
1ec8c,10
1ec94,10
1ec9c,10
1eca4,10
1ecac,10
1ecb4,10
1ecbc,10
1ecc4,10
1eccc,10
1ecd4,10
1ecdc,10
1ece4,10
1ecec,10
1ecf4,10
1ecfc,10
1ed04,10
1ed0c,9
1ed14,9
1ed1c,10
1ed24,10
1ed2c,10
1ed34,9
1ed3c,9
1ed44,9
1ed4c,9
1ed54,9
1ed5c,9
1ed64,9
1ed6c,9
1ed74,9
1ed7c,9
1ed84,9
1ed8c,9
1ed94,10
1ed9c,10
1eda4,10
1edac,10
1edb4,10
1edbc,10
1edc4,10
1edcc,10
1edd4,10
1eddc,10
1ede4,10
1edec,10
1edf4,10
1edfc,10
1ee04,10
1ee0c,10
1ee14,9
1ee1c,10
1ee44,9
1ee4c,9
1ee54,9
1ee5c,9
1ee64,10
1ee6c,9
1ee74,9
1ee7c,10
1ee84,10
1ee8c,10
1ee94,10
1ee9c,10
1eea4,10
1eeac,10
1eeb4,10
1eebc,10
1eec4,10
1eecc,10
1eed4,10
1eedc,10
1eee4,10
1eeec,10
1eef4,10
1eefc,10
1ef04,10
1ef0c,9
1ef14,10
1ef1c,10
1ef24,10
1ef2c,10
1ef34,10
1ef3c,10
1ef44,10
1ef4c,10
1ef54,10
1ef5c,10
1ef64,9
1ef6c,9
1ef74,9
1ef7c,13
1ef9c,9
1efa4,10
1efac,10
1efb4,9
1efbc,9
1f1f4,10
1f1fc,9
1f204,9
1f20c,9
1f214,9
1f21c,10
1f264,9
1f26c,9
1f274,9
1f27c,9
1f284,9
1f29c,9
1f2a4,9
1f2ac,9
1f2b4,9
1f2bc,9
1f2cc,9
1f544,10
1f54c,10
1f554,10
1f55c,10
1f564,10
1f56c,10
1f574,10
1f57c,10
1f584,10
1f58c,10
1f59c,10
1f5dc,10
1f5e4,10
1f5ec,9
1f5f4,10
1f5fc,10
1f604,10
1f60c,10
1f614,10
1f61c,10
1f624,10
1f62c,10
1f634,10
1f63c,10
1f644,10
1f64c,10
1f66c,10
1f674,10
1f7b4,7
1f7c4,10
1f7cc,10
1f7d4,10
1f7dc,10
1f7e4,10
1f7ec,10
1f7fc,7
21784,2
2178c,10
217c4,12
217cc,12
217d4,12
217dc,12
21824,2
2182c,10
21c2c,9
21c34,9
21c4c,9
21c54,9
21d04,9
21d0c,10
21d14,10
21d1c,9
21d44,10
21d4c,10
21d54,10
21d5c,10
21d64,10
21d6c,10
21d74,10
21d7c,10
21d84,10
21d8c,10
21d94,10
21d9c,10
21da4,10
21dac,9
21db4,9
21dbc,10
21dc4,10
21dcc,9
21dd4,10
21ddc,10
21de4,10
21dec,10
21df4,10
21dfc,10
21e04,10
21e0c,10
21e14,10
21e1c,10
21e24,10
21e2c,10
21e34,10
21e3c,10
21e44,10
21e4c,10
21e54,10
21e5c,10
21e64,10
21e6c,10
21e74,10
21e7c,10
21e84,9
21e8c,8
21e94,9
21e9c,9
21edc,8
21ee4,8
21eec,8
21ef4,8
21efc,10
21f04,10
21f0c,10
21f14,8
21f1c,8
21f24,8
21f3c,8
21f44,8
21f4c,8
21f54,8
21f5c,8
21f64,10
21f6c,10
21f74,10
21f7c,10
21f84,10
21f8c,10
21f94,10
21f9c,10
21fa4,10
21fac,10
21fb4,10
21fbc,10
21fc4,10
21fcc,10
21fd4,10
21fdc,10
21fe4,10
21fec,10
21ff4,10
21ffc,10
22004,10
22014,10
2201c,10
22024,10
2202c,10
22034,10
2203c,10
22044,10
2204c,10
22054,10
220a4,2
22104,10
2210c,10
22114,8
2211c,8
22124,8
2213c,8
22144,10
2214c,10
22154,10
2215c,10
22164,8
2216c,2
22174,9
2217c,2
22184,2
2218c,2
22194,10
2219c,10
221a4,10
221ac,10
221b4,10
221bc,10
221c4,10
221cc,10
221d4,10
221dc,10
221e4,8
221ec,2
221f4,2
221fc,8
22224,2
2222c,2
223d4,8
223dc,8
223e4,9
226ac,10
226b4,9
226bc,10
22e04,2
231fc,11
23e24,9
23e3c,9
270ec,9
2a2e4,10
2a2fc,2
2a304,2
2a30c,12
2a314,12
2a31c,2
2a324,8
2a32c,8
2a334,12
2a33c,12
2a344,12
2a34c,12
2a354,12
2a35c,12
2a364,12
2a36c,12
2a374,12
2a37c,12
2a384,12
2a38c,10
2a394,10
2a39c,12
2a3a4,2
2a3ac,2
2a3bc,2
2a444,8
2a44c,12
2a454,12
2a45c,10
2a464,8
2a46c,8
2a474,10
2a47c,12
2a484,12
2a48c,12
2a494,7
2a49c,12
2a4a4,12
2a4ac,10
2a4b4,9
2a4bc,7
2a4c4,7
2a4cc,7
2a4d4,9
2a4dc,9
2a4e4,9
2a4ec,7
2a4f4,7
2a4fc,7
2a504,9
2a50c,9
2a514,9
2a51c,9
2a524,7
2a52c,7
2a534,7
2a53c,9
2a544,7
2a54c,7
2a554,7
2a55c,7
2a564,7
2a56c,9
2a574,9
2a57c,7
2a584,7
2a58c,9
2a594,8
2a59c,9
2a5a4,8
2a5ac,12
2a5b4,12
2a5bc,12
2a5c4,8
2a5ec,8
2a5f4,9
2aacc,10
2aad4,10
2ab24,10
2ab2c,10
2ab34,10
2ab3c,12
2ab44,10
2ab4c,7
2ab54,7
2ab5c,7
2ab64,7
2ab6c,10
2ab74,10
2ab7c,10
2ab84,10
2ac14,7
2ac1c,7
2ac24,7
2ac2c,7
2ac34,7
2ac3c,7
2ac44,7
2ac4c,7
2ac54,7
2ac5c,7
2ac64,7
2ac6c,7
2ac74,7
2ac7c,7
2ac84,7
2ac8c,7
2ac94,7
2ac9c,7
2aca4,7
2acac,7
2acb4,7
2acbc,7
2acc4,7
2accc,7
2acd4,7
2acdc,7
2ace4,7
2acec,7
2acf4,7
2acfc,7
2ad04,7
2ad0c,7
2ad14,7
2ad1c,7
2ad24,7
2ad2c,7
2ad34,7
2ad3c,7
2ad44,7
2ad4c,7
2ad54,7
2ad5c,7
2ad64,7
2ad6c,7
2ad74,7
2ad7c,7
2ad84,7
2ad8c,7
2ad94,7
2ad9c,7
2ada4,7
2adac,7
2adb4,7
2adbc,7
2adc4,7
2adcc,7
2add4,7
2addc,7
2ade4,7
2adec,7
2adf4,7
2adfc,7
2ae04,7
2ae0c,7
2ae14,7
2ae1c,7
2ae24,7
2ae2c,7
2ae34,7
2ae3c,7
2ae44,7
2ae4c,7
2ae54,7
2ae5c,7
2ae64,7
2ae6c,7
2ae74,7
2ae7c,7
2ae84,7
2ae8c,7
2ae94,7
2ae9c,7
2aea4,7
2aee4,7
2aeec,7
2aef4,7
2aefc,7
2af04,7
2af0c,7
2af14,7
2af1c,7
2af64,6
2af6c,6
2af74,7
2af7c,7
2af84,7
2af8c,7
2af94,7
2af9c,7
2afa4,7
2afac,7
2afb4,7
2afbc,7
2afc4,7
2afcc,7
2afd4,7
2afdc,7
2afe4,7
2afec,7
2aff4,7
2affc,7
2b004,7
2b00c,7
2b014,7
2b01c,7
2b024,7
2b02c,7
2b034,7
2b03c,7
2b044,7
2b04c,7
2b054,7
2b05c,7
2b064,7
2b06c,7
2b074,7
2b07c,7
2b084,7
2b08c,7
2b094,7
2b09c,7
2b0a4,7
2b0ac,7
2b0b4,7
2b0bc,7
2b0c4,7
2b0cc,7
2b0d4,7
2b0dc,7
2b0e4,7
2b0ec,7
2b0f4,7
2b0fc,7
2b104,7
2b10c,7
2b114,7
2b11c,7
2b124,7
2b12c,7
2b134,7
2b13c,7
2b144,7
2b14c,7
2b154,7
2b15c,7
2b164,7
2b16c,7
2b174,7
2b17c,7
2b184,7
2b18c,7
2b194,7
2b19c,7
2b1a4,7
2b1ac,7
2b1b4,7
2b1bc,7
2b1c4,7
2b1cc,7
2b1d4,7
2b1dc,7
2b1e4,7
2b1ec,7
2b1f4,7
2b1fc,7
2b204,7
2b20c,7
2b214,7
2b21c,7
2b224,7
2b22c,7
2b234,7
2b23c,7
2b244,7
2b24c,7
2b254,7
2b25c,7
2b264,7
2b26c,7
2b274,7
2b27c,7
2b284,7
2b28c,7
2b294,7
2b29c,7
2b2a4,7
2b2ac,7
2b2b4,7
2b2bc,7
2b2c4,7
2b2cc,7
2b2d4,7
2b2dc,7
2b2e4,7
2b2ec,7
2b2f4,7
2b2fc,7
2b304,7
2b30c,7
2b314,7
2b31c,7
2b324,7
2b32c,7
2b334,7
2b33c,7
2b344,7
2b34c,7
2b354,7
2b35c,7
2b364,7
2b36c,7
2b374,7
2b37c,7
2b384,7
2b38c,7
2b394,7
2b39c,7
2b3a4,7
2b3ac,7
2b3b4,7
2b3bc,7
2b3c4,7
2b3cc,7
2b3d4,7
2b3dc,7
2b3e4,7
2b3ec,7
2b3f4,7
2b3fc,7
2b404,7
2b40c,7
2b414,7
2b41c,7
2b424,7
2b42c,7
2b434,7
2b43c,7
2b444,7
2b44c,7
2b454,7
2b45c,7
2b464,7
2b46c,7
2b474,7
2b47c,7
2b484,7
2b48c,7
2b494,7
2b49c,7
2b4a4,7
2b4ac,7
2b4b4,7
2b4bc,7
2b4c4,7
2b4cc,7
2b4d4,7
2b4dc,7
2b4e4,7
2b4ec,7
2b4f4,7
2b4fc,7
2b504,7
2b50c,7
2b514,7
2b51c,7
2b524,7
2b52c,10
2b534,10
2b53c,10
2b544,10
2b54c,10
2b554,10
2b55c,10
2b564,10
2b56c,10
2b574,7
2b57c,10
2b584,10
2b58c,10
2b594,7
2b59c,7
2b5a4,7
2b5ac,7
2b5b4,7
2b5bc,7
2b5c4,7
2b5cc,7
2b5d4,7
2b5dc,7
2b5e4,7
2b5ec,7
2b5f4,10
2b5fc,10
2b604,10
2b60c,7
2b614,7
2b61c,10
2b624,10
2b62c,7
2b634,7
2b63c,7
2b644,7
2b64c,7
2b654,7
2b65c,7
2b664,7
2b66c,7
2b674,7
2b67c,7
2b684,7
2b68c,7
2b694,7
2b69c,7
2b6a4,7
2b6ac,7
2b6b4,7
2b6bc,7
2b6c4,7
2b6cc,7
2b6d4,7
2b6dc,7
2b6e4,7
2b6ec,7
2b6f4,7
2b6fc,7
2b704,7
2b70c,7
2b714,7
2b71c,7
2b724,7
2b72c,7
2b734,7
2b73c,7
2b744,7
2b74c,7
2b754,7
2b75c,7
2b764,7
2b76c,7
2b774,7
2b77c,7
2b784,7
2b78c,7
2b794,7
2b79c,7
2b7a4,7
2b7ac,7
2b7b4,7
2b7bc,7
2b7c4,7
2b7cc,7
2b7d4,7
2b7dc,7
2b7e4,7
2b7ec,7
2b7f4,7
2b7fc,7
2b804,7
2b80c,7
2b814,7
2b81c,7
2b824,7
2b82c,7
2b834,7
2b83c,7
2b844,7
2b84c,7
2b854,7
2b85c,7
2b864,7
2b86c,7
2b874,7
2b87c,7
2b884,7
2b88c,7
2b894,7
2b89c,7
2b8a4,7
2b8ac,7
2b8b4,7
2b8bc,7
2b8c4,7
2b8cc,7
2b8d4,7
2b8dc,7
2b8e4,7
2b8ec,7
2b8f4,7
2b8fc,7
2b904,7
2b90c,7
2b914,7
2b91c,7
2b924,7
2b92c,7
2b934,7
2b93c,7
2b944,7
2b94c,7
2b954,7
2b95c,7
2b964,7
2b96c,7
2b974,7
2b97c,7
2b984,7
2b98c,7
2b994,7
2b99c,7
2b9a4,7
2b9ac,7
2b9b4,7
2b9bc,7
2b9c4,7
2b9cc,7
2b9d4,7
2b9dc,7
2b9e4,7
2b9ec,7
2b9f4,7
2b9fc,7
2ba04,7
2ba0c,7
2ba14,7
2ba1c,7
2ba24,7
2ba2c,7
2ba34,7
2ba3c,7
2ba44,7
2ba4c,7
2ba54,7
2ba5c,7
2ba64,7
2ba6c,7
2ba74,7
2ba7c,7
2ba84,7
2ba8c,7
2ba94,7
2ba9c,7
2baa4,7
2baac,7
2bab4,7
2babc,7
2bac4,7
2bacc,7
2bad4,7
2badc,7
2bae4,7
2baec,7
2baf4,7
2bafc,7
2bb04,7
2bb0c,7
2bb14,7
2bb1c,7
2bb24,6
2bb2c,6
2bb34,7
2bb3c,6
2bb44,6
2bb4c,9
2bb54,9
2bb5c,7
2bb64,7
2bb6c,7
2bb74,7
2bb7c,7
2bb84,7
2bb8c,7
2bb94,7
2bb9c,7
2bba4,7
2bbac,7
2bbb4,7
2bbbc,7
2bbc4,7
2bbcc,7
2bbd4,7
2bbdc,7
2bbe4,7
2bbec,6
2bbf4,7
2bbfc,7
2bc04,7
2bc0c,7
2bc14,7
2bc1c,7
2bc24,7
2bc2c,7
2bc34,7
2bc3c,7
2bc44,7
2bc4c,7
2bc54,6
2bc5c,7
2bc64,7
2bc6c,7
2bc74,7
2bc7c,7
2bc84,7
2bc8c,7
2bc94,6
2bc9c,6
2bca4,6
2bcac,10
2bcb4,12
2bcbc,10
2bcc4,12
2bccc,12
2bcd4,10
2bcdc,12
2bce4,12
2bcec,10
2bcf4,6
2bcfc,10
2bd04,12
2bd1c,10
2bd24,10
2bd2c,9
2bda4,12
2bdac,12
2bdb4,6
2bdbc,12
2bdc4,7
2bdcc,7
2bdd4,6
2bddc,6
2bde4,7
2bdec,7
2be04,7
2be0c,7
2be14,7
2be1c,10
2be34,7
2be3c,7
2be44,7
2be4c,7
2be54,7
2be5c,7
2be64,7
2be6c,7
2be74,7
2be7c,7
2be84,7
2be8c,7
2be94,7
2be9c,7
2bea4,7
2beac,7
2beb4,7
2bebc,7
2bec4,7
2becc,7
2bed4,7
2bedc,7
2bee4,7
2beec,7
2bef4,7
2befc,7
2bf04,7
2bf0c,7
2bf14,7
2bf1c,7
2bf24,7
2bf2c,7
2bf34,7
2bf3c,7
2bf44,7
2bf4c,7
2bf54,7
2bf5c,7
2bf64,7
2bf6c,7
2bf74,7
2bf7c,7
2bf84,10
2bf94,7
2bf9c,7
2bfa4,7
2bfac,7
2bfb4,7
2bfbc,7
2bfc4,7
2bfcc,7
2bfec,7
2c4ac,9
2c4b4,9
2c4bc,2
2c4c4,9
2c4cc,10
2c50c,9
2c51c,12
2c544,9
2c554,9
2c55c,9
2c564,9
2c56c,9
2c574,9
2c62c,10
2c634,10
2c64c,10
2c77c,10
2c784,7
2c78c,7
2c794,10
2c79c,10
2c7a4,10
2c7ac,10
2c7b4,10
2c7bc,10
2c7c4,10
2c7cc,10
2c7d4,10
2c7dc,10
2c7e4,10
2c7ec,10
2c7f4,7
2c7fc,7
2c804,10
2c80c,10
2c814,10
2c81c,10
2c824,7
2c82c,7
2c834,7
2c83c,7
2c844,10
2c84c,7
2c854,10
2c85c,10
2c864,10
2c86c,10
2c874,10
2c87c,10
2c884,10
2c88c,10
2c894,10
2c89c,10
2c8a4,10
2c8bc,10
2c8c4,10
2c8cc,10
2c8d4,10
2c8dc,10
2c8e4,10
2c8ec,10
2c8f4,10
2c8fc,10
2c904,7
2c90c,10
2c914,7
2c91c,7
2c924,10
2c95c,9
2c964,10
2c96c,7
2c974,10
2c97c,10
2c984,10
2c98c,10
2c994,10
2c99c,10
2c9a4,7
2c9ac,7
2c9b4,7
2c9bc,10
2c9c4,10
2c9cc,7
2c9d4,10
2c9dc,7
2c9e4,10
2c9ec,10
2c9f4,10
2c9fc,10
2ca04,10
2ca0c,10
2ca14,10
2ca1c,10
2ca24,10
2ca2c,10
2ca34,10
2ca3c,10
2ca44,10
2ca4c,10
2ca54,10
2ca5c,10
2ca64,10
2ca6c,10
2ca74,10
2ca7c,10
2ca84,10
2ca8c,10
2ca94,10
2ca9c,10
2caa4,10
2caac,10
2cab4,10
2cabc,10
2cac4,10
2cacc,10
2cad4,10
2cadc,10
2cae4,10
2caec,10
2caf4,10
2cafc,10
2cb04,10
2cb0c,10
2cb14,10
2cb1c,10
2cb24,10
2cb2c,10
2cb34,10
2cb3c,10
2cb44,10
2cb4c,10
2cb54,9
2cb5c,10
2cb64,10
2cb6c,10
2cb74,10
2cb7c,10
2cb84,9
2cb8c,10
2cb94,10
2cb9c,10
2cba4,10
2cbac,10
2cbb4,10
2cbbc,10
2cbc4,10
2cbcc,10
2cbd4,10
2cbdc,10
2cbe4,10
2cbec,10
2cbf4,10
2cbfc,10
2cc04,9
2cc0c,9
2cc14,9
2cc1c,9
2cc24,9
2cc3c,9
2cc44,9
2cc5c,9
2cc64,9
2cc6c,9
2cc74,10
2cc7c,9
2cc84,10
2cc8c,9
2cc9c,10
2cca4,10
2ccf4,9
2cdf4,2
2cf8c,9
2cfd4,8
2cfdc,8
2cfe4,9
2cfec,9
2cff4,14
2cffc,9
2d004,2
2d01c,9
2d024,9
2d02c,2
2d034,2
2d03c,2
2d194,2
2d1bc,2
2d1cc,2
2d1d4,10
2d1dc,9
2d1e4,2
2d1fc,2
2d20c,2
2d214,2
2d264,8
2d26c,2
2d274,2
2d2b4,2
2d2bc,2
2d2c4,2
2d2cc,2
2d2d4,2
2d2dc,2
2d2fc,2
2d304,2
2d31c,2
2d32c,2
2d34c,2
2d354,2
2d35c,2
2d364,2
2d36c,2
2d37c,2
2d38c,2
2d404,2
2d40c,2
2d414,2
2d41c,2
2d42c,2
2d454,2
2d45c,2
2d464,2
2d484,2
2d48c,2
2d494,2
2d49c,2
2d4a4,2
2d4ac,2
2d4b4,2
2d4bc,2
2d4c4,2
2d4cc,2
2d4dc,2
2d4e4,2
2d4ec,11
2d4f4,2
2d4fc,2
2d504,2
2d50c,2
2d514,2
2d51c,2
2d524,2
2d534,2
2d53c,2
2d544,2
2d56c,2
2d574,2
2d57c,2
2d584,2
2d594,2
2d59c,2
2d5a4,2
2d5ac,2
2d5b4,2
2d5bc,2
2d5c4,2
2d5cc,2
2d5d4,2
2d5e4,2
2d5ec,2
2d5f4,2
2d5fc,2
2d604,2
2d624,2
2d62c,2
2d634,2
2d63c,2
2d64c,2
2d654,2
2d65c,2
2d67c,2
2d684,2
2d694,2
2d69c,2
2d6a4,2
2d6ac,2
2d6b4,2
2d6bc,2
2d6c4,2
2d6cc,2
2d6d4,2
2d6dc,2
2d6ec,2
2d70c,2
2d724,2
2d72c,2
2d734,2
2d73c,2
2d784,2
2d79c,2
2d7a4,2
2d7cc,2
2d7d4,2
2d814,2
2d82c,2
2d834,2
2d83c,2
2d844,2
2d84c,8
2d854,2
2d85c,2
2d864,2
2d86c,2
2d87c,2
2d88c,8
2d894,8
2d8a4,2
2d8bc,2
2d8c4,2
2d8cc,8
2d8d4,2
2d8dc,2
2d8e4,2
2d8ec,2
2d8f4,2
2d8fc,2
2d904,2
2d90c,2
2d914,8
2d91c,2
2d924,2
2d92c,2
2d934,2
2d93c,2
2d944,2
2d94c,8
2d95c,12
2d964,14
2d96c,8
2d974,2
2d97c,2
2d984,2
2d98c,2
2d994,2
2d99c,2
2d9a4,2
2d9ac,2
2d9bc,2
2d9d4,2
2d9f4,2
2da14,2
2da1c,2
2da24,2
2da2c,2
2da34,2
2da3c,2
2da44,2
2da4c,2
2da6c,8
2da7c,8
2daa4,12
2daac,2
2dab4,2
2dabc,9
2dac4,8
2dacc,2
2dad4,2
2dadc,8
2db1c,2
2db24,2
2db2c,2
2db34,2
2db3c,2
2db44,2
2db4c,2
2db54,2
2db5c,12
2db94,12
2dba4,2
2dbbc,8
2dbc4,8
2dbd4,2
2dbdc,12
2dbe4,8
2dbec,2
2dc9c,2
2dca4,2
2dcac,2
2dcb4,2
2dcbc,2
2dcc4,2
2dccc,2
2dcdc,2
2dce4,12
2dd0c,14
2dd14,2
2dd1c,8
2dd24,8
2dd3c,2
2dd44,2
2dd64,8
2dd6c,2
2dd74,12
2dd7c,14
2dd84,12
2dd9c,12
2ddac,12
2ddf4,8
2de14,11
2de24,2
2de2c,2
2de34,2
2de3c,2
2de44,9
2de4c,2
2de54,8
2de5c,2
2de64,2
2de6c,9
2de74,9
2de7c,9
2de84,8
2de8c,8
2dee4,8
2def4,2
2defc,2
2df04,2
2df0c,2
2df14,8
2df1c,2
2df44,11
2df5c,8
2df64,8
2df6c,8
2df74,2
2df7c,8
2df84,2
2df8c,2
2df94,2
2df9c,2
2dfa4,2
2dfac,2
2dfb4,2
2dfbc,2
2dfc4,2
2dfcc,2
2dfd4,2
2dfdc,2
2dfe4,2
2dfec,2
2dff4,2
2dffc,2
2e004,2
2e00c,2
2e014,2
2e01c,8
2e024,8
2e02c,2
2e034,2
2e03c,2
2e044,2
2e04c,2
2e054,2
2e05c,8
2e064,2
2e06c,2
2e074,2
2e07c,2
2e084,2
2e08c,8
2e094,2
2e09c,2
2e0a4,11
2e0bc,11
2e0e4,9
2e0ec,8
2e0f4,8
2e0fc,8
2e10c,2
2e114,8
2e164,8
2e16c,8
2e174,8
2e17c,8
2e1b4,2
2e1cc,2
2e1d4,8
2e224,8
2e22c,8
2e234,8
2e23c,8
2e244,2
2e24c,11
2e254,8
2e25c,8
2e264,8
2e26c,8
2e274,2
2e27c,11
2e284,2
2e28c,8
2e294,2
2e29c,8
2e2a4,8
2e2ac,2
2e2b4,2
2e2bc,8
2e2c4,2
2e2cc,2
2e2d4,2
2e2dc,2
2e2e4,8
2e2ec,8
2e2f4,8
2e2fc,8
2e304,8
2e30c,8
2e314,2
2e31c,2
2e324,2
2e32c,2
2e33c,8
2e36c,8
2e374,2
2e37c,2
2e384,8
2e38c,14
2e394,8
2e39c,8
2e3a4,8
2e3ac,8
2e3b4,8
2e3bc,8
2e3c4,8
2e3cc,2
2e3d4,8
2e3dc,8
2e3e4,11
2e3ec,8
2e3f4,14
2e3fc,14
2e404,2
2e40c,14
2e414,14
2e41c,12
2e424,8
2e42c,8
2e434,2
2e43c,2
2e46c,2
2e474,8
2e47c,2
2e49c,2
2e654,12
2e65c,8
2e664,8
2e67c,8
2e684,8
2e68c,2
2e694,12
2e69c,13
2e6a4,13
2e6bc,12
2e6ec,12
2e6f4,8
2e6fc,2
2e704,14
2e70c,14
2e714,14
2e774,12
2e77c,12
2e784,14
2e78c,14
2e794,8
2e79c,14
2e7a4,14
2e7ac,14
2e7b4,14
2e7bc,9
2fccc,2
2fcd4,2
2fd14,2
2fd24,2
2fd34,2
2fd3c,2
2fd4c,2
2fd54,2
2fd5c,8
2fd64,2
2fd6c,2
2fd7c,2
30234,2
3024c,2
30254,2
3025c,8
30264,8
3027c,8
30284,8
3028c,8
30294,2
3029c,8
302a4,2
302ac,2
302b4,2
302bc,2
302c4,2
302cc,8
302d4,8
302dc,2
302e4,2
302ec,2
302fc,2
30304,2
3030c,2
30314,8
3031c,2
30324,8
3032c,8
3033c,8
30354,11
3036c,11
30374,8
3037c,11
30384,2
3038c,2
30394,2
3039c,2
303a4,2
303ac,2
303b4,2
303bc,2
303cc,2
303d4,2
303ec,8
303f4,2
303fc,2
30404,2
3040c,2
30474,8
3047c,12
304ac,12
304b4,12
304c4,2
304cc,8
304d4,14
304dc,8
30504,8
3050c,2
30514,8
3051c,8
30524,8
3052c,14
30534,14
3053c,8
30544,8
3054c,8
30554,2
3055c,11
30564,8
3056c,2
30574,2
3057c,2
3062c,2
3064c,2
3065c,2
3068c,2
30694,2
306ec,2
306f4,2
307d4,2
30864,2
3087c,2
30884,2
3088c,2
308f4,2
308fc,2
3094c,11
30954,12
3095c,2
30aa4,12
30aac,12
30ab4,12
30acc,12
30ad4,8
30adc,8
30ae4,12
30b04,12
30b0c,8
30b14,8
30b1c,12
30b24,8
30b2c,8
30b34,2
30b3c,2
30b44,4
30b4c,4
30b54,12
30b5c,12
30b64,12
30b6c,4
30b74,8
30b7c,12
30b84,2
30b8c,2
30b94,2
30b9c,10
30ba4,12
30bbc,4
30bf4,8
30bfc,12
30c04,12
30c0c,12
30c14,8
30c1c,12
30c24,12
30c2c,12
30c34,8
30c3c,12
30c44,12
30c4c,2
30c54,4
30c5c,2
30c64,8
30c6c,8
30c74,12
30c7c,12
30c84,12
30c8c,12
30c94,12
30c9c,12
30ca4,12
30cac,12
30cb4,12
30cbc,12
30cc4,5
30ccc,9
30cd4,5
30cdc,5
30ce4,5
30cec,10
30cf4,2
30cfc,4
30d04,2
30d0c,2
30d14,2
30d1c,5
30d24,5
30d2c,9
30d34,2
30d3c,2
30d44,2
30d4c,2
30d54,2
30d5c,2
30d64,2
30d6c,2
30d74,8
30d7c,12
30d84,2
30d8c,8
30d94,8
30d9c,2
30da4,2
30dac,2
30db4,8
30dbc,9
30dc4,4
30dcc,8
30dd4,8
30ddc,10
30de4,12
30dec,12
30df4,12
30dfc,12
30e04,12
30e0c,12
30e14,12
30e1c,12
30e24,12
30e2c,9
30e34,12
30e3c,12
30e44,8
30e4c,2
30e54,2
30e5c,8
30e64,8
30e6c,2
30e74,2
30e7c,8
30e84,12
30ea4,12
30eac,12
30f84,2
30f8c,2
30f94,2
30f9c,2
30fa4,2
30fb4,2
30fbc,8
30fc4,2
30fcc,2
30fd4,12
30fdc,12
30fec,2
30ff4,8
3102c,12
31034,9
3103c,11
31044,9
3104c,2
31054,12
3105c,2
31064,2
3107c,2
31084,2
3108c,2
31094,12
3109c,12
310a4,12
310ac,14
310b4,12
310bc,12
310c4,12
310cc,9
310d4,9
310dc,10
310e4,10
310ec,12
310f4,2
310fc,12
31104,12
3110c,10
31114,9
3111c,9
31124,9
3112c,9
31134,2
3113c,2
31144,12
3114c,2
31154,8
3115c,12
31164,12
3116c,12
31174,12
3117c,12
31184,12
3118c,12
31194,12
3119c,12
311a4,12
311ac,12
311b4,12
311bc,12
311c4,12
311cc,12
311d4,12
311dc,12
311e4,12
311ec,12
311f4,12
311fc,12
31204,12
3120c,2
31214,9
3121c,2
31224,12
3122c,12
31234,12
3123c,12
31244,12
3124c,12
31254,2
3125c,2
31264,2
3126c,8
31274,8
3127c,2
31284,2
3128c,8
31294,8
3129c,2
312a4,2
312ac,2
312b4,2
312bc,2
312c4,2
312cc,2
312d4,8
312dc,2
312e4,2
312ec,8
312f4,2
312fc,2
31304,8
3130c,2
31314,2
3131c,2
31324,8
3132c,8
31334,9
3133c,8
31344,14
3134c,9
31354,9
3135c,12
31364,12
3136c,2
31374,9
31384,12
3138c,2
31394,2
3139c,2
313a4,2
313ac,2
313b4,9
313bc,2
313c4,10
313cc,12
313d4,12
313dc,12
313e4,10
313ec,2
313f4,2
313fc,2
31404,2
3140c,2
31414,9
3141c,2
31424,13
31454,8
3145c,9
31474,13
3149c,12
314a4,12
314ac,2
314b4,2
314bc,2
314cc,9
314d4,12
314e4,9
314f4,12
314fc,2
31504,8
3150c,14
31514,9
3151c,8
31524,9
3152c,14
31534,12
3153c,9
315ac,9
31684,9
3168c,2
31694,2
3169c,8
316a4,2
316ac,2
316b4,2
316bc,2
316c4,9
316cc,2
316d4,9
316dc,9
316e4,12
316ec,2
316f4,2
316fc,2
31704,2
3170c,10
31714,2
3171c,2
31724,8
3172c,9
31734,8
3173c,2
31744,2
3174c,14
31754,11
3175c,14
3176c,2
31774,10
319fc,11
31a04,14
31a0c,14
31a14,11
31a1c,11
31a3c,11
31a44,11
31a6c,11
31a74,12
31a7c,2
31b14,14
31b2c,14
31b34,8
31b3c,8
31b44,2
31b4c,2
31b54,2
