time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
139,10340,113.9183,22.3174,0,126.5955,37.3086,1082
140,3711,-117.8761,33.6647,305,-122.2233,37.7075,-8
142,2481,-73.8789,40.7827,0,-77.0351,38.8248,122
142,2505,-148.7039,60.6827,6096,-149.8062,61.2518,69
143,3890,-122.4498,45.5812,0,-122.2984,47.5287,-30
143,8032,-112.0102,33.431,305,-94.7205,39.3231,328
145,8081,-3.5762,40.4891,305,-16.6297,29.1166,8214
145,4169,-84.4304,33.6469,305,-82.8403,39.9897,389
147,3426,-72.9055,41.6035,914,-74.7437,40.3276,457
147,1812,-98.1325,34.3308,3658,-98.1775,34.3244,2667
148,9600,-70.9979,42.3591,0,-81.3262,28.5847,953
148,8339,77.6917,13.1897,914,89.2891,24.8393,10668
149,899,-110.9442,32.1202,914,-110.0193,32.3312,3360
154,1801,-107.4981,35.9666,3048,-106.611,35.0371,1562
154,7884,-122.3078,47.4608,0,-118.3797,33.9377,61
155,2867,-117.1301,33.5674,305,-117.1038,33.5862,648
156,3052,-99.9632,25.7844,11278,-95.7196,29.9918,2004
157,860,113.5598,23.3155,2438,114.6395,24.0296,7795
158,1457,174.9676,-40.7891,305,174.9632,-40.9101,213
161,2964,-122.1248,47.9175,0,-122.1116,47.895,236
162,2157,144.4165,-37.7409,0,144.4376,-37.7136,236
162,2594,144.7545,-37.9383,0,144.7532,-37.9227,-122
164,8667,-81.2571,28.3592,914,-71.0129,42.3486,84
171,958,-122.7862,45.2477,305,-123.0885,45.016,1052
172,2788,175.6044,-40.2553,-305,175.6026,-40.2545,-15
176,2904,-122.0584,37.9872,0,-121.9485,38.1386,366
181,909,113.86,23.4461,4572,114.9209,24.3329,10173
183,6199,-122.1267,37.6606,0,-122.285,47.8823,221
184,998,-96.0118,35.978,610,-96.1844,35.7025,914
185,2799,-95.2814,29.6259,305,-97.3664,32.8553,404
185,10438,-97.0302,32.8927,0,-73.8626,40.7953,99
186,1371,-105.1705,39.935,1829,-105.1342,40.4403,2103
189,1619,116.0162,-31.6839,0,117.0518,-31.5636,2400
191,2668,-75.0473,40.9845,610,-74.9597,41.0046,579
192,1666,9.865,57.0862,-305,9.8647,57.0863,-8
192,14819,-87.8823,41.9837,305,-122.5769,45.5779,15
193,1432,113.8235,22.6155,305,114.8565,24.2568,8534
197,3722,-118.1618,33.8141,0,-118.1471,33.8139,30
198,1919,-94.0468,44.7114,914,-93.4525,44.8424,457
198,1185,-88.3776,42.6619,610,-88.3248,42.712,518
199,1588,-122.2968,47.5234,-305,-124.7056,46.8565,6096
199,2279,111.2477,21.7515,8839,114.6739,23.9945,7490
200,21623,-73.7813,40.6273,0,-0.4314,51.4777,8
200,2249,-85.2231,41.5468,610,-85.2663,41.5072,739
200,1328,-122.7956,38.4837,305,-121.4006,38.6808,91
200,3298,-97.0472,32.6922,0,-97.0469,32.7076,213
202,1478,-119.8388,36.7325,305,-119.3861,36.297,366
203,6026,-83.1634,42.5427,305,-83.2046,42.543,396
205,27347,-84.4419,33.6346,305,2.6173,48.9957,114
207,1775,-87.1238,46.1805,4572,-85.2226,44.5643,6195
209,1048,120.9973,14.4963,305,120.952,13.1354,8793
213,1057,-84.4186,39.0947,0,-84.079,39.1063,579
213,6380,-86.6754,36.1441,305,-80.1115,26.1526,1006
213,7222,-84.4349,33.6467,305,-97.6794,30.214,198
214,7760,-122.3078,47.4521,0,-104.6866,39.9211,1730
214,4220,-84.0171,33.9567,610,-87.1778,30.7197,1372
216,5956,-87.7421,41.7928,0,-73.8645,40.7928,69
216,66279,51.6183,25.2747,0,51.6211,25.2683,0
217,2745,-115.1647,36.0852,610,-118.3586,34.2057,236
218,1674,-123.2732,49.193,610,-124.0337,50.7652,6096
220,2945,150.0566,-23.6957,11887,153.1202,-27.3598,-38
220,2525,-122.286,47.9149,0,-122.2853,47.8927,198
224,2929,0.2215,51.8763,0,-2.9909,55.7888,2172
224,5627,-112.0056,33.431,305,-122.2215,37.7063,-8
225,2007,103.9758,1.3091,305,105.4733,-1.6189,8230
225,1685,-77.8059,38.1629,1219,-77.5895,39.0531,328
225,2035,-108.2188,35.2359,4267,-106.6122,35.0379,1562
225,10685,-2.8334,53.3358,-305,26.0708,44.5756,130
227,4134,7.1428,50.8663,0,-1.3466,52.8294,0
228,6567,153.4935,-28.1466,0,153.5546,-28.2584,427
230,972,126.7742,37.5691,305,126.8301,36.59,6706
234,1461,139.8578,35.4969,914,137.9273,36.5312,7513
235,4043,-74.8392,44.942,0,-70.9959,42.384,114
238,4108,-119.7357,36.7879,305,-112.0162,40.5836,2507
245,1678,115.961,-31.9542,0,117.3822,-29.8723,11278
247,958,-122.9539,45.5444,0,-122.9402,45.5311,38
248,867,-89.6757,39.8426,0,-89.9874,39.8064,549
248,7109,121.24,25.0738,0,130.4351,33.6087,175
250,7928,-97.0302,32.8878,0,-78.239,34.3474,2012
251,4754,-87.8833,41.984,305,-76.7266,40.1791,221
252,3898,-97.0469,32.6909,305,-96.35,32.0172,610
252,5118,106.6565,10.8188,0,105.6561,18.8453,610
252,3355,-111.5563,29.9187,11582,-116.9675,32.5407,137
253,9885,145.7566,-16.893,0,151.169,-33.9195,61
254,4888,-122.3667,37.6152,0,-112.0159,40.6114,2568
255,1178,-87.8924,38.5502,914,-87.6526,38.9929,396
256,10737,-150.0148,61.2005,0,-122.3181,47.4218,152
257,4423,175.6196,-40.3198,0,172.5269,-43.4935,-61
257,8969,-80.3077,25.8002,0,-74.1661,40.6904,8
258,2669,101.558,3.1155,0,103.5062,1.8078,1433
260,8602,-97.6789,30.1845,305,-115.1435,36.0737,686
269,17399,100.731,13.6562,305,126.5969,37.3073,1143
270,1522,106.074,20.6334,5486,107.2497,18.0339,9144
273,1081,-80.2514,26.003,0,-80.2167,26.006,122
274,3260,-84.0149,33.9836,610,-87.767,34.2225,4267
274,1401,135.4272,34.7966,0,134.8512,35.6226,1547
276,4883,-86.2329,40.0262,610,-86.2578,40.0048,457
276,2694,-72.9259,41.9632,2743,-76.4485,39.3657,328
280,10707,-115.1879,36.2116,610,-115.1875,36.2114,716
280,3688,-84.5424,33.777,305,-81.3837,28.622,549
284,1004,106.8206,-6.1095,4267,108.0626,-6.5301,8839
286,1159,-84.359,39.5792,1524,-84.4497,39.5312,1463
286,1076,-84.1556,40.5203,610,-83.9189,40.5187,907
286,10396,126.4295,37.4901,610,113.9257,22.3199,61
292,2238,152.3527,-25.1106,2438,153.1192,-27.3614,-30
292,5266,-97.3151,32.9762,305,-96.8407,32.9784,244
292,3202,-112.0136,33.431,305,-106.5854,35.0441,1539
294,2152,-80.2989,25.8008,0,-82.5446,27.8952,389
294,1104,113.8262,22.6105,305,113.3881,23.5475,6881
295,5036,-114.3038,48.2855,1524,-122.3182,47.4288,145
297,959,-88.5474,41.7826,610,-88.9646,41.8722,899
299,3999,-117.8778,33.6625,0,-121.9265,37.3596,30
303,2399,101.7134,2.7203,0,105.3796,2.9089,11293
303,1697,-97.0509,32.8954,0,-99.4113,32.0408,5166
303,10618,-118.4191,33.9485,0,-97.0299,32.9193,221
303,2150,-122.2215,37.7372,0,-122.2065,37.7255,15
305,2367,-122.3078,47.4483,0,-123.0386,44.6048,2880
305,4526,-122.9554,45.5457,0,-122.9392,45.5302,91
307,3921,-80.9657,35.249,610,-76.7326,40.1816,198
308,4215,-84.22,39.5988,305,-84.2533,39.5754,480
308,1955,-97.9653,42.0487,3353,-96.1315,41.4333,594
310,3935,-121.4005,38.6669,0,-115.2115,44.2213,12497
313,4880,-95.8746,41.2858,610,-104.6422,39.8047,1783
313,5663,-87.8842,41.9849,305,-74.1922,42.5039,1516
314,6386,-80.3143,40.3689,2438,-81.1917,28.6879,1326
314,5476,-84.2001,39.508,610,-84.2719,39.239,853
316,14155,-123.347,49.1823,1219,-79.6172,43.679,160
316,1229,100.4903,13.5598,4877,100.3354,11.7533,10066
317,12418,107.0693,30.0128,3658,115.795,23.3357,4511
319,1572,-76.7396,38.9646,305,-76.1606,38.6803,610
320,5459,-81.024,35.2874,914,-90.3824,38.7555,183
324,1344,-122.2388,47.3529,0,-122.2149,47.4874,-30
324,8241,-97.0302,32.8853,305,-80.5193,26.7159,2789
325,6650,-84.4399,33.6468,305,-97.0259,32.9183,244
325,5214,-87.764,41.7936,0,-76.6284,39.1275,320
328,2048,120.624,24.2025,610,118.9421,23.9962,3795
328,3849,145.0974,-37.9786,-305,145.2746,-36.7246,2195
333,2065,-119.4299,38.7077,4877,-121.2312,36.4874,1859
333,5471,-112.3217,42.2114,12192,-117.276,33.1289,99
335,5126,-76.6923,39.1747,0,-86.3369,39.6939,305
337,7708,-104.6958,39.8929,1829,-85.4941,42.9532,1440
339,9479,-80.2924,25.8012,0,-73.7526,40.6408,84
339,2630,-84.4392,33.6347,305,-80.946,35.1443,533
340,2057,-150.013,61.1969,0,-150.2029,64.0684,10363
340,2066,111.5574,23.2314,8839,114.6951,24.0258,7490
340,2736,-76.7384,44.1641,1219,-79.913,43.1715,244
341,4169,-77.0389,38.8619,0,-70.9963,42.3829,107
346,6188,-111.2048,42.6498,9754,-117.8503,33.7047,206
348,1648,-95.3799,35.369,1829,-96.4241,35.6214,1852
349,12248,-86.6877,30.4185,0,-86.6905,30.4501,53
349,6832,-77.6622,43.1199,0,-81.6316,41.5479,892
350,1636,143.7966,-37.5262,1524,144.9004,-37.7139,23
351,2007,115.9614,-31.953,0,117.7658,-29.5373,10668
353,1915,-96.8373,32.9728,0,-95.9934,32.7457,404
355,7406,-118.4161,33.9487,0,-122.5392,45.5727,114
356,2009,37.4634,55.9781,305,38.9814,53.3847,11278
358,1428,-122.8859,44.723,1829,-122.5616,45.5713,122
358,3307,174.7874,-41.3662,305,172.5266,-43.4937,-53
360,1018,-122.4449,48.497,305,-122.5376,48.7731,91
363,1559,113.4576,23.6092,4267,113.63,22.8514,861
365,1588,104.729,31.4969,10058,104.5587,28.8154,10089
367,2030,77.6956,13.1896,914,79.612,15.1801,11285
368,5111,-87.8773,41.9842,305,-76.0319,41.478,1684
368,1434,-118.3999,33.9357,0,-117.8499,33.7057,198
369,1438,-86.4658,42.3287,1219,-87.9189,42.1452,312
369,7588,-84.4378,33.647,305,-93.241,44.9015,389
373,3239,121.5741,25.0676,305,118.9052,24.0353,3604
374,51440,119.5073,26.1001,6096,105.0323,27.5886,9784
375,3989,-123.0145,49.0779,0,-123.0079,49.0682,-46
376,10226,-97.0301,32.8886,0,-75.2195,39.8759,38
376,6209,-96.8443,32.8463,305,-104.8498,39.5453,1821
376,9419,-117.198,32.7356,0,-122.5373,48.772,84
377,7498,-104.7358,39.84,1829,-97.6796,30.2192,236
378,5807,-122.2173,37.7036,0,-122.2955,47.5217,-46
380,1317,-97.3816,32.8444,305,-97.3667,32.8537,457
381,6338,-122.3079,47.4554,0,-122.3686,37.616,8
383,1317,-121.9252,39.4298,2134,-121.6008,38.7215,130
383,3320,-86.7826,34.6332,0,-86.782,34.6564,213
390,1156,-84.4194,42.5777,1524,-83.7781,42.2085,427
392,1191,-110.554,33.4604,2743,-111.6363,33.2962,495
393,2272,-113.689,53.2431,2134,-114.0214,51.1023,1090
393,6418,120.9959,14.4954,305,113.9266,22.3202,38
393,2029,105.6347,27.752,7315,106.6216,29.6494,815
393,2159,-74.1193,40.7333,0,-74.1176,40.7306,53
395,4019,-84.4367,33.6347,305,-78.9672,37.8337,3437
399,5934,-112.0129,33.4311,305,-121.6009,38.7153,114
401,9955,-87.1786,30.4404,305,-104.6865,39.9215,1737
402,4029,-115.1489,36.0765,610,-122.2213,37.7062,-15
405,2150,106.814,30.351,9754,105.0963,27.6752,7803
406,2801,-63.1953,-32.0003,7010,-58.6228,-34.5903,15
406,3978,-96.376,28.7328,3658,-95.3334,31.0196,3520
406,32033,144.8401,-37.6806,0,113.9248,22.3195,61
406,12923,-84.4327,33.6468,305,-111.9524,40.5958,2301
410,1702,-96.5719,33.5695,914,-96.5303,32.7575,229
410,3220,-77.4578,38.9342,0,-80.9209,35.1471,617
412,3598,-80.9966,35.2783,914,-84.6467,39.0591,297
413,2658,111.4601,21.991,7315,114.8085,24.5328,9967
414,1510,174.9062,-40.0568,2438,174.8101,-41.2693,267
414,1098,-72.6083,41.164,914,-73.0797,41.4366,655
415,8997,-80.3114,25.7867,0,-84.2241,9.9882,899
416,4107,-120.566,35.1869,914,-117.5939,34.055,297
417,1192,120.3703,22.5759,305,119.8177,23.4368,1196
418,2449,144.7538,-37.9313,-305,144.7527,-37.9175,-84
422,2218,-99.3587,34.2234,8839,-97.0259,32.9209,251
422,6959,-116.5375,44.357,5486,-117.8608,33.6924,152
423,5181,-89.4133,30.8102,8534,-80.6994,35.4311,434
424,2056,-122.5959,45.5947,0,-122.3182,47.4267,145
424,2879,135.4292,34.791,0,140.1322,35.5927,1608
426,1156,-71.1189,42.4864,305,-70.8947,42.2286,312
426,2555,149.1943,-35.3004,305,150.9764,-33.9155,30
426,6829,-80.1255,26.8533,3353,-77.4561,38.9702,91
428,1509,-85.2209,40.9849,610,-85.0737,40.8947,792
431,2058,-122.4923,47.987,305,-122.4361,47.9967,427
434,5935,-97.03,32.8858,0,-84.6236,30.5941,1981
434,1871,113.8303,23.4334,4267,116.3386,24.1641,6888
435,7753,-87.7532,41.786,0,-82.5459,27.8561,686
435,4469,131.2806,33.8141,2743,140.1787,35.6085,1707
436,1439,106.5109,-6.1494,2134,108.048,-7.064,8230
436,9738,7.1498,50.8662,0,29.2715,40.8847,206
437,6888,-73.2243,44.5087,914,-80.9312,35.1677,427
437,2038,-120.9858,38.8399,3048,-122.0538,37.9957,53
438,1425,-111.728,40.2252,1219,-111.871,39.9649,2377
438,4854,-87.8869,41.984,305,-77.6829,43.1127,160
439,10529,126.4203,37.4992,305,113.923,22.319,23
442,3216,-88.2776,41.912,305,-88.2374,41.9269,366
444,1968,-116.0356,32.7027,2438,-117.1682,32.7284,69
444,8440,-115.1402,36.0764,610,-98.5427,29.5874,648
444,3366,8.1344,53.4724,305,8.1674,53.4779,229
449,4199,-123.2667,49.1759,914,-114.0214,51.1024,1074
450,2337,107.7411,26.4305,7010,106.6556,29.6112,5090
451,3149,-118.1557,33.8227,0,-118.1442,33.8119,0
453,2128,-80.2477,25.9986,0,-80.2539,25.9143,61
453,11054,-97.051,32.8848,305,-119.8619,34.4274,61
454,4318,-117.1974,32.7354,0,-122.3759,37.6191,15
456,1342,-117.2101,47.9671,1219,-117.2993,47.6934,732
456,2091,106.086,20.5837,5486,106.0475,17.1432,10965
457,1229,18.7374,59.1913,0,18.0323,59.3491,53
459,2416,113.8268,22.6081,305,110.5439,20.5437,8412
459,1277,-76.1003,38.7698,1219,-76.6168,39.1367,442
459,2263,105.6776,28.8425,4267,107.424,26.6335,7498
459,12681,-95.3704,29.9171,610,-122.2231,37.7074,8
460,1373,-112.0892,40.5519,1829,-112.0791,40.5619,1882
460,5456,-112.0176,33.4312,305,-104.6879,39.82,1829
461,3524,-86.2118,40.0741,610,-86.2562,40.0049,396
461,13017,-104.6962,39.89,1829,-70.9825,42.3478,84
461,1339,-97.7897,24.5258,10668,-99.5473,25.4426,5387
464,2843,31.8651,43.0549,10668,31.7757,38.4871,9670
467,1137,-80.3001,25.7869,0,-80.7507,25.039,4587
467,20800,-112.3484,40.8373,3353,-119.0683,34.2096,175
469,10404,106.6571,10.819,0,106.7032,19.6935,5563
469,53039,-118.4136,33.9364,0,51.6339,25.2392,229
470,7137,-80.972,35.2532,610,-73.7276,45.4689,0
471,2863,-72.0488,38.5569,11582,-71.02,42.3759,76
472,2951,-80.3322,26.4302,610,-80.4376,26.5412,892
472,1497,-98.243,26.1791,0,-98.105,26.4638,389
472,6094,-84.4386,33.6348,305,-75.2189,39.876,46
474,10761,-97.03,32.8969,305,-73.8632,40.7947,99
477,1456,147.5074,-42.8326,-305,147.323,-42.0068,3002
477,6354,-122.2221,37.7066,0,-112.0027,33.4409,389
478,1308,145.7733,-16.8969,305,145.4308,-16.3578,6096
479,8668,-95.2302,29.6255,1219,-81.0258,40.7211,6774
480,1163,-80.8908,29.0153,610,-80.8771,28.9756,1219
482,2991,-122.3559,32.6151,10668,-117.3049,34.0746,625
484,8861,-107.2161,38.9261,7620,-96.8671,32.8661,282
485,1570,-76.9178,39.9275,305,-76.8835,39.8953,427
485,10611,-95.1358,30.1982,3048,-73.865,40.7924,76
485,3475,-107.4097,39.6698,10668,-106.5708,35.044,1615
486,1093,-121.5123,36.8654,610,-121.6086,36.7811,1105
487,8151,-122.3077,47.4553,0,-117.5992,34.0569,290
489,3315,150.6288,-24.5531,7010,153.1198,-27.3603,-23
491,1393,-87.8886,41.984,305,-87.9465,42.9322,343
492,8265,77.6926,13.1897,914,88.4537,22.7041,297
494,3161,139.8166,35.492,914,135.0301,34.0644,1273
495,1141,-112.0888,33.6873,305,-111.8021,33.2768,480
496,5443,-84.4382,33.6468,305,-83.4437,42.103,815
498,3878,51.6192,25.2728,0,58.3663,26.001,11278
498,2517,-117.2781,34.112,914,-114.8829,36.912,3551
502,4656,4.4648,50.9047,-305,12.2042,51.4116,114
503,5877,-71.4186,43.045,914,-74.4996,39.4328,343
503,1450,-74.8531,39.9407,0,-74.834,39.9462,91
504,1259,-62.17,10.5789,8534,-63.6917,10.9539,10363
504,6472,-117.1474,32.8155,0,-117.147,32.8158,152
508,6538,-108.8199,38.4947,11278,-98.534,29.5804,587
511,1468,-84.2118,39.9098,305,-84.3883,39.6006,610
513,4394,-79.2733,34.4592,8534,-82.6737,41.327,6378
513,2446,-123.9984,49.5749,305,-122.5936,49.1171,274
513,2293,-122.472,48.4848,305,-122.3171,47.4587,69
513,1139,-84.1971,39.6994,305,-84.6224,39.7616,495
515,2690,-117.8698,33.6694,0,-117.8559,33.69,130
516,6732,-106.0587,39.3826,4572,-104.4591,38.2882,1524
518,8759,-115.1444,36.0766,610,-96.8644,32.852,206
518,1174,-80.6969,42.9559,610,-80.7406,42.8182,914
519,4438,151.1792,-33.9586,0,153.1326,-27.3777,-38
521,7701,-81.2524,28.3449,914,-73.7898,40.6361,23
522,4359,-111.7279,40.2248,1219,-111.8498,41.7708,1433
526,14545,-114.0214,51.1133,914,-73.7277,45.4687,0
526,8603,140.4758,35.6253,1524,122.6235,37.0064,12215
527,1199,-76.9387,37.1875,1524,-76.3435,36.6702,206
529,4459,-84.879,44.4855,7315,-84.4591,38.6007,2027
532,2783,-97.0302,32.8921,305,-92.4593,31.7427,11163
533,3265,-122.1249,47.9149,0,-122.8941,47.3983,1943
533,4259,-119.1796,34.2311,1219,-115.191,36.2135,724
533,1856,-117.9831,33.8714,0,-117.9789,33.8722,91
535,2945,-117.0047,32.8384,305,-116.957,32.8305,290
538,5150,-80.2468,25.9984,0,-80.2163,26.0005,76
544,3749,132.984,34.4359,914,140.1379,35.5906,1745
544,5749,28.8203,40.9704,0,35.4203,31.9906,3673
545,3476,-89.3326,43.1454,0,-90.3717,38.7544,198
545,1319,144.419,-37.7394,0,144.0893,-37.9384,701
547,2452,-121.8516,45.6869,1524,-123.0238,45.5981,290
547,3425,-77.6822,43.1132,0,-75.2183,39.8761,61
548,1230,-84.4537,35.8169,1829,-83.8222,35.8952,1311
549,1474,135.4253,34.7941,0,134.5603,33.5664,9525
553,2211,-123.4877,50.8987,8230,-123.1507,49.1835,8
553,3105,-117.0026,32.8425,305,-116.9589,32.8345,328
554,1791,-97.0509,32.896,305,-99.0036,32.5111,3498
557,2240,-88.7304,30.3151,5182,-85.8338,30.4105,404
560,4285,147.2789,-38.2366,0,147.2769,-38.2521,152
563,2936,-115.1446,36.0764,610,-118.3748,34.198,267
563,1798,-86.3312,36.0238,914,-86.3872,36.4585,2286
566,1727,113.6515,23.3551,3048,115.0148,25.0618,10089
566,3930,-84.4422,33.6346,305,-82.546,27.845,663
566,8094,-111.7274,33.4604,305,-111.7201,33.4653,503
568,14661,-84.4364,33.6467,305,-117.177,32.7305,30
573,4100,145.0974,-37.9782,-305,145.0963,-37.9657,-15
574,13915,-111.4996,40.8688,7010,-75.2267,39.8745,8
577,1438,-89.5941,44.9272,610,-89.6194,44.9383,671
578,3868,-115.4634,46.1107,10973,-122.3083,47.3987,236
579,2992,147.4477,-35.1707,305,146.9608,-36.067,69
579,3229,-149.5272,61.4183,0,-150.8762,60.5398,1074
