time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
177,4826,-87.7463,41.7896,0,-84.4042,33.6496,267
183,22697,77.0333,43.3514,610,30.9069,50.3665,290
187,981,-120.8074,46.3857,2134,-120.5024,46.788,1859
192,18509,-84.4479,33.6345,305,-122.3664,37.6285,15
192,3206,-87.6648,45.4222,2134,-87.9339,43.082,770
200,2583,12.3484,45.5024,0,12.2906,41.8154,137
200,1602,-80.2583,25.7755,610,-82.4909,24.2901,8534
202,924,-116.8236,32.6231,610,-116.8315,32.8107,518
209,2266,135.3848,34.7785,914,132.35,32.4875,12192
215,2518,113.5822,23.5262,1829,118.238,24.7613,7490
215,4649,-121.926,37.3591,0,-122.5535,45.5684,198
217,6294,-97.0306,32.8846,305,-86.5689,41.4563,1943
224,6558,-81.0346,29.1856,0,-81.9131,26.546,282
224,9277,-97.0514,32.8797,305,-115.1451,36.0737,686
225,3414,-122.377,37.6169,0,-118.3946,33.9528,76
227,872,-93.9353,44.8393,1219,-93.2656,45.1151,671
228,4049,-118.3569,34.1994,0,-122.2356,37.7157,-23
231,4077,-120.7219,35.2529,1219,-117.5817,34.055,297
232,1903,-88.5702,43.9911,305,-88.3218,42.721,640
233,1310,113.8034,22.6523,0,114.9286,23.9915,7498
233,2539,-80.365,26.1849,305,-80.1525,26.1393,701
235,12748,144.8362,-37.6601,0,151.1881,-33.9929,91
243,1184,147.3694,-43.1855,305,147.4875,-42.8334,69
246,5968,-80.9613,35.2489,610,-87.8778,41.9658,206
247,7335,-84.4361,33.6346,305,-97.6585,30.2266,267
248,1421,-97.0512,32.8911,305,-98.9984,32.5041,3711
254,4439,-115.0262,36.2469,610,-115.0521,36.2263,640
261,1543,-78.1832,34.7943,1524,-78.7724,35.8983,130
262,1928,-88.8533,42.3338,305,-88.8527,42.3554,488
264,3477,-123.2601,40.2156,3353,-121.5972,38.6906,15
264,1931,-108.2979,35.3595,4267,-106.6225,35.0289,1600
266,8680,-96.85,32.8489,0,-95.3092,29.6048,244
269,1645,-97.0302,32.8882,305,-94.1627,32.2696,10058
270,1714,-87.3765,30.4465,914,-87.334,30.8204,1326
273,2259,-123.8706,49.05,0,-122.6781,49.2304,351
274,4419,148.6813,-33.9391,1829,147.7819,-34.28,2644
274,3055,150.8573,-31.0872,305,150.2897,-30.055,1890
274,1929,-123.4456,48.1365,610,-122.3078,47.461,191
275,3497,-106.6026,35.0442,1524,-112.0049,33.4408,373
280,14742,-97.4436,32.7357,305,-97.4409,32.8302,434
287,4853,-120.5423,46.5683,305,-122.3107,47.5397,61
289,6067,-80.2247,25.9824,0,-80.2548,25.9983,61
290,2217,-97.9821,30.3503,305,-98.0062,30.4073,663
292,2407,-123.216,49.1904,305,-119.378,49.8667,983
294,3974,140.4339,35.8515,3962,135.5267,32.1752,11582
295,2561,-76.8073,44.1501,1829,-79.9137,43.1716,244
298,1437,147.2789,-38.2424,0,148.2334,-38.4352,84
303,1029,-79.0491,35.9045,0,-78.5591,35.7833,366
303,3612,-106.0977,35.6071,1829,-111.993,33.4408,404
304,4195,-84.4377,33.6347,305,-77.3394,37.3441,1516
305,3357,-121.3029,38.5509,305,-118.3748,34.198,259
305,2391,-82.1502,34.9081,914,-80.8592,35.436,808
306,1232,-96.1534,30.8925,914,-96.1199,30.5457,884
306,11727,-97.0516,32.8803,305,-119.7692,39.4984,1341
309,2027,111.7341,23.1422,7925,113.8094,22.6097,107
309,1729,-120.6174,37.289,914,-121.825,37.339,84
312,2488,-122.5375,48.7902,0,-122.3078,47.458,191
312,2414,174.8046,-37.0067,0,176.9455,-33.8097,12497
317,8995,67.7592,56.9845,10973,37.4917,55.9828,480
317,2848,-87.6995,44.0872,610,-88.221,43.0542,457
318,1977,115.9673,-31.9318,0,117.3097,-29.9268,7620
321,1986,-74.4536,40.4967,0,-75.1949,39.9471,91
323,5663,-97.048,32.6857,0,-96.3653,30.6074,152
323,2780,-117.5098,47.6581,1219,-122.3179,47.458,175
325,11150,-121.826,37.694,0,-121.7395,37.693,427
327,2347,111.4384,23.9657,9754,113.812,22.6048,137
328,1497,-86.6003,31.6677,4572,-87.1674,30.8575,869
332,1378,174.6256,-40.1505,1524,174.5626,-40.2471,1829
333,5537,-80.9652,35.2494,610,-80.3711,25.798,335
334,11579,-150.0472,61.1679,0,-110.6418,51.5567,10058
334,3774,-122.3799,37.6122,0,-118.3747,33.9383,69
339,6867,146.8537,-38.6402,914,145.0984,-37.989,-8
339,6557,-84.4355,33.6347,305,-95.3008,29.664,114
345,2085,151.2931,-32.8476,914,151.0093,-33.9302,30
347,4152,-80.9279,35.2441,610,-75.2172,39.8764,38
347,1420,-84.5774,33.2591,610,-84.5897,33.1904,953
350,1739,-94.4163,39.4821,305,-94.7376,38.8503,259
351,974,113.5596,23.5326,2134,114.6184,24.0038,8100
352,6739,-97.0514,32.8831,305,-110.6214,31.8886,2568
352,3268,-112.0802,33.6878,305,-113.4397,33.6626,2469
355,4524,-95.7223,30.6691,1524,-96.7213,31.2445,1958
355,2988,-111.7274,33.4604,305,-111.7197,33.4656,503
356,2668,-110.857,31.3711,3658,-112.0118,33.4288,381
363,3389,-97.0305,32.8799,305,-90.4529,34.6834,2652
364,1256,-110.5896,31.9042,1829,-110.945,32.2421,823
365,2327,138.6384,-34.7958,-305,138.6332,-34.804,-53
368,3358,121.5855,25.0603,305,118.8963,24.0565,3559
370,1730,-104.8508,39.5626,1829,-104.1525,40.8184,7315
374,2324,-95.3459,29.9555,305,-98.5323,29.5791,533
376,3008,-83.3824,42.2028,305,-78.715,42.9516,236
380,3649,-87.8404,39.4731,1219,-87.3666,39.3657,983
380,2446,-89.553,44.3457,914,-88.5091,44.2539,213
381,4521,-94.5883,39.1375,305,-94.6125,39.1061,320
384,8867,140.4242,35.856,3658,122.7035,36.9874,11537
387,1929,151.7377,-26.3219,2134,152.1166,-25.6566,1417
388,5546,-75.7942,36.0924,1829,-77.3644,39.4175,76
388,19661,-81.9915,26.9112,0,-84.6426,40.4523,1158
393,2538,-121.2384,44.3051,1829,-122.5556,45.5696,183
395,5870,-122.308,47.4408,0,-112.0314,40.5983,2568
397,4919,-80.3288,40.481,1219,-87.7556,41.7822,107
399,5629,150.975,-33.913,0,151.0092,-33.9328,-8
400,4915,-95.9834,30.2217,610,-95.5653,30.1337,366
401,2246,147.0962,-38.0836,305,148.7477,-37.3763,1433
401,2392,151.5126,-31.2357,2438,150.8195,-31.0583,442
404,1757,-76.3316,36.6691,305,-76.3078,36.6844,130
409,4898,-97.0473,32.6878,0,-97.0469,32.7123,251
410,1339,-117.458,33.9547,305,-117.4326,33.9501,267
410,4964,-118.1439,33.8117,0,-111.9524,40.5941,2431
412,9803,-80.2082,25.8055,610,-70.999,42.3774,91
413,1343,113.8061,22.647,0,113.2418,23.0997,1349
416,5320,-149.8528,61.2155,0,-149.8291,61.2159,30
420,3347,-100.4912,36.8948,12192,-104.6866,39.9553,1943
424,2009,-122.663,45.6212,0,-122.6408,45.6189,122
425,2529,-84.435,33.6348,305,-87.7301,31.1469,3376
428,5170,-95.3388,29.9605,305,-83.5053,31.6706,10058
428,2623,135.3926,34.7701,1219,139.8504,35.4759,518
432,3012,-97.0511,32.8884,305,-97.2976,37.2607,3185
434,1312,-98.2358,26.1735,0,-98.0111,26.1477,427
434,1915,147.2711,-38.2408,0,148.1674,-38.4217,61
439,2336,144.9011,-37.7268,0,145.101,-37.9914,0
439,2129,115.9662,-31.9359,0,117.8839,-29.2743,11887
441,1179,-112.0855,33.6875,305,-111.8065,33.2737,457
442,7109,-97.0306,32.8784,305,-82.5471,27.8324,754
444,27119,-79.1891,24.3632,11582,2.5109,49.0205,69
444,3225,-94.1538,35.4981,1219,-92.9093,37.0689,1433
453,5452,150.9776,-33.9144,0,150.0061,-35.5399,2073
456,3096,-96.5891,33.1705,0,-96.7422,33.2152,183
457,17537,138.6198,-34.6862,0,138.6101,-34.7359,61
463,3419,115.9649,-31.5866,0,115.8311,-32.3044,213
464,3155,152.9968,-27.5698,0,152.2261,-28.2005,1280
471,2812,-98.0045,30.705,1219,-98.9743,30.0522,1006
472,3209,-76.6859,39.1743,0,-78.77,35.8867,152
472,12008,126.5701,37.3817,1524,113.3651,23.2085,1836
473,20057,103.9787,1.3038,305,126.5619,37.3468,884
473,1777,113.3993,22.0268,305,113.4104,24.0927,8108
475,2752,-113.1683,34.1128,1524,-112.067,33.6886,518
477,3145,-115.1443,36.0766,610,-118.3927,33.9531,76
477,9400,-122.308,47.4354,305,-117.1691,32.7286,69
478,1195,143.7812,-37.7541,1219,143.7736,-37.6235,975
483,2189,-74.3442,40.0259,0,-74.7292,39.6699,206
485,8589,-104.642,39.8324,1829,-82.8711,39.9915,198
486,4674,-75.1402,39.9424,0,-75.129,39.9236,152
489,1223,-82.7856,40.4376,610,-83.0624,40.0847,305
490,1780,151.7549,-32.81,914,151.1872,-33.9865,76
494,2692,-150.0069,61.1678,0,-150.1341,61.894,747
495,3022,-82.6678,39.763,305,-82.632,39.7606,457
496,3432,-89.3585,45.453,2438,-87.9027,42.9997,739
496,12723,-97.0514,32.8799,305,-121.9408,37.3726,30
497,2178,-122.4555,48.4673,305,-122.3179,47.4591,183
498,1474,-94.9946,30.4141,914,-95.0529,29.7365,335
498,6328,-95.3335,29.9586,305,-81.8129,26.4985,244
500,16416,-84.4401,33.6346,305,-118.3916,33.9532,76
500,7645,-89.0793,42.2273,305,-82.5465,27.8377,671
507,3357,-116.2244,43.566,914,-112.016,40.5704,2377
513,5484,-83.0573,39.9529,305,-83.0526,39.9642,267
514,1206,-121.8721,38.6739,0,-121.8694,38.679,38
517,2188,-106.6076,35.0443,1524,-105.1701,33.9953,8230
517,6130,-97.0511,32.8933,305,-104.6422,39.7941,1829
518,7479,-80.139,26.0768,0,-86.7062,36.0589,373
519,4482,-79.6637,34.223,12497,-74.3909,40.8551,358
521,1147,106.5818,-6.1111,914,107.5339,-5.7663,8557
528,2397,-117.1344,32.8141,0,-117.1363,32.8148,114
531,2856,171.0416,-45.4424,5486,172.5513,-43.4723,-8
533,1528,113.804,22.6514,0,114.9448,23.7932,7971
533,3374,-96.3572,30.5681,305,-96.8421,32.9812,213
536,3567,152.9715,-25.7428,305,153.0962,-26.7972,-8
537,7369,-97.031,32.8734,305,-81.4227,28.2923,1623
538,1616,-84.4355,33.6345,305,-82.335,33.6856,7620
544,8908,-122.308,47.4458,0,-116.4935,33.8138,236
545,2876,-89.6763,44.7691,305,-89.3367,43.1372,0
545,3629,-76.6841,39.1738,305,-71.3757,42.8338,678
546,11707,-104.7235,37.6648,1829,-97.4231,32.9449,305
549,2504,-122.4278,45.5606,305,-122.3648,45.5564,335
551,1717,113.4708,23.6227,4572,113.8097,22.6092,107
552,1229,-95.6869,30.3748,610,-95.527,30.3966,671
552,4709,-111.2284,32.4221,610,-111.1943,32.3913,762
555,5098,-118.4266,33.9478,0,-111.9533,40.6036,2370
558,5203,-117.6011,34.0569,305,-111.9533,40.6025,2377
560,6919,-95.3392,29.9601,305,-80.394,25.7827,396
562,2486,131.3737,33.7091,2438,130.1795,33.3391,2477
563,6085,149.1978,-35.3097,305,149.1945,-35.323,549
564,2174,-105.168,40.1666,1524,-105.1523,40.1576,1554
566,5337,-93.2222,44.8935,305,-82.8787,40.0016,191
568,2383,-75.6945,38.4756,914,-76.6275,39.1484,229
569,1655,-80.1418,25.9215,305,-80.2043,25.9096,122
573,2338,111.4868,22.0463,7315,114.7578,24.0892,9495
573,2870,-97.0518,32.8834,305,-98.537,29.5831,594
575,8381,-84.4369,33.6345,305,-98.5232,29.572,488
576,2182,118.1638,-31.2024,10363,115.959,-31.9609,-61
580,2532,-75.7357,41.3485,1829,-76.7283,40.1824,244
580,4420,118.5881,25.181,10363,113.3038,21.938,457
589,15068,89.5789,53.2417,10363,37.3636,55.6145,602
590,1524,145.7695,-16.8882,305,146.0088,-17.3004,2705
592,41486,126.5776,37.3758,914,8.5452,50.04,0
594,3941,-98.5271,33.5359,2743,-96.729,32.5894,198
595,23024,-73.8133,40.6468,305,-0.4314,51.465,-38
595,2823,-122.3078,47.4547,0,-122.9832,44.5464,3277
596,5651,-97.0301,32.8842,305,-84.7441,30.4977,2187
597,11579,-149.9974,61.1692,0,-110.8974,51.2054,10668
598,1914,112.4001,23.0918,3962,114.3223,23.07,1234
601,8893,140.3717,35.7892,3353,123.1071,36.891,11003
604,2129,-75.7082,45.3392,914,-73.9991,45.6862,99
605,2036,-96.2308,33.0256,305,-96.23,33.0317,488
607,5579,-97.051,32.8918,305,-106.062,35.6481,2080
609,4615,-80.926,35.2526,610,-80.2569,27.7044,4907
617,5197,-95.3345,29.9595,305,-83.8756,30.5424,8108
619,7949,-118.3466,33.9226,0,-111.9386,34.8136,2591
628,1695,106.54,18.6545,10668,105.6873,20.5746,4732
635,1772,-86.8081,35.6128,610,-86.8577,35.6047,579
637,3418,-95.6657,29.8043,0,-95.6827,29.8448,175
639,4191,-88.2527,43.0504,305,-88.1991,43.0445,503
639,4614,-118.4165,33.9487,0,-122.2317,37.7131,-23
639,2477,-107.3181,36.1737,3658,-106.6232,35.0284,1600
639,2418,-149.8496,61.2152,0,-151.954,60.3792,6096
640,11268,-97.0307,32.8749,305,-70.997,42.3816,91
641,3147,-84.4353,33.6347,305,-88.5755,30.8067,9030
643,1885,-117.1518,32.7988,0,-117.0674,33.4474,754
645,4556,144.7015,-37.0375,1524,145.2054,-36.9554,1494
650,12371,-80.966,35.2498,610,-104.6874,39.8506,1684
653,5506,-80.9314,35.2397,610,-76.0675,43.1102,244
660,14879,89.2529,53.1645,9754,37.4907,55.9826,503
663,3345,-98.4277,29.5386,610,-95.5298,29.5098,290
663,33632,151.1718,-33.9299,0,113.4353,23.0931,1836
664,8291,-97.0512,32.884,305,-112.0065,33.4408,381
668,8001,-95.3324,29.9566,305,-87.8936,41.9658,130
669,1285,113.7881,22.679,610,113.3969,23.5139,6888
670,3051,-75.7074,45.295,1219,-79.9146,43.1719,229
673,8369,1.2879,33.7137,12192,2.4145,48.9623,46
674,2678,-81.9613,27.6663,305,-82.3783,27.3554,335
677,3833,-86.3772,42.1781,610,-87.0084,41.4646,792
677,2679,111.5616,23.8207,9449,115.6877,23.3067,4023
677,5421,-90.372,38.7504,305,-85.8113,30.394,114
678,2965,-94.5867,39.1452,305,-94.5746,39.1399,328
679,3735,-118.4892,34.1874,305,-118.4966,34.2773,671
680,7198,140.4338,35.8217,3962,126.5353,37.377,671
682,1599,-98.7378,29.0471,1524,-98.5219,29.5689,488
682,1968,-77.004,41.1334,1829,-76.7343,40.1831,183
683,1350,-86.5405,30.9417,610,-86.5493,30.8306,549
683,1756,-121.2497,44.2359,1524,-121.2159,44.0714,1334
685,1848,-118.4441,34.2637,305,-118.9864,34.0857,457
686,2050,-97.0303,32.8842,305,-94.4234,32.5348,3673
687,3737,-80.9663,35.2484,610,-80.1013,40.4827,800
691,2059,-123.1531,44.8813,2134,-122.5568,45.5698,213
693,3345,-112.3087,40.9765,3962,-116.7869,44.6033,10363
698,1958,-97.0509,32.8934,305,-97.0531,34.8408,5113
698,2061,115.9684,-31.9282,0,115.8821,-29.8346,9121
699,9465,-84.4346,33.6346,305,-93.1344,44.8554,495
699,4652,-79.6474,43.6856,0,-87.8361,41.9658,396
700,1907,-73.5632,5.1237,6706,-74.2071,4.7393,2697
701,4349,37.9013,55.3972,305,30.7641,59.6397,1173
702,29387,51.6191,25.273,0,120.9918,14.4932,145
704,3536,-96.31,32.0483,305,-96.4078,32.0188,457
705,6869,-97.3485,49.5396,6096,-91.3113,36.2289,10051
706,5279,-111.7283,33.46,305,-111.7195,33.4657,503
708,6269,-122.38,37.6122,0,-122.3179,47.4583,168
708,3730,0.2507,51.8955,0,-6.1432,54.677,191
709,8987,-122.3078,47.4358,0,-118.3747,33.9382,69
709,2517,-76.6843,39.1741,0,-76.2104,36.8837,15
713,6753,-95.3392,29.9618,305,-83.9723,35.826,297
714,1602,-73.8072,40.6429,305,-74.5468,40.0423,206
715,5519,-87.7441,41.7911,0,-76.6246,39.171,168
721,3486,-123.3488,39.7135,3048,-121.2956,38.5584,0
727,3577,-118.151,33.8228,0,-118.1427,33.8227,23
728,17569,-150.0373,61.168,305,139.1259,54.7229,10363
733,1856,113.8033,22.6525,0,115.0143,23.9473,7498
734,6418,-97.0306,32.883,305,-84.4037,33.6495,267
737,2064,-120.9444,45.7108,4877,-122.4965,45.556,427
742,14666,35.2971,33.8664,3353,8.5477,47.4586,0
750,1646,-93.4464,44.8441,305,-93.436,44.8045,442
750,2913,-121.6827,32.792,11887,-117.3105,34.0729,640
753,1882,106.6349,-6.0479,1524,108.6585,-6.6844,9632
753,1782,-107.9181,35.3507,4572,-106.6297,35.023,1623
753,11068,-79.4488,36.0651,610,-83.061,40.0779,229
754,2271,-122.4508,48.9388,305,-122.1764,48.1507,396
756,18101,-80.9719,35.254,610,-118.3755,33.9381,46
758,3623,-120.2458,34.7948,1829,-117.5848,34.055,290
758,1703,126.8162,37.5399,610,127.1781,36.9177,2827
758,3927,-95.8742,29.2962,914,-95.6902,29.8513,183
758,2775,152.4729,-31.4667,1829,153.1525,-30.3122,213
759,2650,-97.0514,32.884,305,-97.6798,30.2304,267
760,6897,-86.3215,39.7452,610,-82.6871,27.9025,-23
768,1469,-95.5501,30.0407,0,-95.6583,29.6413,53
770,11122,-84.4421,33.6343,305,-104.6876,39.8325,1791
770,56508,-87.9065,41.9691,0,121.2314,25.067,23
772,5426,-95.3386,29.9631,305,-83.6616,31.5287,9807
774,6909,-90.3694,38.749,305,-82.5595,27.8297,747
777,9318,-47.1398,-23.0036,305,-58.5594,-34.818,30
778,2839,145.0971,-37.9753,0,145.1008,-37.9885,-30
785,2157,-122.3079,47.4349,0,-125.2917,46.323,10592
788,1626,-79.4365,25.2319,5182,-80.3799,25.7933,434
789,4497,-76.6817,39.1741,305,-70.996,42.3837,122
790,3434,139.856,35.5031,1219,135.5389,34.7002,655
791,11278,-97.0508,32.8845,305,-120.4433,35.1256,1158
792,1936,115.9674,-31.9316,0,116.8523,-30.0043,8915
797,1720,-149.3778,61.6135,305,-149.2223,61.6044,762
800,2995,132.3545,33.3299,4877,136.8177,34.807,290
804,2399,144.901,-37.7231,0,145.1976,-36.8751,2042
804,6695,106.8489,-6.2866,305,99.4596,3.1699,4382
805,2142,-116.2175,44.1977,2743,-116.501,43.5651,998
807,3329,-98.4246,40.5919,3048,-95.8586,41.2641,450
808,1972,113.5556,22.1853,2134,114.8718,23.923,7498
814,1925,-151.1933,61.0849,914,-149.8425,61.2159,38
817,4129,-80.9817,35.2598,610,-84.6469,39.0194,267
818,2015,-95.7707,32.0772,4267,-96.8421,32.9814,206
822,6637,-85.8024,30.3714,0,-86.8018,35.7192,1463
822,2848,-89.6713,44.7531,610,-87.7826,43.0058,1082
823,7526,-110.5009,31.7965,2438,-113.5089,33.9579,2644
824,2729,-97.051,32.8943,0,-100.6734,32.5772,10973
828,5034,-113.6327,35.8401,2743,-112.403,34.6701,1554
838,2608,126.5756,37.378,1829,123.6615,36.8784,8412
838,2916,-112.2933,33.5299,305,-112.4005,34.6722,1585
841,2922,-117.2505,33.3541,0,-117.1337,32.8123,122
843,3596,-122.3078,47.4507,0,-122.8479,43.683,7597
844,4100,-97.4897,30.3442,610,-95.3274,29.4832,495
849,10572,-95.3351,29.9596,305,-74.1799,40.6687,76
849,4151,-80.967,35.2453,610,-81.278,40.6908,1806
852,2901,152.9947,-27.5696,0,152.0867,-26.7249,1303
852,31647,-97.0305,32.8751,305,2.8182,51.1914,99
854,1608,-123.4607,48.1304,305,-123.4258,48.1054,488
854,5482,-122.4325,48.5067,610,-122.4032,48.4733,183
856,3254,-96.02,32.3852,1219,-97.3511,32.852,335
857,6056,-94.8453,29.6737,914,-96.588,33.193,213
858,2287,-84.7799,34.5308,1524,-84.3075,33.8644,297
858,2487,-97.6663,30.1765,0,-98.4764,29.5875,648
860,4349,110.8698,22.8417,9144,118.2299,24.7515,7498
866,5879,-76.6803,39.1739,305,-85.7361,38.1485,130
869,1946,120.3366,22.5775,0,119.6043,23.3382,1257
874,2427,-82.1166,28.7219,914,-82.0104,28.0078,450
879,3357,-113.8446,36.332,2438,-111.636,33.2958,503
881,6165,-80.929,35.2467,610,-73.7043,42.7513,472
883,3574,-75.0095,40.076,0,-75.0027,40.0705,122
883,3819,-80.9589,35.24,610,-86.2442,33.5629,2964
884,4409,7.1347,50.8766,0,-1.3373,52.8297,0
885,11592,-84.4375,33.6346,305,-104.6876,39.8122,1905
887,13319,-97.0513,32.8791,305,-122.3665,37.6282,15
888,47314,-118.4106,33.9368,0,126.539,37.3726,632
888,1799,-96.922,32.3817,305,-96.9115,32.4732,244
890,6778,121.2457,25.0784,0,130.4693,33.5588,168
890,10189,-112.083,33.6877,305,-112.0742,33.6881,518
892,1883,-74.3686,40.0404,0,-74.3976,39.7307,160
892,26870,53.3134,22.8018,9144,4.7551,52.3143,-61
893,2066,-93.7316,39.1421,1219,-94.3149,39.2949,343
893,10602,151.1739,-33.9376,0,174.7061,-37.0337,274
904,7678,-80.1388,26.0768,0,-77.0363,38.8366,-15
908,2631,-82.713,34.7961,305,-82.6459,34.7894,701
911,7929,-120.8149,37.7548,305,-117.622,33.9786,274
914,1885,-82.9507,39.8023,0,-83.3736,39.5979,411
919,1859,-87.1134,30.3499,305,-87.3449,30.6622,1631
922,3937,-115.1471,36.0763,610,-111.9536,40.6056,2370
922,2602,-122.3078,47.4388,0,-119.0415,46.5208,4031
924,1857,-84.4337,33.6344,305,-84.9729,34.645,2118
930,2184,113.5163,23.669,4572,113.8123,22.6043,137
935,2448,113.8033,22.6525,0,111.7299,21.6295,9174
939,12147,-97.0515,32.8782,305,-119.7406,36.79,191
940,2068,-116.1628,32.6908,2438,-117.1669,32.728,91
944,1937,-82.7203,34.4847,305,-82.6978,34.5024,274
945,19852,-80.9655,35.249,610,-122.3663,37.6285,8
945,13065,103.9669,1.2393,914,114.9998,24.5103,11308
946,5796,153.0924,-26.6013,-305,153.0922,-26.6019,-107
951,3477,88.5407,57.4637,11582,82.8133,55.0262,572
953,6444,-97.0302,32.8891,305,-89.6863,39.8371,114
953,4439,4.489,50.9085,-305,12.256,51.4141,145
961,3061,-113.2301,37.7701,2743,-113.2117,37.8176,2347
965,3126,17.2571,38.1019,1829,16.1982,37.6615,1852
967,5033,126.583,37.3703,1829,138.1254,36.7947,11110
968,3688,153.1947,-30.0783,914,152.9363,-31.1276,823
970,2782,-79.8939,35.3434,1524,-78.5091,35.7628,511
970,4076,-93.3396,45.0683,305,-93.3279,45.0394,396
973,2396,-80.9259,35.2527,610,-79.9635,36.8211,2675
976,2423,-121.4917,38.516,0,-121.23,37.8877,152
976,2537,-120.4342,35.6591,914,-120.6091,35.6676,572
979,3356,-88.3916,42.1953,610,-88.2876,42.1943,518
980,1618,126.8029,37.5514,0,126.8495,36.7766,4877
985,10139,-80.2524,25.7737,610,-84.229,9.9863,922
991,5699,45.9873,23.2134,12192,55.1846,24.8836,152
993,2489,115.9684,-31.9279,0,115.0359,-29.8032,9754
993,12367,-97.051,32.8807,305,-116.2007,43.5578,991
