time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
199,2542,-120.0907,36.9438,610,-119.3874,35.8195,1158
200,3837,-76.6585,39.1606,305,-70.9963,42.3831,69
200,1587,113.8254,22.6121,305,114.9734,24.3698,9571
200,3286,150.6515,-34.017,305,150.7078,-34.0293,168
204,1294,-117.2482,33.3463,0,-116.9735,32.8427,274
205,1014,-85.6495,38.3228,305,-85.676,38.2411,274
205,2863,-84.4478,33.6349,305,-86.518,30.476,-8
207,4436,-47.9059,-15.8622,914,-47.1479,-22.9979,632
208,4517,-104.5842,39.8826,1829,-97.5957,46.2436,4290
213,5153,-97.0508,32.8897,0,-106.6165,35.034,1562
214,5228,-122.1868,48.1612,0,-123.1907,44.1065,335
214,929,113.9471,22.5569,305,114.371,22.7128,671
216,1639,126.8186,37.5385,610,126.6155,35.4263,7932
217,4175,-115.1405,36.0764,610,-122.2222,37.7068,-15
218,2224,-150.0377,62.0914,610,-149.8419,61.2156,61
220,2742,139.8012,35.4812,1219,134.8767,34.0824,770
220,8573,-80.2755,25.8019,0,-97.6768,30.2771,488
220,1338,106.4637,28.049,6096,106.6213,29.6486,861
220,5907,106.8899,29.316,9449,113.7604,22.6991,343
222,2066,-105.1199,39.9108,1524,-104.5799,41.5546,6690
222,1430,126.9905,36.2686,6401,126.7671,37.5751,114
222,3533,-75.7541,48.5647,8230,-79.6301,43.6976,229
223,7318,106.8998,29.1161,10058,114.3281,23.0808,1311
224,994,-84.2186,39.0699,305,-84.2309,39.0679,366
224,6700,-86.5305,30.4781,0,-86.3266,39.7019,244
225,1338,106.1287,27.9154,7315,106.5708,29.4827,1387
225,5606,-122.2166,47.5035,0,-122.2149,47.4876,-8
227,14681,107.1971,30.2018,10363,114.8329,24.8987,8108
227,1603,-150.0404,61.9406,914,-149.7996,61.2524,91
227,3848,-88.1309,45.5938,2134,-88.0018,42.9177,747
228,8189,12.2307,51.4128,0,28.8242,40.9722,23
229,1339,-111.6712,33.3162,305,-111.6389,33.2945,480
230,2778,-95.9883,36.0278,305,-95.9783,36.0568,274
232,1665,-97.0301,32.8916,0,-94.2384,32.0678,10668
234,4105,-119.4075,36.3311,0,-122.2084,37.723,8
234,5329,-113.1952,32.8867,2134,-111.7233,33.4631,465
235,4877,-84.4336,33.6468,305,-80.1455,40.4991,770
237,5305,-99.056,43.8974,11582,-85.9738,39.8189,549
239,1250,-79.7153,40.2218,914,-79.7249,40.1922,1052
240,6834,-68.4202,29.9783,10973,-73.7509,40.6503,30
240,3402,-114.0717,30.2735,11582,-118.3724,33.9385,99
244,6735,-122.6017,45.5969,0,-115.1376,36.0737,648
247,2683,-118.1413,33.8163,0,-117.9317,33.9865,427
252,7545,-87.8885,41.9691,0,-104.6865,39.9267,1722
252,2662,-73.7777,40.6322,0,-70.9981,42.3795,46
253,1888,-120.2793,39.2153,5486,-122.1192,37.6572,23
256,2007,-77.5576,39.0744,0,-77.5611,39.0914,206
257,1769,-88.8043,40.4272,1219,-87.7922,39.8286,1676
257,8265,-116.5174,33.8407,305,-122.3183,47.4122,259
259,1375,-118.3981,33.938,0,-117.8498,33.7058,191
259,1469,-81.1247,24.4167,8534,-80.3108,25.8025,30
261,919,-98.2939,45.1417,2438,-97.2764,44.927,1250
262,939,-77.3786,39.4115,0,-77.2126,39.2054,411
263,1338,-80.6695,28.1922,1219,-80.4788,27.7579,1372
263,3950,-96.1196,41.2003,305,-96.0943,41.1844,396
268,8802,-104.6434,39.8061,1829,-87.0942,33.6323,2073
268,3919,-104.6003,39.8773,1829,-95.8663,41.272,442
268,6995,-78.5191,42.9959,305,-78.4404,43.0398,450
268,3282,-73.7225,45.472,0,-79.6135,43.6679,0
274,7092,121.2228,25.0606,305,130.4359,33.6075,69
274,2947,-97.6208,24.8682,10973,-98.5761,29.6042,838
275,38097,-122.3653,37.6146,0,11.7426,48.3401,457
275,2728,-80.2183,33.7304,7010,-84.4103,33.6319,305
276,9370,-97.03,32.892,0,-76.7053,39.1757,107
277,3465,-86.6909,36.0962,305,-87.072,30.4937,617
277,2038,153.5113,-28.1939,305,153.4907,-28.1361,130
277,1345,-118.0468,47.9206,2134,-117.1462,48.2236,2316
277,4498,37.6585,52.9622,10668,30.6873,59.686,922
278,5098,-112.0119,33.431,305,-104.6866,39.9205,1722
278,1034,37.3243,55.9552,610,39.1007,55.8671,7384
281,1419,139.8705,35.5089,1219,138.093,36.6769,7308
282,5170,-122.2091,37.7262,0,-122.2051,37.7249,0
283,4938,-119.8904,34.4295,305,-121.282,39.842,6706
283,906,-80.2725,25.9134,0,-80.4741,25.692,229
284,1968,-84.4402,33.6472,305,-87.8174,33.2183,7315
285,1079,-122.9071,45.0835,914,-122.5654,45.5698,145
285,5381,-117.1391,32.8144,0,-117.1407,32.8166,122
289,1138,-79.2672,42.1357,610,-79.2717,42.1341,785
289,32064,-58.5252,-34.8333,0,-80.3101,25.8003,46
294,3712,147.1445,-38.0999,305,147.1543,-38.0915,259
295,3261,144.9011,-37.7252,0,147.5677,-37.8856,8
296,3897,-84.4393,33.6348,305,-82.6552,27.4827,572
297,7793,-80.2676,25.8021,0,-77.0432,38.8782,99
298,3145,-43.1512,-22.9345,305,-46.5179,-19.7523,11582
299,4717,-117.2811,33.1282,0,-117.274,33.1293,107
301,1271,-108.0251,35.3626,4877,-106.8142,35.1347,1768
303,2458,-122.3035,47.5312,0,-122.299,47.5258,-15
306,2107,-124.496,36.502,11278,-122.2237,37.7077,-8
306,2833,-116.978,32.5421,0,-111.6105,30.627,11270
307,1301,-78.1086,39.0352,914,-78.1812,38.9125,1250
308,2336,-118.1568,33.8139,0,-119.0542,34.2135,183
308,1065,-76.2,40.1334,610,-75.9602,40.371,91
309,1252,-121.2294,38.4739,610,-122.0202,38.4018,640
311,3593,-75.264,39.8632,0,-70.9958,42.3843,76
312,1522,-95.9897,36.0247,305,-95.7269,35.6905,1006
312,9555,-97.0508,32.891,0,-117.1692,32.7286,84
313,1690,-77.0462,42.2953,1524,-77.6669,43.1182,168
314,2634,136.7804,34.8294,305,139.4808,39.0625,11278
315,1689,132.3816,34.1141,1524,131.7706,32.8305,6706
318,4259,-97.03,32.8937,0,-97.5063,26.064,709
319,2197,150.9859,-33.9195,0,151.1371,-33.078,1425
319,14608,87.7633,56.5651,10973,37.9189,55.3821,267
320,4095,-84.4373,33.647,305,-84.1996,39.9031,328
322,8996,-115.1427,36.0764,610,-98.2427,26.1789,15
329,5153,130.457,33.5771,0,140.1711,35.5925,1791
333,2788,-75.6759,45.3114,305,-79.5974,43.679,145
333,2573,-70.6469,41.366,305,-73.6974,41.102,366
333,2865,153.0029,-27.5722,0,153.0097,-27.5739,-23
334,1077,-93.4658,44.437,914,-93.6385,44.3445,1166
334,3238,-122.6062,38.2581,0,-122.5971,38.2532,61
335,2091,-70.1455,41.2447,914,-72.7121,42.173,114
335,3169,-81.9567,27.7635,914,-80.2732,26.2673,396
336,7909,-79.4528,40.2327,914,-80.171,26.066,53
336,1985,152.1272,-30.9059,1829,152.8678,-31.4323,-46
338,1005,113.8266,22.6098,610,113.4318,23.1668,4900
338,5576,-122.598,45.5956,0,-111.9863,40.5663,2347
339,1188,-80.2785,25.8018,0,-81.0331,24.88,3627
340,1836,-152.3849,60.5166,6706,-150.0018,61.1693,175
342,1099,-47.9033,-15.862,914,-48.7355,-16.2797,5349
342,3680,135.4258,34.794,0,141.2,39.3429,12497
343,1180,-149.9708,61.1928,0,-149.4901,61.4403,274
343,10446,-104.575,39.8726,1829,-80.1113,40.4831,754
347,1329,-87.5435,41.7768,305,-87.7602,41.7878,213
348,1597,-95.5512,33.4011,1829,-96.5877,33.1974,244
348,1167,-96.1265,36.0302,914,-95.9806,36.0591,366
349,2293,-116.9845,32.8303,0,-116.9446,32.8184,305
350,1363,138.2886,-34.7236,1524,138.6281,-34.8078,61
350,2386,77.111,28.5612,305,76.7139,24.8507,9441
351,4271,-51.26,-29.9714,1219,-46.4927,-23.4403,739
354,1845,-97.2473,41.0831,610,-96.0299,41.2348,411
354,3174,-116.2251,43.5662,914,-111.9766,40.606,2347
355,9569,-81.2876,28.3884,305,-70.9964,42.3828,69
355,3616,-97.0301,32.8949,0,-93.3416,37.196,701
362,1252,-115.8974,36.494,5791,-115.1453,36.0737,640
365,1438,-111.8211,33.2626,305,-112.0765,33.6899,518
366,5397,-117.8885,34.6847,3353,-104.8521,39.5962,1791
366,2814,136.3903,36.2345,2438,139.9731,35.6049,1059
367,3767,-120.2886,34.8647,1524,-117.6006,34.055,297
370,6234,-97.0508,32.889,305,-104.6867,39.9163,1692
370,1932,-114.0213,51.1172,1219,-113.3658,53.143,1875
373,7684,140.4785,35.6214,1524,122.6445,37.0014,12215
373,2102,-70.2243,43.2103,3048,-71.1867,42.2203,213
376,1048,-113.5275,53.4613,2134,-113.0977,54.6436,9411
381,9509,7.149,50.8667,0,29.2686,40.8835,229
382,3734,-122.3753,37.6194,0,-118.3937,33.953,91
385,6320,-84.4348,33.6469,305,-75.2075,39.8782,61
385,4336,-112.1795,41.0493,3353,-111.9089,33.6244,480
387,1004,-74.6344,40.5126,305,-74.5759,40.533,122
387,2726,-75.2592,39.8641,0,-80.1026,40.4827,792
390,1257,-111.8847,41.8226,1524,-111.8496,41.7737,1387
390,1903,-97.5592,34.7218,5182,-97.026,32.9198,213
393,1915,-116.2086,31.2105,9144,-117.2699,33.1299,122
394,6004,-122.2204,37.7056,0,-112.0118,33.4288,366
397,5359,30.9044,50.3285,0,32.1261,40.7137,6172
398,2332,-122.2859,47.9202,305,-123.0688,48.52,366
400,1558,-122.1459,44.8332,3962,-122.5518,45.5675,160
403,1280,-113.0661,37.8035,2134,-113.0283,38.2137,2370
403,12377,-104.5884,39.8752,1829,-81.3272,28.4739,114
403,1521,-97.03,32.897,0,-97.9036,31.487,2652
405,2499,-121.8835,47.2339,610,-122.2988,47.5219,0
407,7827,-86.6918,36.097,305,-87.7472,42.9765,884
407,5726,-117.2769,33.1288,0,-117.2732,33.1294,99
411,1859,-116.9759,32.5419,0,-114.7083,30.8481,11880
412,2978,-118.4896,34.193,305,-122.0503,37.4159,15
413,2771,52.5553,57.7098,10973,45.164,56.0132,5296
413,1898,-97.051,32.8956,0,-99.5278,32.3422,6820
414,1847,-104.8188,39.568,1829,-104.9518,40.569,2233
417,20000,-80.2708,25.802,0,-122.3707,37.6192,0
418,15350,-71.013,42.3607,0,-104.6596,39.9075,1859
424,5329,-122.5932,45.5938,0,-122.3746,37.6209,15
425,1626,-84.4399,33.6349,305,-82.6552,33.4703,3528
425,3418,45.8311,23.8246,10668,49.8058,26.409,419
426,2043,144.7542,-37.9256,0,144.4838,-37.3248,1013
426,3165,-87.8941,41.9839,0,-92.3598,44.863,3322
427,2549,114.1539,24.4961,9754,111.0868,20.978,7803
427,5244,-104.6429,39.8199,1829,-110.2659,32.1153,3452
427,3478,135.2311,34.4187,0,139.2249,39.0801,11887
428,1646,-122.9013,46.9817,0,-122.8853,46.9476,305
428,7709,37.8708,55.4224,0,62.0464,65.7017,10668
430,1314,-74.0683,40.848,0,-74.1377,40.196,46
432,3141,0.2523,51.8966,0,-6.1252,54.6821,305
434,2577,-149.8205,63.5187,7620,-150.0563,61.1678,130
437,2712,-78.0696,39.157,914,-77.5721,39.091,259
439,7677,-79.8504,39.5571,2134,-84.3907,39.1151,366
439,2034,-74.2515,40.6257,0,-74.2396,40.62,61
441,1962,113.8263,22.6104,305,114.8478,24.6232,10599
441,1063,139.547,35.6532,305,139.4013,35.9919,1928
443,1885,-112.0133,33.4289,305,-111.2618,32.1059,4130
444,1368,-86.6888,30.4289,0,-87.4017,30.3077,1509
445,4776,-47.8981,-15.8618,914,-46.4918,-23.4401,739
446,7359,121.1821,25.0282,610,126.4122,37.5153,267
446,7548,-97.6782,30.1875,305,-83.9749,35.8239,335
446,2438,-84.2886,33.9044,305,-84.3108,33.8573,366
449,3619,-85.6569,38.2215,305,-85.6743,38.2376,244
450,1582,127.5674,37.0601,4572,126.7669,37.5752,114
454,2109,88.793,53.2949,10363,84.1011,54.5109,5090
454,3826,-84.4284,33.6468,305,-84.6464,39.1023,518
455,1194,113.9349,22.5563,0,114.3692,22.7124,671
456,1722,-116.5965,48.1704,1219,-116.8077,47.7791,732
458,3754,-81.1027,35.2692,1219,-87.1079,37.8848,1577
459,6359,-104.582,39.8801,1829,-89.3416,43.1369,274
461,4967,-111.0794,32.2254,2438,-111.953,40.6001,2271
461,1078,-95.0593,38.7614,914,-94.8828,38.8567,518
461,4362,-94.8701,38.8324,305,-94.8853,38.8575,457
462,1724,-123.0237,48.5094,0,-122.2852,47.8907,221
464,3065,150.2911,-23.8566,11278,153.1197,-27.3606,-46
464,2427,-71.2717,42.433,305,-70.3971,41.5731,869
465,4509,119.885,26.7937,10973,113.9272,22.3204,61
465,12528,76.306,10.1602,1219,55.5155,25.3323,0
466,2269,-95.2733,33.5415,6096,-97.0259,32.928,244
467,1858,-150.0144,61.1997,0,-154.4987,62.6335,10973
470,2905,116.6466,23.8754,9144,113.4741,22.1941,1090
471,13859,-118.4148,33.9362,0,-84.6689,38.8985,1059
471,3145,-116.2249,43.5661,914,-117.4436,47.6772,1128
473,2132,-122.9452,46.9305,1219,-122.285,47.885,274
476,1215,-75.7813,40.0061,0,-75.7858,40.0149,274
477,1573,138.5439,-34.9402,0,137.5668,-34.9049,4877
479,49778,-97.0301,32.8857,0,51.6222,25.2659,130
484,3159,115.9114,23.0374,4877,110.5802,20.5736,9174
484,2058,175.2704,-40.6051,610,175.6296,-40.3198,130
486,1672,-120.8666,45.6366,4877,-122.5029,45.5584,305
486,13266,-75.2652,39.8629,0,-104.6595,39.9115,1897
487,1161,-97.1973,32.3538,914,-97.103,32.689,351
487,3839,-83.5642,42.2151,610,-75.5216,43.3146,732
488,7558,-80.2232,25.9987,0,-80.2529,25.9983,61
488,1438,-93.4889,44.8315,305,-93.9942,44.9048,1052
490,9254,-74.5661,39.442,305,-76.8296,40.2232,175
490,2905,-95.2438,29.6407,1219,-96.8572,32.846,130
491,1909,-93.2841,45.1594,914,-93.8081,44.4633,1067
491,2760,144.7538,-37.9274,0,144.4818,-37.2117,1311
495,2099,115.9618,-31.9513,0,117.7839,-29.4975,10668
496,2473,-93.753,41.7078,2743,-93.0015,44.7692,1410
497,1348,104.107,1.108,305,104.0264,1.4268,427
497,7464,-104.6475,39.8109,1829,-117.5868,34.0569,290
500,1237,113.8395,23.3549,3658,114.8972,24.3165,9533
501,2607,150.9775,-33.9176,0,151.0042,-33.9298,0
502,9612,-3.5686,40.4737,305,-9.7402,33.4692,5784
504,6006,-122.3076,47.4558,0,-112.0135,40.6088,2461
506,3809,139.8245,35.4814,914,132.5194,34.0411,1532
506,1538,-98.7369,40.6722,3658,-96.8676,40.33,1311
507,2058,-73.7249,45.4702,0,-71.557,46.7757,1943
507,3412,-81.069,35.324,1524,-84.6467,39.0896,472
508,2909,-112.4448,41.0719,4877,-116.2002,43.5577,899
508,2009,-122.5895,45.5924,0,-122.3183,47.4123,259
509,2274,-113.6107,53.3697,2743,-114.1612,51.0264,2377
510,7350,144.0619,-37.9624,610,145.0983,-37.9902,53
512,4615,138.1504,34.6543,3048,130.4352,33.6085,76
513,1441,-95.1258,29.5751,0,-95.1488,29.6064,122
513,6504,30.9049,50.3401,0,27.0968,38.8028,4366
514,3100,76.363,10.1495,610,77.7321,13.1894,960
515,2275,139.8841,35.4993,914,140.2941,38.8532,7925
515,1432,-70.9826,43.2873,305,-71.4893,43.2042,152
516,2399,-122.4653,48.7667,0,-122.2967,47.6541,76
517,5069,116.0167,-31.6848,0,116.0102,-31.6435,206
519,4977,-117.8614,33.6586,0,-117.8349,33.6915,282
520,5871,-97.0509,32.8905,0,-100.5647,42.1389,10363
523,4400,-104.599,39.8774,1829,-94.3195,41.3343,3589
523,2369,111.5191,22.0061,7620,114.5494,23.9199,7109
523,5024,131.2029,33.7637,1829,139.9957,35.605,1135
523,2741,-98.0054,40.932,1829,-95.8943,41.2667,434
524,9523,-97.679,30.1892,305,-115.1376,36.0737,655
525,7060,-91.591,33.0737,11278,-76.7108,39.176,152
525,8789,-84.4332,33.6469,305,-93.063,44.8091,914
527,1185,-123.2148,49.1815,305,-123.5901,48.6797,533
528,4819,121.2126,25.0528,305,113.9217,22.3186,61
529,2328,-84.388,39.1226,305,-84.3958,39.1155,312
529,4538,-119.7258,36.7814,305,-111.9743,40.5806,2416
530,3048,101.5578,3.116,0,103.1495,1.9521,2774
530,2205,-117.1862,34.3408,1829,-117.1129,33.5747,792
530,30328,-66.0073,17.2661,11278,4.7369,52.289,-30
532,2278,-123.1333,44.1505,610,-121.0693,44.2801,3993
532,9281,-80.2691,25.8022,0,-74.1659,40.6907,-30
533,5033,-116.5793,33.0958,1219,-116.5803,33.0966,19141
534,1272,-112.1934,34.1654,1219,-112.5568,34.1133,1402
535,5788,-122.217,47.5021,0,-123.0253,48.5357,122
536,3266,-94.5989,39.109,305,-89.0421,40.5937,846
539,6733,113.8253,22.6114,305,106.6549,29.6951,632
541,9003,-35.2365,-8.2775,3962,-47.9338,-15.8803,983
542,2086,128.1789,36.9115,4877,126.7564,37.5836,137
542,2056,113.262,22.9274,2743,111.046,21.0041,9243
543,2315,-122.3046,47.5346,0,-122.2989,47.5278,23
543,3989,-85.7255,38.1704,305,-86.3278,39.7011,267
544,7077,-86.689,36.098,305,-80.1669,26.0769,-15
545,40283,-118.4284,33.9476,0,37.5115,55.9859,434
547,9174,132.3914,34.1167,1524,140.9059,38.8692,3071
548,38185,126.6107,37.3141,1524,-118.4205,33.9483,-8
549,3200,-114.2039,35.031,4572,-112.0765,33.6899,480
551,7135,-114.3174,48.2768,1524,-122.211,37.7268,0
554,2948,-80.9968,35.3588,1524,-81.2856,40.0268,5433
555,2513,-123.4706,48.1228,610,-122.2991,47.526,-15
558,1379,146.7088,-34.6743,3962,147.4459,-35.1732,244
559,2177,-121.8705,38.6769,0,-122.1167,37.658,30
560,4256,-73.7765,40.6337,0,-78.7724,35.8983,160
560,2908,-96.8375,32.8408,305,-95.326,29.6852,282
561,1918,-122.1249,37.6441,0,-122.1183,37.6558,23
562,1824,88.4522,22.6901,305,89.0537,24.7001,9045
563,5178,-117.1991,32.7358,0,-111.9529,40.601,2225
563,15238,-123.3589,49.1844,914,-79.5975,43.6789,175
563,24525,138.5349,-34.9465,0,103.9792,1.315,137
563,3746,-71.0123,42.3621,0,-73.8605,40.7978,84
564,11301,-94.7525,33.6749,7620,-117.8532,33.7003,160
566,6504,-121.9179,37.3546,0,-122.3183,47.422,198
569,3650,-117.606,34.055,305,-112.0144,33.4289,381
573,6962,-74.3481,42.9987,305,-78.5837,42.9269,305
573,6837,-97.051,32.8888,0,-110.7759,35.0788,5867
574,10664,116.0473,5.9281,0,113.5802,22.8184,1318
578,1586,-96.8995,32.4179,610,-96.7335,32.5947,305
579,3239,13.6114,57.5635,3353,9.1973,55.7417,84
580,2339,-107.1395,38.9126,7620,-104.8518,39.5921,1775
580,2301,-97.03,32.8953,0,-95.218,35.0414,3940
584,1970,-80.8391,35.1767,3048,-80.3355,32.7951,5890
584,3496,-119.8377,34.4178,0,-119.8272,34.4277,91
584,3748,-84.4371,33.635,305,-79.8268,36.1821,876
588,6340,-89.1545,36.132,9754,-75.4614,39.1622,107
588,2110,-151.1981,61.7081,1219,-149.3097,61.6096,267
589,3357,147.1262,-38.1205,305,147.2156,-38.0558,229
595,6772,-106.6158,35.0443,1524,-118.4137,33.9509,46
596,11930,-80.2696,25.8021,0,-87.8956,41.9658,198
596,4105,-122.3767,37.6173,0,-118.3955,33.9528,91
597,15937,-84.0106,33.9751,610,-95.3337,29.6916,343
597,22099,-73.414,40.7149,0,-122.2173,37.726,8
597,4268,-113.1837,37.6632,2134,-115.1275,36.0737,663
598,2214,111.3748,23.2526,8839,114.5821,23.9592,7064
600,2520,-76.9009,47.4742,6401,-73.9968,45.6879,84
601,15076,133.2797,49.7883,8839,84.4432,55.0919,5418
603,16972,-84.4363,33.647,305,-122.3082,47.4183,183
605,11121,37.2262,55.5832,305,30.7906,36.885,122
607,9029,115.6618,-33.3838,0,115.6978,-33.3963,396
607,9119,-84.7377,39.0462,914,-87.8871,41.9658,229
608,1919,106.8958,29.2003,8534,106.0919,27.07,6614
609,2458,135.4193,34.7981,0,132.3498,32.4715,11575
610,7738,-90.3991,35.0502,3353,-104.6865,39.925,1745
611,4631,-119.1342,50.0083,4877,-123.5314,48.7221,777
