time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
127,2148,-94.0577,32.3018,9144,-96.9937,32.8889,183
127,2258,-118.4527,34.0145,0,-118.445,34.0212,91
127,5331,-76.6566,39.1542,305,-86.6778,36.1398,198
137,13403,-123.2632,49.1928,305,-79.6434,43.6884,198
137,3279,-121.6013,38.7111,0,-115.0959,35.0894,5334
137,12202,-117.2811,33.1281,0,-122.1163,37.4623,-30
138,5471,-82.8817,29.3932,1524,-80.2513,25.9885,152
140,15352,-90.6517,38.6591,0,-104.8517,39.5887,1753
143,2445,-118.8585,34.8096,2438,-119.0793,34.3284,358
146,4125,-115.143,36.0764,610,-122.2228,37.7071,-30
146,4691,-87.905,41.9691,0,-86.8139,33.8516,1958
152,6934,-95.8285,30.8654,7315,-105.0934,39.8969,1730
153,809,126.7752,37.5685,0,126.772,36.8273,6096
154,1252,113.8238,22.616,0,114.9595,23.8795,8390
155,6767,-112.013,33.431,305,-97.0262,32.8764,168
156,804,-83.8456,33.9615,914,-84.2867,33.9071,488
157,6740,30.9055,50.3487,0,27.1585,39.1357,4366
158,4902,-80.9314,35.2524,610,-82.5449,27.3865,23
159,5141,-112.0823,33.6895,305,-112.0745,33.6881,457
160,1302,-97.6797,30.2182,305,-95.1662,30.2539,11224
161,12084,-97.0509,32.9034,0,-121.6015,38.6821,15
163,2368,138.637,-34.794,-305,137.7301,-34.8852,1730
163,4977,-47.912,-15.879,914,-43.1821,-22.9451,259
164,2750,0.2202,51.8753,0,-2.9267,55.8087,2530
165,1068,-123.4078,48.6464,305,-122.6549,49.2093,145
165,7746,-97.0298,32.9155,305,-81.7364,26.5484,30
168,5697,-83.4555,42.6631,610,-84.5533,34.0141,457
168,1629,-97.2812,32.7164,305,-96.6851,32.8837,198
169,3626,4.4981,50.9033,0,12.2513,51.4138,122
169,1418,-98.941,29.8386,610,-98.334,29.3183,549
169,7918,77.6942,13.1897,914,88.4566,22.7296,381
170,2967,-70.9882,42.3601,0,-73.8912,40.7605,38
172,1961,-122.2716,47.8951,0,-122.2862,47.9387,213
174,15072,-114.2968,48.2698,1524,-118.1532,33.8193,8
175,1220,-123.0694,45.0917,610,-122.9605,45.4327,274
177,3379,-87.8998,41.9691,0,-93.1331,44.8548,572
177,2867,153.1084,-27.3801,0,150.9653,-23.4928,12192
179,1907,104.1041,1.0968,305,104.7535,-1.9967,6187
180,4178,35.8708,42.092,12192,30.7904,36.8845,69
181,7752,-99.6357,41.2636,6401,-83.7198,42.2363,396
184,1430,-93.5349,38.7729,3962,-95.4698,39.0057,907
184,2409,-120.4272,39.0104,3353,-121.8416,37.6941,168
186,1200,-46.4234,-23.417,1524,-47.2534,-23.4207,1173
187,2087,-104.7339,39.8393,1829,-103.0938,38.3621,2697
187,2969,121.028,14.5149,305,120.3263,17.4355,655
187,4229,-99.101,19.4213,2134,-99.4829,25.3049,7193
187,4601,-79.4213,34.5685,6401,-83.2928,42.2757,632
189,4175,-125.0652,49.8181,1524,-123.0186,49.0776,-61
191,15779,-87.7645,41.7939,305,-122.2221,37.7066,-46
192,7364,-73.8549,40.7698,0,-87.9056,41.9658,0
193,2645,150.6241,-24.548,7620,153.12,-27.36,-61
194,2279,-75.6264,38.4442,1219,-76.6871,39.2129,229
197,7367,-84.4429,33.6348,305,-71.0206,42.3764,-38
201,5736,-115.1962,36.2096,610,-115.1886,36.2063,640
201,18814,-150.0145,61.1998,0,-91.3253,35.7716,7742
204,6261,-80.126,26.077,305,-76.2082,36.886,61
204,13549,28.0669,53.8825,305,33.6599,28.9537,7658
206,39696,106.4632,27.127,8230,7.1381,50.8645,38
206,8036,-86.9424,40.4128,0,-86.9275,40.4111,175
208,2210,-96.5301,33.6991,1524,-96.8315,32.957,206
208,3551,-76.6489,39.1536,305,-71.459,42.9204,53
209,2428,-121.8176,32.7196,11887,-117.8631,33.6848,69
211,1160,113.2331,23.135,3658,113.7597,22.7003,320
213,1318,50.6852,26.2701,914,49.3664,27.683,7323
216,929,-119.9926,34.4032,914,-120.0002,34.3398,1128
218,2601,-70.1471,41.2998,914,-73.6572,41.227,861
218,7799,-96.8587,32.8472,0,-111.9961,33.4408,335
218,2082,-118.4424,33.4115,610,-119.0607,34.2123,137
218,2242,-47.2672,-20.583,10973,-46.4938,-23.4406,754
219,1153,-122.2266,47.3294,0,-122.5734,47.2922,152
220,4875,-47.9011,-15.8619,914,-40.2834,-20.2528,-53
221,4166,-121.4972,38.5192,0,-121.4825,38.509,23
222,1423,-97.0511,32.9153,305,-99.321,32.5453,7315
223,6688,121.2539,25.0841,305,130.467,33.562,69
223,5770,147.5213,-42.8426,0,151.1883,-33.9939,130
227,4916,-73.4977,44.6969,610,-78.7125,42.9535,305
227,13068,-14.9731,28.7727,12192,4.5071,50.8952,53
227,1277,-121.498,37.3394,1524,-122.1153,37.4614,-30
231,1600,-78.143,34.7796,2438,-78.7705,35.8999,198
232,1206,107.3716,30.2307,7620,105.4648,30.7246,4999
234,2429,-44.8395,-20.6179,8534,-46.4956,-23.4411,770
237,3567,-121.8123,37.6919,305,-122.0544,37.9911,-23
238,14305,139.8668,35.51,914,113.9062,22.3136,38
244,11880,-104.6807,39.9117,1829,-71.0274,42.3814,15
244,5768,-121.6011,38.7085,0,-122.3179,47.45,46
244,3274,-121.9179,37.3547,-305,-118.3749,33.9382,91
245,1072,138.8824,-34.7176,610,138.634,-34.8026,-69
246,5955,-112.0195,33.4312,305,-122.2222,37.7068,-46
248,2868,-122.59,38.3484,610,-122.5951,38.3461,518
250,3674,-97.319,32.5809,305,-97.047,32.6819,229
253,4559,54.2967,24.6875,3048,46.734,24.8774,1006
255,2938,-118.6457,34.8802,2438,-117.5191,33.9557,762
256,1695,-122.9519,38.7558,610,-122.5542,38.1397,-23
257,2017,-149.8354,61.2159,0,-149.8353,61.2159,91
258,9304,-97.6806,30.2146,305,-117.1705,32.7289,69
260,1856,113.9484,23.7292,9754,111.3805,21.1547,7803
260,4441,-122.2709,47.8931,0,-122.272,47.9215,244
261,3222,-70.9871,42.3604,0,-73.8929,40.7586,61
262,2215,128.7042,35.6207,5182,126.8312,37.5286,114
262,16313,14.8352,37.3431,2134,51.3272,25.0899,145
262,2634,-119.7451,36.7936,305,-118.3811,33.9376,76
265,2840,-95.517,39.5631,1524,-95.643,39.5186,1356
269,1929,77.6938,13.1898,914,78.5219,15.9194,10668
270,5097,-112.6144,39.974,7925,-118.3756,34.198,267
274,911,126.7687,37.5735,0,126.7631,36.8431,6706
274,6351,138.5244,-34.9537,0,135.6019,-29.8993,1265
281,1085,-123.007,45.0687,1219,-122.5737,45.5677,84
281,896,106.6559,10.8186,0,107.165,11.4954,6972
284,4978,-47.9128,-15.8789,914,-46.6637,-23.6163,785
284,26933,132.9995,49.5131,10363,37.4956,55.9834,328
284,2928,-81.3064,29.9832,3353,-80.3128,25.8025,69
285,6055,-97.0301,32.908,305,-81.7185,33.8708,10668
286,1169,-95.9804,36.0564,305,-95.9469,35.7939,800
286,6529,-76.6536,39.154,305,-81.2884,28.3106,518
287,1881,-80.1216,26.0661,0,-80.6756,23.214,10668
287,14784,-97.0507,32.9138,305,-122.3179,47.4574,53
292,1425,113.8226,22.6163,305,112.117,21.7768,7193
293,5756,-88.3602,35.5415,9449,-76.5341,42.5423,716
294,1045,-118.4022,33.9375,0,-118.3735,34.198,259
298,6060,104.8562,29.6585,7010,113.1757,23.0737,1417
298,12017,-73.858,40.7722,0,-97.0262,32.8764,152
302,5939,141.5727,42.579,5182,136.8232,34.7843,351
302,6306,-89.686,34.2728,2743,-95.5425,29.69,754
305,2129,-122.763,49.2181,0,-124.41,49.3443,76
305,1779,153.0032,-27.5715,-305,152.3704,-28.11,1036
306,6289,-80.6191,28.1095,305,-80.7522,28.0955,511
306,7485,-104.7283,39.8408,1829,-118.1488,33.8156,8
308,2517,-84.5332,33.7787,305,-80.9291,35.1325,632
308,5688,7.1471,50.868,0,-2.0284,42.8416,5730
308,2963,-74.1718,40.6875,0,-77.6767,43.1199,175
309,1341,-116.1527,32.6916,2438,-117.1708,32.729,122
310,3880,-113.6731,34.2948,2134,-111.72,33.4654,457
310,2399,150.9699,-33.912,0,151.0078,-33.9343,30
312,1739,-84.4427,33.6349,305,-82.4573,34.7782,1836
312,4296,-87.8998,41.969,0,-85.1484,35.1863,1097
312,7516,-104.6946,39.892,1829,-86.7006,36.0721,373
313,2598,-97.6796,30.2154,305,-97.0262,32.8765,160
313,54218,77.0775,28.5446,0,-87.9047,41.9658,130
315,7698,-118.339,33.8037,0,-118.3335,33.8,69
316,6418,-80.9332,35.2452,610,-70.4305,43.5984,495
316,3973,-118.422,33.4013,305,-117.1395,32.816,152
319,2857,-43.0761,-22.9924,1219,-40.2846,-20.2546,-53
321,1338,-77.864,35.8762,0,-77.9086,35.8241,221
325,5017,135.2501,34.4314,-305,141.5746,42.2905,2339
325,8474,-79.8466,39.5585,2438,-84.4166,39.0986,152
333,6242,-120.0578,38.4275,3353,-119.0497,34.2133,267
333,2165,-87.907,42.1242,305,-88.5112,44.2547,305
334,7198,-84.4312,33.6469,305,-98.4086,29.4829,587
335,3388,-122.2213,37.7061,-305,-118.3919,33.9532,99
336,15897,54.7677,24.4942,2743,90.1288,23.905,1692
337,3547,139.8525,35.5316,610,135.2081,34.4031,122
340,3596,-77.4363,38.9424,0,-74.0867,40.8354,84
341,1791,-47.9002,-15.8618,914,-48.5018,-13.4659,9647
343,4079,-97.0511,32.9125,305,-100.3932,26.2983,11582
343,1418,-121.8212,37.3336,0,-121.5552,37.0478,1372
343,8608,-97.0296,32.9132,305,-77.0359,38.8334,53
345,2187,153.1081,-27.381,-305,150.5589,-26.9159,6096
347,2856,-119.7391,36.7891,305,-115.1272,36.0737,625
354,2928,-122.7638,47.4581,305,-122.7473,47.5088,137
363,2498,-90.5883,41.613,305,-88.632,42.0704,556
363,2472,-121.918,37.3547,-305,-119.1471,39.6832,10668
363,2353,-118.0381,34.0793,0,-117.9623,33.8752,122
364,9358,121.2559,25.086,305,140.5385,35.4808,1234
365,2009,-80.2863,25.9127,0,-80.2545,25.9143,91
366,2456,-76.6574,39.1571,305,-76.2102,36.8838,69
367,1517,113.3813,22.0113,0,114.5959,23.3328,4519
368,6410,-79.4434,36.0641,610,-74.3903,40.8232,160
369,1199,-90.1586,38.547,305,-90.1775,38.5879,282
370,1489,-80.1247,26.0657,0,-79.4612,24.3715,8451
372,2355,-81.3112,28.5258,610,-80.1872,26.0661,152
377,7730,143.7593,-37.5054,914,143.7754,-37.6007,838
378,1748,-149.5917,-17.5427,0,-150.8329,-16.7879,1981
380,1301,-121.2839,38.1567,1829,-121.4712,38.5009,122
380,1546,-7.5872,33.3654,0,-8.6783,31.5274,11339
381,2519,-98.0379,40.8885,2134,-95.9221,41.3308,427
384,1294,-112.0497,34.2101,1829,-112.0699,33.6884,457
385,4957,-122.7728,47.9711,610,-122.3124,47.5417,-30
385,3913,-84.5393,33.383,610,-84.4369,33.2678,747
385,8046,-80.9606,35.2465,610,-87.9038,41.9658,191
387,6892,-123.4017,48.6443,0,-114.3807,50.9068,1981
388,8631,-104.6924,39.8943,1829,-84.4019,33.6495,335
388,8081,-89.737,40.6746,610,-81.9834,26.9242,-15
393,2037,153.1414,-30.2437,610,152.9409,-31.0975,693
396,2023,105.5998,27.7403,7315,106.614,29.6274,846
396,8924,-97.0301,32.9114,305,-76.2096,36.8845,53
396,1617,-104.7219,39.84,1829,-105.3339,38.6989,5486
396,4782,-97.0507,32.9118,305,-90.339,38.7384,175
397,2266,101.5599,3.1126,305,100.4521,4.6352,3360
398,1327,55.9873,24.9134,3962,55.359,25.2598,30
398,1726,174.6332,-36.7887,-305,174.615,-36.7997,8
399,1107,105.3144,30.8887,7010,106.9302,30.5072,8870
401,2110,-116.9799,32.5424,0,-113.7623,31.1491,10668
401,4633,-115.164,36.0795,610,-122.3688,37.6161,-53
403,4048,-78.1885,34.1301,6096,-76.7112,39.176,160
403,1980,-111.2655,34.3646,3048,-111.9025,33.6298,457
405,4366,-118.4026,33.9376,0,-112.5543,39.5129,6126
406,1534,-119.7404,36.786,305,-119.1108,35.5975,1410
407,1880,-122.2265,44.527,3962,-122.5617,45.5719,76
408,5804,-87.9007,41.9691,0,-84.4036,33.6495,328
408,2144,-82.5601,27.3998,0,-81.8909,30.1471,2819
408,5128,-47.9115,-15.8789,914,-43.2857,-22.7979,137
409,3072,153.1075,-27.3817,0,151.0773,-23.6688,10371
409,3627,150.6588,-34.0401,0,150.7107,-34.0116,259
412,3427,151.4088,-33.2716,305,151.4338,-33.283,404
412,9266,-92.1084,38.7738,1829,-82.5438,27.9188,259
413,54718,174.7355,-37.0257,305,-79.5948,43.6807,175
416,6687,-91.8127,41.8763,1219,-104.6611,39.7879,1859
418,4123,-73.8498,40.7663,305,-78.7717,35.8989,183
424,4209,131.2093,33.8061,2134,139.8273,35.4778,411
424,5130,-122.2131,47.4845,0,-122.2184,47.5104,23
425,4360,-121.6007,38.7093,0,-117.8594,33.6907,84
425,4815,130.4596,33.5728,0,139.8345,35.4677,488
425,1105,-122.8495,38.5461,610,-122.9753,38.7862,632
430,6124,-97.03,32.9011,0,-86.2781,39.7209,259
433,1946,-86.6357,33.2396,3353,-84.4122,33.6319,343
436,1461,140.9075,38.1395,0,140.7523,37.4209,1836
437,1499,-121.4971,37.7048,914,-122.1153,37.4612,-23
437,6106,106.8709,29.6018,10363,113.7227,22.7671,732
437,4975,-95.8832,41.2897,305,-104.661,39.7966,1821
439,9524,-80.1221,26.0783,305,-87.7407,41.7771,221
439,2789,169.5294,-44.7076,5182,172.5423,-43.4802,8
440,12102,-104.694,39.8942,1829,-71.0215,42.3768,-23
441,3508,-76.6561,39.1515,305,-82.8668,39.9912,328
441,4097,-96.8354,32.9657,0,-96.8331,32.9607,183
444,8053,88.4442,22.626,305,72.8772,19.0888,99
444,3106,-70.1423,41.3395,1219,-73.7596,41.1336,526
445,3470,-122.3756,37.619,-305,-118.3919,33.9532,99
445,2095,-90.36,38.7443,0,-90.581,37.6282,1829
448,8758,77.0949,28.5409,0,77.7304,13.1894,968
448,8334,-80.9608,35.2449,610,-97.0261,32.8894,122
450,1633,-61.758,10.5164,7620,-63.9854,11.0381,10973
452,18123,-98.6233,45.4492,3962,-122.3105,47.5395,-30
452,1335,105.6829,28.8713,4572,106.1781,27.489,7498
453,1512,106.0507,26.9589,9449,108.3253,27.986,9479
453,17187,126.4318,37.4867,0,106.6603,10.8203,69
454,3474,-112.0735,33.6882,305,-112.0741,33.6881,457
455,5609,-119.9881,46.3822,1219,-122.2767,47.9347,244
455,2459,-82.5206,28.9074,305,-82.2405,29.6828,274
456,2900,-97.051,32.9172,305,-98.4084,29.4828,594
457,7342,-81.3123,28.5303,914,-74.1713,40.6823,-30
458,1485,-47.9188,-15.863,914,-48.8419,-14.5414,10706
459,2116,-84.3509,33.3915,610,-84.4137,33.3404,732
460,15681,133.1179,49.437,10973,83.8243,55.0194,3101
461,2287,-122.9107,38.3659,914,-122.8896,38.6101,1006
464,9048,-80.1123,26.0655,305,-74.0762,40.8428,15
466,9466,-104.7338,39.8415,1829,-122.5267,45.5679,152
466,1898,-87.9017,41.9691,0,-87.9067,41.9658,206
472,1840,-112.2576,34.5815,2134,-112.2724,34.5622,1913
473,4094,-81.3018,29.7648,1524,-80.2637,26.7811,2073
477,3124,-74.1696,40.6908,0,-78.7158,42.951,282
479,2116,-121.8704,38.6774,0,-122.0721,39.1255,1471
481,1393,113.2537,23.143,3353,113.7598,22.7002,328
483,6777,30.9065,50.3576,0,32.7664,40.032,2225
483,4239,-117.8756,33.6651,0,-122.2238,37.7078,-38
485,3597,-120.2897,34.873,1524,-117.6248,34.0852,777
488,4658,-84.5469,33.3263,610,-83.9904,35.8102,274
488,8273,-80.3106,25.7999,0,-86.3094,39.6963,274
488,10019,-106.9041,41.2031,11887,-80.962,35.1619,457
489,7314,-47.1304,-23.0104,610,-55.5077,-32.5136,10371
491,33064,-46.4184,-23.4153,914,-74.1788,40.6704,84
492,6184,-97.0297,32.9118,0,-81.9019,33.4253,7849
493,4814,-106.6001,35.0442,1524,-115.1372,36.0737,587
494,12205,113.9235,22.3191,0,104.0245,1.4224,404
495,15086,121.2477,25.0981,305,104.0293,1.4336,480
495,2074,-119.1319,34.1658,914,-118.3165,33.9237,130
495,1961,-118.4001,33.9355,0,-117.8632,33.6847,61
495,5846,113.8313,22.5998,610,104.5016,29.1647,6965
498,2006,-116.9671,32.5407,0,-117.4717,34.0546,930
500,10927,-104.6888,39.8989,1829,-82.544,27.9177,251
504,4516,172.5318,-43.4892,0,174.8485,-36.9948,168
505,3867,-121.9607,36.6897,1829,-117.1691,32.7286,91
507,1273,-79.6924,42.3387,914,-79.8429,42.2454,1097
508,4011,-117.358,33.2168,0,-117.3437,33.2192,53
508,2470,-118.4526,34.0146,0,-118.4432,34.0227,122
511,9141,-78.7356,23.6854,10973,-73.7785,40.615,61
512,1555,-81.3404,29.5083,914,-81.2728,29.5251,922
512,1917,137.9427,-32.2298,3658,139.0976,-30.7781,4587
515,6385,-91.7706,45.4136,305,-93.2587,44.9543,351
515,1276,-122.1148,47.8899,0,-122.1176,47.9065,213
516,2217,153.4313,-28.3911,305,153.4965,-28.1486,23
516,2385,111.381,22.0214,7315,114.4164,23.7011,7513
516,2447,112.1431,21.6104,7620,115.4934,23.2697,4511
516,3430,-84.4433,33.647,305,-89.1835,30.3676,6462
516,11498,-115.1663,36.0763,610,-85.5044,42.7909,724
517,2214,-97.5564,34.7779,5486,-97.0263,32.8758,183
519,12663,-97.0509,32.9146,305,-122.3726,37.6177,-38
526,2836,-86.6878,36.1126,305,-84.4027,33.6495,343
526,5376,-80.4551,34.7048,5791,-79.8664,39.5197,1463
526,6148,-116.9851,32.8315,0,-116.9491,32.8157,274
527,1657,113.8448,23.4683,8230,112.0438,21.8934,7811
528,2544,144.9014,-37.7335,0,145.6643,-35.4915,4572
528,8803,140.3503,35.7906,3353,123.2079,36.8667,9167
531,1899,172.5277,-43.483,0,171.8245,-43.5781,366
532,4629,-84.0458,33.9542,914,-87.0322,30.6297,762
536,5518,149.1921,-35.3055,305,149.1945,-35.3094,480
537,1608,-93.4847,44.8317,305,-92.8136,44.4952,1699
538,4949,-76.655,39.146,305,-84.6466,38.8592,1234
539,1351,-81.411,26.7268,0,-80.8132,26.5577,1067
540,2022,104.2943,28.7354,9449,105.8465,31.2561,9479
540,7470,-106.4344,39.8996,8230,-95.4795,29.533,1212
541,2128,111.3567,23.2221,9449,114.7749,23.9128,8862
543,2018,-98.8963,32.3292,7315,-97.0262,32.8736,191
543,18119,-80.122,26.0666,0,-118.3812,33.9375,46
543,2141,140.9039,38.14,0,140.9375,38.1427,46
545,11925,-104.6937,39.8933,1829,-73.8945,40.7566,76
545,1153,-66.5606,18.3636,1829,-66.0797,18.4334,389
553,13196,-118.4275,33.9476,0,-86.6943,36.0874,267
555,3592,0.2206,51.876,0,-6.1317,54.6803,343
559,4518,-106.9684,32.4683,7010,-104.8496,39.5413,1867
560,1493,-111.7524,33.2884,305,-112.0795,33.4829,396
560,2382,-94.8746,38.8503,305,-94.8676,38.8234,579
560,6576,152.6556,-31.4734,1524,148.6175,-32.1956,427
561,9959,76.3325,10.1764,1219,77.1238,28.5583,305
565,1166,-92.9964,44.9118,914,-92.8942,44.2175,2888
565,3019,-86.3721,39.7064,1829,-80.0084,40.3541,716
565,4883,-122.4038,48.4644,0,-122.4376,48.4954,251
566,5257,-47.915,-15.879,914,-46.4917,-23.4365,762
567,3507,-121.814,37.694,0,-121.8342,37.694,122
569,1732,120.6206,24.2671,305,119.5815,23.737,3063
571,3195,104.0157,-2.851,10668,100.1459,0.9857,10538
573,1798,113.8233,22.6164,305,115.0876,24.0242,9053
574,8396,-115.1529,36.0764,610,-96.8487,32.8386,91
578,3869,-98.0627,29.7644,610,-97.9272,29.7234,594
578,1915,-122.3045,47.5324,-305,-120.1639,47.0745,5243
584,3338,50.7454,26.2578,610,55.363,25.2577,30
587,1284,120.3709,22.5766,0,119.995,22.9469,2156
588,1306,-84.179,34.0694,305,-84.5636,34.0139,419
588,3534,-83.4474,42.6653,610,-84.71,38.7859,1143
589,43538,126.4281,37.4912,0,-82.9113,39.8284,229
589,2863,-121.8571,38.5792,0,-122.0535,37.9963,38
592,8267,-81.2685,28.5511,1219,-87.75,41.7836,168
594,3368,-112.52,32.9573,1524,-111.7204,33.4651,450
595,8199,-97.03,32.9084,0,-80.4489,26.7145,1212
599,8656,-80.3177,25.8001,0,-75.3183,39.8522,206
601,1507,112.657,21.7592,3353,113.3661,21.9969,38
602,3142,-121.8422,31.871,11278,-117.3765,34.0534,968
603,4721,-84.4511,33.635,305,-76.2098,36.8844,69
603,4285,-94.0814,45.559,610,-88.6683,39.2166,1250
603,3634,-118.4878,34.1851,305,-122.3646,37.6144,-30
603,4791,-122.2865,47.8931,0,-122.2861,47.9348,244
603,2120,115.9731,-31.9339,0,117.7053,-29.6726,11278
603,2368,107.0483,30.7928,10973,105.1008,27.7403,11003
604,4409,-84.3058,33.8654,305,-82.3111,34.7364,1707
605,1511,-123.0124,49.0721,-305,-123.8696,49.0764,53
605,2390,111.3185,22.0241,6706,114.4836,23.8738,8870
609,10887,-76.657,39.1571,305,-95.2424,29.5723,1768
610,6767,-112.0072,33.4311,305,-121.6016,38.6781,23
611,4895,130.4571,33.5766,0,140.5202,35.4464,1280
612,10924,-97.0507,32.9128,305,-118.3722,34.1979,244
614,2938,121.5706,25.0685,305,119.4852,23.8158,4267
615,3958,-86.6907,36.097,305,-81.8287,41.5248,1783
618,4871,77.6957,13.1898,914,72.868,19.0887,76
621,16339,34.0198,28.282,12192,2.5717,48.9933,114
622,1740,-88.9258,30.9291,305,-88.137,30.889,457
623,5998,-117.1379,32.814,0,-117.1419,32.817,137
624,6035,-122.5523,38.1374,0,-118.4404,34.025,137
624,1967,-104.1378,40.1506,1829,-105.1497,40.1575,1593
624,15529,121.2469,25.0968,305,101.7458,2.6719,328
626,4886,-83.9883,35.813,305,-82.6641,27.9267,91
