time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
52,2417,-43.1484,-23.043,2438,-46.504,-23.4434,777
52,3747,-81.3251,28.8743,914,-81.4424,28.7665,579
53,5009,-114.1886,37.0318,2438,-111.6924,40.1934,1623
56,3178,-122.5796,45.5883,0,-117.9347,47.5025,2332
57,8245,-115.1551,36.0956,610,-94.5192,31.9896,11887
57,2085,-91.5055,46.0452,6096,-93.4243,44.8223,366
59,2424,-84.4081,33.6469,305,-86.6766,36.1428,213
63,2668,-117.8734,33.6691,0,-121.2314,36.2757,3505
64,1870,-122.3079,47.4489,0,-118.8759,47.4798,5921
66,1799,-83.0783,24.2488,11582,-80.3182,25.7859,69
66,882,-88.4531,41.8059,610,-88.2656,41.8866,396
67,2145,104.1033,1.1049,305,104.5283,-2.4061,2941
67,2847,153.1082,-26.8054,-305,153.0945,-26.7958,-53
68,1588,-97.03,32.8922,0,-94.1167,32.2516,8230
68,8793,-98.4277,29.498,610,-111.9427,40.5994,2400
69,2050,174.7365,-37.3309,2743,176.4587,-39.1281,4298
69,3802,150.9761,-33.9151,0,153.1068,-30.3381,-130
70,4208,-77.3518,39.3984,305,-77.7288,38.6277,389
72,2275,-106.0168,41.1948,6401,-104.6877,39.8225,1890
72,1787,-123.2098,49.1898,0,-124.8508,50.7,7315
73,1684,-73.7164,41.0318,610,-70.2684,41.1826,671
74,33566,106.8315,29.8974,2743,106.6536,29.6914,579
77,7927,-73.8455,40.7671,305,-81.2983,28.583,853
78,1019,107.5231,30.2785,9144,105.4675,30.7248,5814
78,9129,-80.2693,25.8021,0,-97.6797,30.2278,297
79,3148,12.2322,51.4129,0,4.4721,50.9037,0
80,1218,-122.5133,39.8367,4267,-123.3895,39.374,1760
81,3006,-118.3569,34.1994,0,-121.9284,37.3613,46
81,5399,-76.6598,39.1616,0,-87.7597,41.7789,175
82,5110,-80.9845,35.27,610,-76.1349,43.1369,259
83,694,-97.8239,32.9245,914,-97.3215,33.0055,290
83,2439,-117.1288,33.552,610,-117.106,33.5964,1036
85,2652,-43.1296,-22.9575,610,-40.2782,-20.2679,0
85,831,-84.51,33.7804,305,-84.4986,33.78,335
87,12859,-89.0965,42.2241,610,-120.6402,37.7634,2720
87,759,-121.7618,39.4167,3658,-121.4006,38.6898,160
89,1844,101.6937,2.714,0,100.0645,5.3675,5563
90,9593,67.2642,39.6412,10363,61.1243,56.5707,1532
90,1996,-47.7898,-25.8769,8839,-46.4953,-23.441,770
90,743,106.6084,30.3018,8839,107.9152,29.7551,8870
94,7160,-87.8939,41.984,305,-96.0618,30.7899,4740
95,3196,103.9834,1.3254,305,99.2907,3.5604,3490
97,2152,-86.6887,36.1102,305,-84.4466,33.6495,328
97,1371,104.8248,29.7404,7010,105.9142,27.2533,8108
98,3711,-104.5925,39.8758,2134,-95.8709,41.2767,450
101,1367,-80.136,25.8093,0,-80.2536,25.909,191
101,4049,-104.6989,39.8922,1829,-113.7385,40.5933,12192
101,1109,-47.8994,-15.8617,914,-48.0048,-14.198,9860
103,1993,-85.9108,33.2997,2134,-84.3055,33.8653,335
105,6296,-84.4054,33.6468,305,-97.0259,32.9208,251
107,1495,-115.9562,30.55,10668,-116.9658,32.5715,229
108,1186,-98.4357,29.5041,914,-96.1773,29.4228,3391
110,768,-80.0071,25.4596,1829,-80.3299,25.8017,198
111,2725,-80.9351,35.242,305,-76.2137,36.8803,61
112,29428,51.614,25.2844,0,28.2168,-26.203,1882
112,6479,-97.0301,32.8931,0,-89.3414,43.1404,244
114,6163,-84.4185,33.6347,305,-73.8657,40.7915,15
115,1154,-150.0087,61.1894,0,-150.94,60.8198,671
123,16359,-80.185,40.4714,610,-118.3818,33.9375,107
127,2608,-80.9831,35.2638,610,-84.4442,33.6495,328
127,16086,133.4591,49.2192,10973,84.1449,55.1636,6911
127,7353,-81.9886,26.9159,0,-86.2839,39.7354,328
128,3328,-75.2685,39.8622,0,-70.9962,42.3833,15
130,14332,121.1582,25.0134,914,104.0231,1.4193,373
132,4097,-84.1602,36.4127,914,-84.2203,39.375,914
134,7628,-80.2695,25.8021,0,-80.1057,40.4828,762
137,809,-77.9226,39.0807,914,-77.5644,39.094,183
137,5186,-97.0509,32.8868,305,-106.6194,35.0315,1631
141,4686,106.9838,30.6282,10363,112.2263,23.3246,5090
142,2769,-76.651,39.1533,305,-73.0919,40.8043,8
146,14614,-122.3334,49.0209,0,-79.9603,43.1823,274
153,3574,-117.6607,33.9559,305,-117.6114,33.9671,366
154,842,-111.9558,39.6572,6401,-111.9424,40.5936,2477
154,1853,-95.707,31.0453,7925,-97.0097,32.9085,267
156,5308,-122.7554,47.2891,1829,-122.2759,38.2275,122
159,11482,-104.6959,39.8922,1829,-73.8795,40.7748,0
163,2967,-77.4361,38.9487,0,-74.0587,40.8618,15
163,5379,-84.4158,33.6347,305,-80.3186,25.7859,61
164,2362,153.0838,-26.594,-305,153.0777,-26.5869,-137
165,1253,147.4822,-35.1303,305,147.7971,-35.6285,1524
168,2488,-113.6761,36.9078,2438,-114.8262,35.9101,1052
169,4310,-87.332,33.2086,3962,-78.8009,35.8618,130
171,2842,-73.7791,40.6308,0,-77.4535,38.9473,53
171,2007,-97.0301,32.8906,305,-93.4252,31.8751,11285
172,2699,-73.8514,40.7693,0,-77.0404,38.8727,46
174,4446,-123.2151,49.1906,0,-113.3521,53.1382,1707
175,1739,-78.9296,34.8979,2134,-79.7718,35.952,1318
176,4438,-47.9109,-15.8788,914,-49.3518,-24.1489,7407
176,1573,-71.3957,41.5049,1219,-73.6705,41.0201,351
176,4040,136.9798,-30.6158,2134,138.5111,-34.9353,-30
177,2513,-119.7587,36.8017,610,-122.3725,37.62,0
179,4349,-78.785,35.8746,0,-77.0661,42.4489,1227
180,14808,81.6545,55.4134,6401,30.0056,59.8317,655
184,3448,-118.041,34.07,305,-118.0264,34.1055,305
184,8653,36.6795,45.7004,10363,59.7689,55.2276,5349
184,7872,-80.2662,25.802,0,-66.0357,18.4337,145
185,2039,-73.0938,40.7921,0,-72.6141,41.6548,747
185,896,106.8798,29.51,8839,106.9582,28.028,7498
185,1993,-74.1231,40.1858,0,-73.1207,41.4062,640
188,2616,-118.3557,34.1949,305,-115.1703,36.0755,754
189,29526,55.1785,24.8869,0,121.1605,25.0113,488
191,3884,150.9766,-33.9139,0,151.0065,-33.9312,-23
194,2967,-45.2821,-20.6535,5791,-47.1477,-22.9979,648
194,1469,-97.6785,30.1816,305,-95.088,30.2573,11887
194,1499,-116.4033,42.2414,12497,-114.1456,43.8426,12497
195,1902,-83.5564,34.2508,1524,-84.5975,34.0234,602
197,3027,-112.1934,40.9155,3658,-116.1999,43.5575,914
198,10160,-104.5315,39.8589,2134,-77.9306,37.6084,3010
199,1879,-112.0079,33.431,305,-108.8322,32.427,9464
202,7220,-80.4314,41.9707,2134,-73.5551,44.56,869
203,2930,0.2211,51.876,0,-2.9678,55.7928,2210
204,805,-86.3737,36.22,610,-86.3818,36.2369,884
205,1984,176.4024,-37.7393,305,176.4895,-37.7806,488
205,3990,-82.5311,28.0098,610,-80.2788,26.1878,541
207,2351,-114.0255,51.1241,914,-116.1451,52.3559,6073
208,5211,-104.5961,39.8736,2134,-96.8615,32.8613,236
214,948,-105.1145,39.9079,1524,-105.9313,40.1974,5044
216,3054,-70.6202,41.3857,0,-74.0474,40.8623,30
216,1442,-94.5857,39.0935,610,-94.6049,39.129,579
217,11696,-118.4254,33.9477,0,-90.3831,38.7558,236
218,3416,135.2341,34.4207,0,139.5891,39.1642,10676
218,32412,-46.4254,-23.4174,914,-74.1591,40.7014,-15
219,3950,139.8172,35.4926,914,135.3045,34.4678,267
221,7166,-81.227,28.4383,1829,-73.792,40.6586,-8
221,13937,55.2052,26.6157,10668,28.8214,40.971,-8
221,2219,-121.5803,38.6808,0,-122.3685,37.6183,61
223,1198,-118.362,34.1932,305,-118.3744,34.1978,335
225,4698,-76.656,39.1498,305,-85.7354,38.199,229
225,3123,-43.1328,-22.9546,305,-46.507,-23.4442,823
226,3685,-121.9267,37.3598,0,-117.8633,33.6844,114
228,4897,147.1159,-38.094,305,151.0121,-33.928,335
230,1564,-150.6488,61.5584,0,-149.9437,61.1788,0
231,5187,-112.1403,40.8171,3353,-117.8638,33.6837,99
232,19528,-80.2665,25.8023,0,-122.3729,37.6202,61
236,9142,-117.1997,32.736,0,-96.8571,32.8458,168
237,2149,-77.5555,39.0708,0,-77.5247,38.7393,130
245,2781,-94.0198,36.6232,1829,-93.5441,36.6814,1097
246,6709,-104.7049,39.9028,1829,-98.5654,29.6048,831
247,5241,-117.6457,44.6434,10973,-121.9325,37.3651,69
247,29540,-97.0302,32.8829,0,-0.4286,51.465,-38
248,5656,-90.4343,38.9215,0,-94.9003,39.3428,610
249,1031,-90.0968,42.4878,610,-89.5974,42.603,366
250,10738,-97.051,32.8886,305,-116.2132,43.5621,831
250,3365,-86.9345,40.4112,0,-86.9274,40.4157,213
253,9950,-94.7244,39.3103,305,-115.1372,36.0737,693
253,2871,-116.9754,32.5417,0,-111.6724,30.5664,11270
254,2798,-121.0736,44.2803,1829,-122.3183,47.4221,160
254,7580,-47.8994,-15.8618,914,-35.4446,-8.4127,4252
255,2093,135.5976,34.596,-305,134.4278,34.0153,2728
256,1964,-123.2376,38.4618,1524,-122.1169,37.4629,61
256,5634,-77.3807,39.4085,0,-77.3502,39.4374,183
256,1708,105.9686,30.9594,7315,108.7193,29.3921,6309
257,17363,-84.4122,33.6467,305,-122.318,47.4588,23
257,3201,-76.6591,39.1614,305,-71.3495,41.819,549
258,1449,-104.602,39.877,1829,-102.0801,40.5794,7209
258,4608,-116.2291,43.5675,610,-116.8123,47.778,572
263,2254,175.0335,-37.4997,1829,174.6575,-36.6651,274
265,6299,-106.6157,35.0443,1524,-118.4071,33.9516,91
265,1400,105.8166,26.8663,9449,108.325,27.9861,9479
272,1388,105.6747,28.8271,4267,106.4877,27.3542,8108
273,5258,-117.8722,33.6706,0,-111.9418,40.5966,2385
273,23181,103.9796,1.316,305,140.7353,35.4902,3078
276,5543,130.4527,33.5832,0,139.8172,35.6019,206
276,2169,111.1419,21.9642,9449,114.6297,24.0171,8870
277,6788,28.2358,-26.1993,2134,18.6019,-33.9657,30
278,5990,-87.8946,41.9839,0,-73.7952,40.66,15
282,1813,-86.2653,44.2729,305,-85.5988,42.8703,495
282,2656,113.8271,22.6099,305,111.3708,20.9511,6424
284,1460,113.8886,23.5791,4267,115.7845,24.9381,10089
284,2082,101.5379,3.1493,305,100.4195,4.773,3284
285,4150,-73.7689,41.0747,305,-71.5764,42.8118,290
286,1844,104.2935,28.739,9449,105.8476,31.2566,9312
286,10678,-115.1549,36.0963,610,-87.9053,41.9691,0
287,11848,-114.0204,51.1281,914,-79.6293,43.6797,145
288,30354,121.1249,25.0296,610,-150.009,61.1897,-38
289,5489,-44.1534,-24.1087,10668,-51.3693,-29.9875,914
291,10791,-95.007,29.9215,2743,-73.8691,40.7872,-23
291,15753,71.4174,45.0527,10363,28.0176,53.9159,229
291,3226,-97.0909,32.6475,305,-98.0619,29.9375,1280
291,5909,168.3219,-46.4121,-305,174.6709,-41.5872,1585
292,2269,-97.9176,31.1684,2438,-97.0299,32.9208,267
296,1205,-97.5857,44.5188,610,-97.9659,44.9451,549
303,1134,126.773,37.5708,305,126.8337,36.4988,6706
303,3976,-121.6021,38.6776,0,-117.8638,33.6839,107
304,2984,-95.8949,41.3172,610,-93.1531,44.8527,450
307,2650,-121.9256,37.3587,0,-119.8612,34.4273,107
307,4556,-75.2464,40.1481,0,-71.212,42.0073,91
309,6319,-76.6579,39.1591,305,-87.9109,42.8515,678
311,3746,-113.9333,30.1699,13106,-118.4935,34.2415,526
320,7844,-104.5935,39.8742,1829,-86.6777,36.14,183
321,7072,-87.9077,41.9691,0,-75.2198,39.8758,-23
323,13400,-118.4268,33.9477,0,-86.6773,36.1411,183
323,7874,-47.91,-15.8788,914,-51.366,-29.9889,922
324,10015,-80.2647,25.8024,0,-70.9962,42.3832,15
325,1439,139.8398,35.5144,610,137.9543,36.5225,7871
325,2667,-121.145,38.902,1219,-122.2455,37.5082,84
325,2097,-86.7827,34.6303,305,-84.4455,33.6495,335
326,6012,106.8712,29.5968,10363,114.3331,23.0666,1151
327,1406,-87.8911,41.9839,0,-86.1876,41.7287,693
327,6349,116.0124,24.2813,8839,106.63,29.6741,610
328,1341,106.5982,10.8512,610,107.5794,12.4288,7871
329,5145,-118.1454,33.8128,0,-111.9429,40.6005,2385
330,4916,-108.7648,38.3407,8230,-111.905,33.6277,541
333,1005,-85.7655,30.3662,305,-85.8196,30.3733,213
334,3069,-111.2694,32.5463,1524,-111.6494,33.2975,564
334,1168,106.6063,30.304,8839,108.3666,29.4269,8877
334,3673,153.0089,-27.5736,-305,151.5377,-25.1109,2896
335,15536,-77.8234,37.9529,1524,-76.3858,36.596,419
335,13941,-86.7043,36.0844,305,-118.3981,33.9525,130
336,2775,-86.9379,40.409,0,-86.9225,40.4105,244
337,4939,-84.4131,33.6468,305,-93.3468,37.3154,800
337,3050,-84.4219,33.6347,305,-80.0565,36.0098,876
338,4195,-115.1557,36.0947,610,-122.3695,37.6187,30
338,3329,-96.0286,31.1765,3048,-97.232,33.0552,213
339,13829,-97.051,32.88,305,-122.6329,45.5996,15
344,13209,-122.2855,38.2074,0,-95.3331,29.6909,389
344,1619,-122.2739,38.2072,0,-122.2683,38.211,107
345,7990,12.2288,51.4128,0,28.8241,40.9722,-23
347,2658,175.5655,-39.3034,2438,175.5307,-38.1215,960
348,7783,-116.8024,32.9555,1219,-117.0539,33.6103,1158
350,5357,-117.1997,32.7361,0,-111.9417,40.5909,2393
351,2197,-123.0711,48.5922,0,-122.2137,47.4824,8
351,4574,-112.0888,33.6873,305,-112.0742,33.6882,549
352,1703,113.8241,22.6143,305,115.0593,24.1893,8100
353,7049,175.4261,-37.943,1219,175.4204,-37.8817,1341
354,1588,-87.6167,30.4116,1524,-87.1768,32.0424,5692
354,6967,-97.0302,32.8862,0,-82.0659,30.6571,2073
355,3389,-76.661,39.1633,305,-73.8088,42.8369,465
357,4738,-100.0232,44.9067,10668,-87.8798,42.4131,236
357,2688,-99.443,29.4347,2438,-98.1185,30.609,1059
357,2479,135.4247,34.7948,0,132.0673,32.2555,11582
364,5067,147.1093,-38.0938,305,147.2151,-38.0622,267
365,8518,123.8774,38.5484,10668,118.9724,24.4173,9776
365,17725,113.9226,22.3189,0,75.4622,12.9759,9754
366,2871,-80.2758,25.8018,0,-82.5436,27.9289,221
366,2608,-122.2152,47.4909,0,-122.2151,47.4903,-38
367,1611,-104.6973,39.8881,1829,-102.9484,41.6584,9053
369,1251,-72.1046,43.2345,2134,-71.8145,42.614,442
371,4168,-110.9672,40.5467,11887,-111.8993,33.6326,0
376,2082,-89.3353,43.1431,0,-85.5861,42.8717,442
376,6649,-106.9315,40.494,10973,-90.4036,38.7569,206
377,2605,-122.2156,47.4906,0,-122.2147,47.4855,-23
377,9855,-107.0104,40.5987,10668,-84.4427,33.6496,312
378,6013,-117.614,33.8831,305,-118.5134,34.246,671
380,7795,-104.593,39.8734,1829,-87.2081,33.6096,2179
381,5213,119.7972,26.6691,10973,113.2784,21.9142,655
383,1537,115.9678,-31.9307,0,116.401,-30.1571,8367
384,3109,-86.5686,35.1469,610,-86.6745,36.1372,274
386,2519,-119.7488,46.6924,6706,-123.0232,48.5082,15
387,19643,-150.0178,61.1679,0,-91.8943,35.9188,9197
391,1310,146.9469,-38.1126,305,147.1737,-38.0975,358
393,7945,-115.1546,36.0966,610,-96.8653,32.8645,251
394,2725,139.3645,35.6803,610,135.7506,32.9183,12192
396,3425,-50.1514,-25.1461,11278,-46.4908,-23.4398,747
398,12540,-81.7282,26.5546,305,-104.6611,39.792,1821
398,1121,-111.8739,39.3567,8534,-111.9416,40.5916,2438
400,10955,-97.03,32.888,305,-73.8787,40.7758,-53
401,2061,-87.9067,41.969,0,-88.2855,40.0472,267
404,9586,-118.3999,33.9357,0,-123.0218,49.166,518
407,1762,-78.7869,35.8731,0,-78.2309,36.4727,1646
407,6808,-121.9177,37.3545,0,-122.3183,47.414,191
408,8275,-87.845,42.9666,610,-104.6611,39.7814,1920
412,3356,-112.0944,33.6869,305,-112.6793,33.1153,1509
412,2819,-97.3171,32.984,0,-95.4402,29.5929,998
413,1017,-97.6314,30.5339,914,-97.8024,30.4852,914
413,4310,-119.7313,36.7829,305,-122.0558,37.9921,91
414,1287,-123.6047,48.9776,0,-123.1545,49.1753,-30
416,4109,-76.6607,39.1628,0,-70.9957,42.3842,30
422,1586,-116.9805,32.5713,0,-116.9818,32.5728,236
424,5114,-77.0367,38.8358,305,-84.4438,33.6495,320
424,3708,-76.1918,36.9042,0,-77.5887,34.794,2004
425,1105,-80.2727,25.8013,0,-80.7702,25.126,3680
425,4998,-47.9102,-15.8788,914,-43.2806,-22.8013,114
426,5330,-112.2169,40.7201,3658,-118.4965,34.2566,663
427,3643,-118.0029,33.6943,0,-118.0012,33.6965,114
428,4019,-86.6983,36.0891,305,-87.7626,41.7766,206
430,2281,-83.4758,33.3402,2438,-84.4467,34.2915,488
431,1337,-96.0166,36.3455,305,-96.4799,36.1859,1463
432,1108,-87.4297,35.4557,2134,-86.9256,35.2967,1128
432,3048,139.8186,35.4898,914,135.0975,33.9721,1722
435,3173,-115.1569,36.0925,610,-119.6344,38.7442,5852
436,3708,49.0084,28.6536,5182,51.3172,25.1151,107
436,4476,-96.2795,30.7571,1219,-98.6946,29.7234,450
437,2321,-89.3323,43.1407,0,-87.7606,41.7782,206
438,2152,-87.1548,38.0792,1524,-85.7376,38.5197,792
438,2925,-123.1938,44.1818,610,-122.3181,47.4253,152
441,3913,-118.4019,33.9376,0,-116.1097,32.8023,2614
443,1289,113.8256,22.6122,305,113.5042,23.5413,6873
443,9479,-95.1724,29.9321,2134,-76.7093,39.1759,114
445,4185,-104.5977,39.8742,1829,-94.3887,41.5299,3277
445,1190,-96.8513,32.6763,305,-96.8691,32.6789,274
445,2200,139.8459,35.5136,610,140.1692,38.8921,7437
446,1690,-86.4451,41.8552,914,-87.4404,41.6308,274
447,10071,153.1203,-27.3992,-305,138.5842,-34.9125,168
449,7132,106.8807,29.5015,9754,113.6213,22.8924,1234
449,11998,126.4328,37.4853,305,113.9053,22.3133,8
450,47099,-93.8695,32.3724,9449,51.6201,25.2658,0
453,3683,-122.363,37.6137,0,-118.3957,33.9527,130
453,2879,-71.0143,42.3585,0,-73.8621,40.796,38
456,11916,113.9195,22.3179,0,101.6862,2.7606,160
456,3145,146.5388,-40.2798,5791,144.8409,-37.6857,53
457,6117,-104.7077,39.91,1829,-96.0194,30.7238,4084
457,4049,-80.969,35.2522,610,-80.525,41.2372,4061
459,2110,-97.5432,31.7084,2134,-96.53,32.7669,244
462,1834,-83.463,33.792,914,-84.2698,33.4179,495
465,1485,-47.9186,-15.863,914,-48.7451,-14.6733,8458
467,5927,-112.0034,33.431,305,-121.601,38.7167,152
468,6386,-97.0301,32.8879,0,-86.3279,39.7008,290
468,3568,-71.9847,41.0887,914,-74.2501,40.8808,152
470,3709,172.3495,-43.3553,305,172.3549,-43.3871,46
475,6471,-87.9066,41.9838,0,-93.3277,43.1429,396
476,3855,-76.6581,39.1601,305,-82.9226,39.9944,297
476,5948,-81.9888,26.9156,0,-89.7613,34.9036,3018
478,1101,-80.6577,25.8861,305,-80.3092,25.9173,160
478,2716,-115.1354,35.9722,610,-117.8603,33.6894,137
478,8902,-97.0511,32.8838,305,-83.3907,42.176,351
479,3837,-79.9312,43.1756,0,-73.7926,40.6589,0
483,2817,136.7885,34.8204,610,139.734,39.1066,10668
484,8694,-80.2708,25.8022,0,-82.9113,39.9938,259
484,6560,-87.7424,41.7926,0,-76.6964,39.1751,46
484,1258,-84.0089,33.5458,0,-84.3739,33.7616,335
490,9581,-104.696,39.8883,1829,-80.1402,40.4838,625
493,1617,-111.73,33.4563,305,-111.0254,33.333,1775
495,3761,0.802,45.2016,0,3.3028,50.5462,503
495,10314,-104.601,39.874,2134,-80.9481,35.1673,373
496,5457,-122.568,45.5837,0,-122.3741,37.6206,61
497,5759,150.7564,-34.571,914,144.9015,-37.7376,38
499,4583,-123.243,49.1925,305,-114.0215,51.043,1234
500,5573,-92.8532,36.8093,2438,-97.3215,33.0056,305
500,12191,35.3228,41.6397,7925,9.7041,52.4668,0
500,1878,-118.3785,33.4141,0,-118.8235,34.0684,648
500,3878,-118.4184,33.4034,305,-117.1387,32.8158,191
502,1748,-86.9367,40.4097,0,-86.3533,40.9171,1532
503,1355,-74.8069,39.9532,0,-74.5856,40.5309,76
504,5727,-85.7087,38.3565,305,-85.7363,38.4841,762
504,4894,-92.1294,38.7106,1829,-84.5423,33.7768,305
505,2781,-95.5748,29.6122,1524,-96.8626,32.8623,251
509,2759,-116.9861,32.8292,305,-116.9467,32.8134,335
509,1629,-97.0509,32.8948,0,-97.9196,31.4628,2667
509,1667,120.5747,25.7663,2134,121.5374,25.0701,30
509,3388,151.1705,-33.9249,0,148.5606,-32.228,229
510,2813,-120.0053,40.0824,12802,-122.2101,37.7265,53
513,2345,-95.2071,41.0216,914,-95.2007,40.9876,853
514,2287,-113.4458,53.3339,2438,-114.0214,51.0996,899
515,4229,-117.4701,47.6443,1524,-111.9669,40.6191,2438
516,1720,-116.8144,47.7775,305,-116.836,47.7722,572
519,6606,-85.7579,41.8796,1219,-89.7548,44.2108,754
519,8971,-123.2049,44.1609,610,-118.4427,34.0232,152
519,3853,-88.2315,43.0535,305,-90.5152,42.455,1227
524,3499,147.293,-38.2369,0,147.4286,-38.2608,137
524,2998,172.5402,-43.482,-305,174.8026,-41.3938,259
525,6447,150.7259,-34.0124,305,150.659,-34.039,251
525,3588,-114.3255,30.1924,10973,-118.3778,33.9378,145
525,2325,-76.6609,39.1631,305,-76.2122,36.8819,23
526,2349,-88.2984,30.4831,0,-88.3022,30.506,335
527,11483,31.2317,36.9007,11278,47.9627,28.9132,2316
528,2136,-70.1443,41.4958,1524,-70.6647,42.7184,1463
532,5457,115.8873,-32.0922,0,115.8702,-32.1027,-15
532,6207,-122.3077,47.4572,0,-122.3663,37.6174,46
533,26069,129.3048,32.9813,9449,-150.016,61.2022,-30
534,6069,150.9693,-33.9107,0,153.2808,-29.5104,3879
538,1675,-149.5955,-17.5457,0,-150.5907,-16.9311,3658
538,1342,153.0923,-30.3526,0,152.18,-30.501,3658
539,8964,-97.0301,32.8896,0,-77.9873,37.6057,3109
539,4554,-97.6789,30.2013,0,-97.6799,30.2377,358
539,6077,113.8253,22.6114,610,106.6551,29.6394,9479
540,2678,-106.1844,37.975,6096,-104.8496,39.5388,1920
545,3400,-117.6712,33.9731,305,-117.6139,33.976,366
545,4869,-80.9603,35.2458,610,-76.522,41.2607,1273
545,2513,-117.1409,32.8152,0,-117.1406,32.815,183
547,2114,106.0669,27.9002,7315,106.6261,29.6623,678
547,5377,-112.2758,40.7686,3962,-118.4097,33.9513,91
548,1744,-87.8961,41.9838,0,-85.6013,41.1513,2057
549,5147,-80.2692,25.8022,0,-87.2093,30.5523,457
550,7334,-104.6966,39.891,1829,-117.8625,33.6858,114
551,9776,-84.4068,33.6468,305,-104.6611,39.7915,1844
555,3101,-121.9232,37.3565,0,-118.4968,34.2784,815
556,2859,116.7219,23.6319,8839,113.7605,22.699,305
556,2896,-84.2052,36.4028,1219,-84.3693,39.1173,419
556,2346,-123.0022,47.4614,1219,-122.604,47.1331,579
556,3428,-121.8443,49.7123,3048,-120.3715,50.6907,427
557,1613,-149.9707,61.1803,-305,-150.6325,61.5863,183
558,4985,-47.9116,-15.8789,914,-46.6631,-23.617,792
559,2184,-97.0509,32.8902,305,-100.0683,34.0799,9754
559,3342,-98.6948,29.7251,305,-98.6954,29.7299,427
560,3993,-112.4907,39.9195,3658,-113.2725,37.4047,2263
560,5167,-119.726,36.8167,305,-119.0892,36.037,549
560,28636,-84.4183,33.6348,305,2.6166,48.9957,38
562,5351,-104.5876,39.8762,1829,-91.9739,41.8688,1463
564,2963,-122.1147,37.4608,0,-122.4752,37.5313,511
566,3208,-74.6953,39.7167,305,-73.1146,40.9111,46
573,1279,-81.9886,26.9159,0,-81.8395,26.6104,213
573,3929,99.1615,3.1936,4572,104.2104,1.1235,625
573,6862,-122.5729,45.5858,0,-118.3826,33.9374,114
573,3179,-118.4016,33.9377,0,-115.1689,36.078,739
573,7319,-93.2613,32.7702,13106,-106.1701,39.5243,7513
576,5406,-81.0251,35.3163,1219,-90.4032,38.7567,206
577,5405,-98.0737,24.4424,11582,-97.0508,32.9217,274
578,1975,115.9783,-31.9312,0,117.4932,-29.9704,10043
578,6612,-80.9341,35.2431,610,-70.9965,42.3827,15
580,1317,106.6557,10.8185,0,107.1824,11.6564,7361
580,3607,-117.1925,32.7341,0,-111.9059,33.6269,549
581,2643,-82.0943,31.2449,7620,-84.4547,33.6318,343
581,9929,121.1886,25.0329,610,140.5912,35.6926,2278
581,6972,-116.8158,47.7771,610,-118.493,34.239,488
582,4044,-122.2272,37.71,0,-118.395,33.9529,137
582,1469,-116.8519,34.2489,2438,-116.7217,33.9068,1890
582,1366,126.7743,37.5694,305,126.8299,36.5955,6706
