time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
233,2999,-82.5509,28.0367,610,-88.3025,28.7721,11803
234,3193,12.2241,51.4107,0,19.0771,50.4914,198
234,5998,-80.2776,25.8019,0,-79.934,35.8492,1105
234,10910,-99.3384,24.8548,10363,-99.1136,19.4115,2324
236,9190,115.9629,-31.9477,0,138.5105,-34.9631,122
236,4761,-76.1875,36.9079,0,-83.262,42.3169,800
236,3359,-111.6601,33.3067,305,-111.8146,32.9296,762
237,1224,-111.309,32.3442,1219,-111.1536,32.4071,914
238,3065,-97.3856,30.7967,2134,-97.0163,29.1434,1410
239,2636,29.277,40.8869,305,34.4976,39.6017,10058
240,6196,31.3023,29.3914,10973,28.7084,41.2103,328
242,5169,-80.0943,26.8642,2743,-80.9312,35.1667,335
245,1021,-122.8774,42.2801,1219,-123.2428,42.4164,1783
245,2865,-68.8849,44.695,1524,-71.4014,42.8769,320
248,3622,-79.4588,40.2331,914,-80.8404,34.4073,10363
248,5958,-80.9829,35.2632,610,-91.3189,41.681,3071
250,1601,149.7636,-33.6866,1829,151.0074,-33.9314,15
250,1559,-76.4163,39.3112,0,-76.4117,39.3231,-61
252,14923,-83.376,42.1967,305,-115.1255,36.0737,579
253,899,-96.5935,33.1622,305,-96.8415,32.9799,274
254,2565,-100.6313,27.1569,11887,-95.8171,24.8028,11887
254,9843,7.1432,50.8707,-305,29.2707,40.8844,145
254,14249,-95.836,30.879,6401,-122.3078,47.4533,69
258,2063,-104.6965,39.8619,1524,-105.4744,38.354,6431
259,6231,139.8834,35.5009,914,129.0311,32.8397,12184
260,1506,-118.338,33.803,0,-119.0925,34.3164,366
261,8039,30.189,59.8044,610,61.7715,64.8245,11278
265,3839,140.4544,35.8087,3962,136.3251,32.2891,11582
269,15778,-84.4117,33.6467,305,-117.8693,33.675,-53
277,1638,-80.3724,40.7826,610,-80.4062,40.7881,610
277,2238,126.8435,34.9275,8230,126.8105,37.545,-84
278,7254,-86.6918,36.0877,305,-80.1942,26.0662,221
278,19362,-73.7486,45.4736,-305,-123.2691,49.2129,274
279,2476,-117.6274,34.0557,610,-115.1697,36.0766,640
279,2813,-43.0643,-23.0129,1829,-40.2789,-20.2627,-15
279,3438,-96.7211,31.1954,1829,-98.8686,30.2286,975
279,989,-122.8475,45.1573,610,-122.3348,45.5494,259
280,4035,-84.4178,33.6346,305,-82.546,27.8599,617
280,3208,149.7269,-33.5082,1829,150.9745,-33.9118,61
281,2714,-121.5009,38.5275,0,-121.3298,38.8284,213
281,1049,-123.8705,49.0466,0,-123.1964,49.2047,-46
284,4840,-87.9049,41.969,0,-77.0526,38.8861,76
286,1711,-122.6692,45.5251,0,-122.6674,45.5231,0
286,5699,-111.6613,33.3078,305,-111.6355,33.2915,434
286,4801,-87.8984,41.9542,0,-81.6714,34.6049,4717
288,13769,-111.6148,34.9441,4572,-80.5124,26.8008,1486
290,5651,-83.3695,42.2051,305,-84.4441,33.6496,282
291,4842,-80.9724,35.2583,610,-76.5024,42.5209,465
293,1912,-84.9026,33.9044,610,-84.306,33.8681,259
295,9187,-118.4073,33.937,0,-97.0259,32.921,229
295,8427,-74.1725,40.6864,-305,-80.1955,26.0771,191
296,9806,-87.1271,30.4686,610,-104.661,39.7908,1905
298,7994,-80.2691,25.8023,0,-66.0478,18.4253,198
303,1314,104.8021,29.7994,9449,105.6492,27.7507,8108
304,5232,-47.9399,-15.8805,914,-46.6623,-23.6182,762
305,4009,-86.9335,40.4118,0,-86.9274,40.4158,168
305,2159,-82.2761,33.2831,7315,-84.4581,33.6318,312
306,2631,-79.6455,43.6869,0,-82.2449,42.6407,2187
306,2159,-117.1401,32.8163,0,-118.1851,34.4752,2225
310,3485,-118.4536,34.0137,0,-118.4382,34.0223,114
311,1311,145.0995,-37.9757,0,145.4101,-38.319,1036
313,11119,73.7919,31.0766,8839,55.36,25.2594,-23
314,11399,-93.2321,44.8869,305,-122.3078,47.4618,76
314,997,-116.8938,47.3895,1829,-116.8075,47.7809,686
315,46928,151.172,-33.932,0,-118.4257,33.9478,-38
317,10898,-79.3713,8.8982,1524,-76.871,-12.9299,11278
317,1078,-77.0048,38.866,-305,-77.0061,38.8675,-61
317,4362,-112.0076,33.4311,305,-118.3729,34.198,198
318,3495,-113.538,31.0942,10973,-118.3717,33.9384,53
319,2666,135.4205,34.7978,0,132.07,32.3207,9754
319,11814,-80.9635,35.2466,305,-104.6421,39.8028,1829
321,999,-118.4062,33.4104,305,-118.3296,33.7975,30
321,8046,-74.8077,39.9463,0,-74.8069,39.9262,-15
322,5199,-82.5517,28.0372,610,-86.677,36.1423,152
323,5877,77.0965,28.5405,0,72.8649,19.0887,15
325,5866,-119.1705,34.0899,914,-119.0591,34.0338,640
329,5754,-94.7262,39.304,305,-104.6418,39.8252,1692
332,2517,-101.1864,38.8612,8230,-104.6605,39.8383,1661
333,3248,-99.606,44.5058,11278,-93.1838,44.866,373
334,2715,-100.7055,38.1046,9449,-104.6605,39.8378,1661
334,3242,153.0045,-27.574,-305,152.9962,-27.5717,-46
338,4737,139.8893,35.508,1219,132.1699,32.2976,7932
340,8352,-80.2739,25.8019,0,-86.2139,39.7719,625
340,8151,-71.0161,42.3543,0,-87.8883,41.9658,191
343,1739,-150.0101,61.1921,0,-152.9121,62.8624,12192
345,2878,-111.8164,35.0664,4877,-111.6311,33.2817,518
345,5204,-87.9177,41.9691,0,-75.4255,40.6624,69
345,25628,-3.5747,40.5143,305,55.1719,24.8906,0
347,7845,-81.1741,28.3257,1829,-74.1599,40.7002,-69
348,1011,106.7035,29.6419,1219,107.3503,30.2509,7628
349,1372,-112.0163,34.2628,2134,-112.0737,33.6882,396
349,1160,-97.679,30.1807,305,-96.3421,30.8025,4983
349,4949,-84.4119,33.6468,305,-90.3733,38.7553,198
349,2273,-122.7499,42.4219,2743,-117.5628,41.5215,11887
350,26548,-74.1676,40.6941,-305,8.545,50.0379,0
351,4559,-87.7369,41.775,305,-77.4357,38.9828,168
353,2785,-119.3706,49.9094,914,-123.2779,49.2139,282
353,1137,120.338,22.5774,0,119.8001,23.1752,1501
356,5039,-122.968,45.558,0,-121.9284,37.3613,-61
356,1405,121.0279,14.514,305,120.6754,13.7445,6081
360,1999,-47.9865,-22.7964,3048,-48.3209,-22.038,5486
363,2307,-115.1543,36.0972,610,-117.4556,34.0568,869
364,1134,138.5437,-34.94,0,138.2416,-34.0308,6576
365,2617,-81.4691,30.9316,9754,-82.719,27.8688,274
365,1043,-116.2614,43.6137,610,-116.6101,43.9349,1234
366,4964,-86.9348,40.411,0,-86.9246,40.4178,213
367,4543,72.8679,19.0887,0,77.6766,13.1898,975
367,45466,126.4325,37.486,0,-82.91,39.8254,206
367,1806,-119.7981,34.3899,305,-119.7771,34.4506,671
368,12507,140.3491,35.8,3962,121.1481,25.0194,450
370,25679,-83.3754,42.1979,305,4.7121,52.3639,-53
370,2548,-96.854,32.6742,305,-96.869,32.6783,244
370,2783,-121.2063,44.0709,1219,-121.2753,44.232,1349
372,1118,145.3498,-37.668,305,145.3549,-37.7043,183
372,4066,-73.7481,45.474,-305,-75.2389,39.8933,-46
372,1569,-111.44,32.77,1219,-111.636,33.2853,541
378,10619,-97.03,32.896,0,-73.8746,40.7807,-99
380,4755,119.4236,25.8519,9144,113.3522,21.9837,46
382,4415,-97.5217,30.5227,914,-96.8409,32.9787,236
382,2703,-97.3103,27.8525,2743,-96.6589,30.1529,1928
383,3094,-72.8879,41.2584,0,-72.8892,41.2424,8
385,1047,113.994,22.5553,305,114.3223,22.702,549
386,9205,-79.4473,8.9516,914,-80.3356,25.7852,168
389,11926,-122.301,47.5284,-305,-150.0498,61.1696,122
389,5568,-76.651,39.1469,305,-84.4545,33.6319,290
389,6659,-112.0148,33.4309,305,-97.0903,32.9165,267
395,7995,-104.6965,39.8648,1524,-121.9266,37.3625,-99
396,2572,76.2982,10.1768,1219,77.6762,13.1898,975
397,2287,-150.8937,60.568,914,-149.5864,61.557,183
398,2065,77.7289,13.1891,914,78.3512,16.2062,10668
400,3415,-122.3749,37.62,-305,-118.3941,33.9529,38
400,14951,31.1278,31.4333,8534,37.4916,55.9828,297
400,6457,-87.9196,41.9692,0,-72.672,41.9508,-30
401,2833,-118.1474,33.8145,-305,-115.1718,36.0729,655
402,4790,10.3615,45.4068,305,14.6546,37.6639,2781
406,3202,-84.9896,36.2407,1524,-84.7338,34.322,1006
407,8861,-75.4518,40.6461,0,-81.9892,26.915,23
408,5309,-47.9399,-15.8806,914,-49.8523,-25.5035,10965
408,1270,-118.4052,34.2523,305,-118.4459,34.2905,579
408,7029,-80.2708,25.8021,0,-86.6767,36.1424,160
410,6507,31.5627,29.9803,11582,28.7082,41.2223,297
410,11543,55.3613,25.2586,0,77.6759,13.1898,960
410,2676,-122.6412,38.5405,610,-121.0028,38.7561,503
411,1709,-87.1365,30.4649,610,-85.7938,30.3177,244
413,9321,-93.2235,44.894,305,-95.9301,30.5841,4221
416,2721,-122.7922,45.2212,305,-122.8001,45.2494,457
417,5099,121.2466,25.0975,305,113.9051,22.3132,-69
419,2142,147.0093,-34.9414,1219,147.4545,-35.1696,183
419,14339,82.0457,55.4228,6096,30.8466,59.8005,1036
419,2688,-117.0894,33.5589,1219,-117.1366,32.815,76
420,1598,-76.35,-12.9518,8534,-77.1403,-11.9693,259
423,18595,123.8522,38.2636,10668,111.4799,21.208,7803
424,1944,-85.1914,43.9679,3353,-85.5031,42.9765,632
426,2346,-87.7492,41.7833,0,-88.9076,40.4841,244
429,1400,106.071,26.9666,9449,108.3325,27.9888,9479
432,5573,-78.2917,37.9772,1829,-76.5175,37.0627,335
432,1673,-98.3726,29.5212,1219,-96.0368,29.6965,2842
434,3503,-89.3316,43.1468,0,-93.0798,46.7128,4267
434,24535,-79.6429,43.6888,0,2.608,48.9952,0
435,2815,-113.976,31.118,10973,-116.9642,32.5714,145
436,1991,-124.3136,36.6187,10363,-122.2252,37.7087,-91
438,4796,-117.8713,33.6719,0,-122.8858,38.5434,503
439,1184,-96.8304,32.9487,305,-96.8396,32.9758,244
439,5032,56.8472,23.057,12497,51.6334,25.2406,91
439,1763,112.3929,21.6541,4267,113.8355,22.562,351
441,6627,-112.0095,33.4311,305,-121.9288,37.3615,-84
441,6618,-87.9173,41.9691,0,-70.4859,43.6564,632
443,6262,-82.0535,28.1431,1524,-83.8318,39.3965,442
445,2597,-74.7686,39.8282,0,-74.7649,39.7605,267
446,1549,-76.4922,37.2909,610,-76.5149,37.1278,30
447,2003,-121.1409,38.6823,305,-121.2876,38.2504,518
447,15387,-150.0177,61.2039,0,-117.4693,34.055,800
453,1151,106.6553,10.8183,0,106.9959,11.6419,6515
455,1404,-117.4828,33.8194,1219,-117.4171,33.8945,579
456,9200,-98.9751,28.0806,5791,-83.5638,42.214,351
456,2002,120.6203,24.2707,305,119.2417,23.8974,4877
457,5189,175.9557,-38.8562,6706,172.5283,-43.4923,-38
457,3899,-122.3808,49.0517,0,-122.3941,49.0553,244
458,1164,-97.6113,33.1885,305,-97.1953,33.2037,213
459,2816,-119.0111,34.229,914,-117.4828,34.1237,1128
460,4097,-71.0149,42.3568,0,-75.2328,39.8693,-53
461,2440,-111.3813,32.4956,2134,-111.3418,32.7194,1189
462,3467,-116.3259,33.7274,1829,-117.8632,33.6846,0
464,4292,-122.4286,45.5582,0,-122.4016,45.5687,244
464,19097,-80.9755,35.2563,610,-122.371,37.6194,-91
466,12495,72.8681,19.0887,0,51.6229,25.2642,-30
466,2573,-120.7615,44.2977,3962,-115.0271,42.8585,10668
467,2187,-71.5023,43.1998,0,-71.4951,43.1884,91
467,8333,-80.1192,26.0668,305,-80.1682,40.4877,472
470,36612,-46.9766,-22.8951,1829,-80.3349,25.7852,183
474,3019,-85.8024,30.3818,305,-84.4561,33.6318,297
475,5958,-74.4202,40.7914,0,-84.72,37.5531,472
476,2304,-73.7558,45.4681,0,-68.9584,45.5549,8230
483,12078,103.9796,1.3167,305,113.8898,22.3083,0
484,11356,-74.2441,40.1059,1219,-95.6196,39.0549,838
484,11781,-80.2665,25.8019,0,-74.191,4.7429,2705
485,8026,-83.3712,42.203,305,-81.3241,28.6248,914
486,4608,-74.1771,40.6799,0,-78.8064,35.8708,53
487,5622,-87.9094,41.969,0,-75.7238,41.3378,191
487,15676,-149.8153,61.2511,0,-122.0288,38.1915,335
488,1697,138.6542,-34.7759,305,138.8781,-35.1577,1737
488,5203,-93.219,44.8925,305,-84.6467,39.0999,480
488,10036,7.1533,50.8637,0,29.2704,40.8843,137
489,5961,-95.9065,41.3136,305,-104.6419,39.8236,1699
490,5781,153.1238,-27.393,-305,149.1945,-35.3304,610
492,3606,-121.2028,44.0737,914,-121.2059,44.1154,1173
493,1184,-84.5491,34.0144,610,-84.1018,33.9876,792
493,24748,129.3197,32.9911,8839,-150.0573,61.1678,38
493,2029,-122.554,38.1525,0,-121.7993,38.7973,15
494,31488,-122.3043,47.5323,-305,4.81,52.3189,-38
495,4396,-98.2219,26.0015,0,-99.126,19.4046,2416
496,3105,-84.4106,33.6467,305,-89.3878,34.7462,4831
496,2845,144.7527,-37.9261,0,144.7555,-37.9459,99
497,1303,126.4289,37.4902,0,126.7352,36.3802,8054
497,1717,-121.5454,37.7069,914,-122.1151,37.4611,-76
501,5376,-97.2572,27.8741,305,-97.657,26.4202,1143
501,5668,-104.6965,39.8594,1524,-115.125,36.0737,594
502,1528,113.3834,22.013,0,113.4361,23.1924,5883
504,1335,-121.6013,38.6955,0,-121.7301,39.1544,1760
505,1761,-86.4741,40.2649,610,-86.3202,40.1306,762
508,2658,-85.292,35.8243,1829,-84.0008,35.8028,213
512,4284,-77.0345,34.8778,3353,-84.4584,33.6318,305
512,2524,-95.6751,46.7114,7010,-93.1607,44.867,465
513,11581,-121.8232,36.6575,2134,-90.6695,38.656,191
513,1289,145.0963,-37.9659,0,144.9017,-37.7414,99
514,5990,-76.0849,43.1098,305,-87.8862,41.9658,236
514,1940,-86.9354,40.4107,0,-86.796,39.9034,1029
514,1686,-122.1782,39.2628,2743,-121.2731,38.5958,244
515,1393,-87.9014,42.1126,0,-88.2392,41.937,373
515,3831,12.2392,51.4134,0,4.4875,50.9081,-46
515,2829,-48.8685,-26.0173,10973,-46.6606,-23.6208,747
515,1287,-47.9395,-15.8806,914,-47.3237,-17.0086,9152
518,1165,113.789,22.675,305,114.139,23.5745,6134
519,4468,30.3925,47.2339,7925,28.0933,53.8648,198
